,complaintid,buildingid,boroughid,borough,housenumber,streetname,zip,block,lot,apartment,communityboard,receiveddate,statusid,status,statusdate
908,7420310,354428,3,BROOKLYN,36,PLAZA ST EAST,11238,1170,5,5G,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
909,7420311,217719,3,BROOKLYN,1651,CARROLL STREET,11213,1409,1,G4,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
910,7420312,693440,4,QUEENS,136-05,SANFORD AVENUE,11355,5043,7501,BLDG,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
911,7420317,907166,4,QUEENS,71-44,160 STREET,11365,0,0,3B,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
912,7420320,34397,1,MANHATTAN,117,WEST 58 STREET,10019,1011,25,2H,5,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
913,7420324,193136,3,BROOKLYN,106,AVENUE P,11204,6621,1,5A,11,2015-04-01T00:00:00.000,2,CLOSE,2015-04-13T00:00:00.000
914,7420326,94284,2,BRONX,38,MARCY PLACE,10452,2840,18,2E,4,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
915,7420329,377017,3,BROOKLYN,137,STERLING STREET,11225,1314,83,BLDG,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
916,7420331,695124,4,QUEENS,47-09,SKILLMAN AVENUE,11104,148,1,BLDG,2,2015-04-01T00:00:00.000,2,CLOSE,2015-04-05T00:00:00.000
917,7420334,240718,3,BROOKLYN,499,EAST 8 STREET,11218,5392,71,1B,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
918,7420344,811186,4,QUEENS,120,BEACH 19 STREET,11691,15638,1,12K,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
919,7420345,240718,3,BROOKLYN,499,EAST 8 STREET,11218,5392,71,1B,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
920,7420347,327173,3,BROOKLYN,223,LINDEN BOULEVARD,11226,5085,75,A2,17,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
921,7420348,51706,2,BRONX,6653,BROADWAY,10471,5881,1086,3A,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
922,7420351,40727,1,MANHATTAN,221,WEST 135 STREET,10030,1941,18,5F,10,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
923,7420352,810767,4,QUEENS,32-25,93 STREET,11369,1423,71,B15,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
924,7420356,120425,2,BRONX,2856,WEBB AVENUE,10468,3250,71,BLDG,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
925,7420359,29045,1,MANHATTAN,371,WADSWORTH AVENUE,10040,2169,12,31,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
926,7420361,102863,2,BRONX,2968,PERRY AVENUE,10458,3292,19,BLDG,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
927,7420363,347548,3,BROOKLYN,2630,OCEAN AVENUE,11229,7352,39,A7,15,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
928,7420367,19062,1,MANHATTAN,305,EAST 105 STREET,10029,1677,5,BLDG,11,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
929,7420368,336722,3,BROOKLYN,959,METROPOLITAN AVENUE,11211,2913,58,3L,1,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
930,7420370,116713,2,BRONX,2780,UNIVERSITY AVENUE,10468,3249,10,1C,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
931,7420373,121007,2,BRONX,80,WEST 170 STREET,10452,2506,121,D8,4,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
932,7420374,336722,3,BROOKLYN,959,METROPOLITAN AVENUE,11211,2913,58,2L,1,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
933,7420378,50500,2,BRONX,2324,BOSTON ROAD,10467,4347,7,BLDG,11,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
934,7420382,209042,3,BROOKLYN,784,BERGEN STREET,11238,1148,12,1,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
935,7420386,77993,2,BRONX,3637,FENTON AVENUE,10469,4714,62,1,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
936,7420390,701566,4,QUEENS,58-33,VAN CLEEF STREET,11368,1972,6,2NDFL,4,2015-04-01T00:00:00.000,2,CLOSE,2015-04-13T00:00:00.000
937,7420391,116695,2,BRONX,2725,UNIVERSITY AVENUE,10468,3248,100,BLDG,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
938,7420393,97645,2,BRONX,2830,MORRIS AVENUE,10468,3318,110,3D,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
939,7420400,687226,4,QUEENS,34-15,PARSONS BOULEVARD,11354,4995,1,50,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-10T00:00:00.000
940,7420402,43642,1,MANHATTAN,569,WEST 192 STREET,10040,2161,103,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
941,7420407,809405,3,BROOKLYN,1445,SHORE PARKWAY,11214,6468,16,2B,11,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
942,7420409,89719,2,BRONX,3052,KINGSBRIDGE AVENUE,10463,5703,186,BLDG,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
943,7420415,965926,3,BROOKLYN,591,CENTRAL AVENUE,11207,3423,8,1,4,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
944,7420418,87306,2,BRONX,2308,HUGHES AVENUE,10458,3087,3,1,6,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
945,7420419,243222,3,BROOKLYN,960,EAST 12 STREET,11230,6704,32,1B,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
946,7420423,243222,3,BROOKLYN,960,EAST 12 STREET,11230,6704,32,BLDG,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
947,7420424,706056,4,QUEENS,67-71,YELLOWSTONE BOULEVARD,11375,2157,1,BLDG,6,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
948,7420425,685041,4,QUEENS,33-00,NORTHERN BOULEVARD,11101,214,240,8TH,1,2015-04-01T00:00:00.000,2,CLOSE,2015-04-06T00:00:00.000
949,7420427,55226,2,BRONX,4305,CARPENTER AVENUE,10466,5034,28,1H,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
950,7420430,61040,2,BRONX,3424,DEKALB AVENUE,10467,3327,67,WB,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
951,7420431,28109,1,MANHATTAN,400,ST NICHOLAS AVENUE,10027,1955,26,BLDG,10,2015-04-01T00:00:00.000,2,CLOSE,2015-04-06T00:00:00.000
952,7420432,99170,2,BRONX,1375,NELSON AVENUE,10452,2521,31,5F,4,2015-04-01T00:00:00.000,2,CLOSE,2015-04-06T00:00:00.000
953,8320290,25792,1,MANHATTAN,132,MULBERRY STREET,10013,237,7501,6D,2,2016-12-28T00:00:00.000,2,CLOSE,2017-01-07T00:00:00.000
954,7420436,111311,2,BRONX,2131,STARLING AVENUE,10462,3947,1,BLDG,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
955,7420437,84224,2,BRONX,2841,HEATH AVENUE,10463,3259,36,3,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
956,7420438,808,1,MANHATTAN,128,2 AVENUE,10003,449,6,BLDG,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
957,7420439,895449,3,BROOKLYN,802,AVENUE U,11223,7135,7501,6B,15,2015-04-01T00:00:00.000,2,CLOSE,2015-04-10T00:00:00.000
958,7420440,347548,3,BROOKLYN,2630,OCEAN AVENUE,11229,7352,39,A7,15,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
959,7420441,370489,3,BROOKLYN,9511,SHORE ROAD,11209,6120,7502,BLDG,10,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
960,7420442,370489,3,BROOKLYN,9511,SHORE ROAD,11209,6120,7502,110,10,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
961,7420444,223833,3,BROOKLYN,6824,COLONIAL ROAD,11220,5860,120,B2,10,2015-04-01T00:00:00.000,2,CLOSE,2015-04-09T00:00:00.000
962,7420445,314045,3,BROOKLYN,199,HOWARD AVENUE,11233,1509,1,2R,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-28T00:00:00.000
963,7420446,42918,1,MANHATTAN,574,WEST 161 STREET,10032,2119,12,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-10T00:00:00.000
964,7420447,51791,2,BRONX,3940,BRONX BOULEVARD,10466,4819,42,2A,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-16T00:00:00.000
965,7420448,102706,2,BRONX,716,PENFIELD STREET,10470,5113,38,3A,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-12T00:00:00.000
966,7420422,363492,3,BROOKLYN,350,ROEBLING STREET,11211,2148,29,BLDG,1,2015-04-01T00:00:00.000,2,CLOSE,2015-06-17T00:00:00.000
967,7420434,44437,1,MANHATTAN,500,EAST 77 STREET,10075,1488,1,BLDG,8,2015-04-01T00:00:00.000,2,CLOSE,2016-03-06T00:00:00.000
968,7420449,324345,3,BROOKLYN,874,LENOX ROAD,11203,4659,9,BLDG,17,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
969,7420450,102706,2,BRONX,716,PENFIELD STREET,10470,5113,38,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
970,7420451,50700,2,BRONX,2995,BOTANICAL SQUARE,10458,3274,27,4K,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
971,7420452,99854,2,BRONX,1500,NOBLE AVENUE,10460,3895,1,3E,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-06T00:00:00.000
972,7420453,347548,3,BROOKLYN,2630,OCEAN AVENUE,11229,7352,39,BLDG,15,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
973,7420454,808,1,MANHATTAN,128,2 AVENUE,10003,449,6,BLDG,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
974,7420455,120425,2,BRONX,2856,WEBB AVENUE,10468,3250,71,BLDG,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
975,9102493,88524,2,BRONX,390,JACKSON AVENUE,10454,2573,71,2A,1,2018-07-01T00:00:00.000,2,CLOSE,2018-07-06T00:00:00.000
976,7420456,9512,1,MANHATTAN,84,CHRISTOPHER STREET,10014,591,47,BLDG,2,2015-04-01T00:00:00.000,2,CLOSE,2015-04-06T00:00:00.000
977,7420457,51001,2,BRONX,1030,BOYNTON AVENUE,10472,3715,17,2J,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
978,7420458,511558,4,QUEENS,118-04,101 AVENUE,11419,9486,2,2FL,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-14T00:00:00.000
979,7420459,73382,2,BRONX,707,EAST 242 STREET,10470,5115,24,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
980,7420460,100804,2,BRONX,3889,ORLOFF AVENUE,10463,3263,85,EK,8,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
981,7420461,226570,3,BROOKLYN,2902,CORTELYOU ROAD,11226,5173,58,B12,17,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
982,7420462,694910,4,QUEENS,107-10,SHORE FRONT PARKWAY,11694,16177,1,5H,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
983,7420463,693440,4,QUEENS,136-05,SANFORD AVENUE,11355,5043,7501,BLDG,7,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
984,7420464,328150,3,BROOKLYN,64,LIVINGSTON STREET,11201,268,43,2,2,2015-04-01T00:00:00.000,2,CLOSE,2015-04-18T00:00:00.000
985,7420465,6131,1,MANHATTAN,34,ARDEN STREET,10040,2174,175,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
986,7420466,694910,4,QUEENS,107-10,SHORE FRONT PARKWAY,11694,16177,1,5H,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
987,7420467,55226,2,BRONX,4305,CARPENTER AVENUE,10466,5034,28,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
988,7420468,694658,4,QUEENS,961,SENECA AVENUE,11385,3573,7,3L,5,2015-04-01T00:00:00.000,2,CLOSE,2015-04-09T00:00:00.000
989,7420469,336721,3,BROOKLYN,955,METROPOLITAN AVENUE,11211,2913,59,3L,1,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
990,7420470,100355,2,BRONX,3225,OLINVILLE AVENUE,10467,4594,40,1D,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
991,7420471,355151,3,BROOKLYN,1153,PRESIDENT STREET,11225,1275,66,2D,9,2015-04-01T00:00:00.000,2,CLOSE,2015-04-07T00:00:00.000
992,7420472,6131,1,MANHATTAN,34,ARDEN STREET,10040,2174,175,BLDG,12,2015-04-01T00:00:00.000,2,CLOSE,2015-04-02T00:00:00.000
993,7420473,216941,3,BROOKLYN,115,CARLTON AVENUE,11205,2044,12,3B,2,2015-04-01T00:00:00.000,2,CLOSE,2015-04-08T00:00:00.000
994,7420474,94020,2,BRONX,866,MANIDA STREET,10474,2740,68,1,2,2015-04-01T00:00:00.000,2,CLOSE,2015-04-09T00:00:00.000
995,7420475,804879,1,MANHATTAN,550,GRAND STREET,10002,331,120,23,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
996,7420477,22080,1,MANHATTAN,484,GRAND STREET,10002,331,65,BLDG,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
997,7420478,22095,1,MANHATTAN,504,GRAND STREET,10002,331,1,D12,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-04T00:00:00.000
998,7420479,804878,1,MANHATTAN,530,GRAND STREET,10002,331,120,BLDG,3,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
999,7420480,347360,3,BROOKLYN,1985,OCEAN AVENUE,11230,6767,1,BLDG,14,2015-04-01T00:00:00.000,2,CLOSE,2015-04-03T00:00:00.000
