project_id,project_name,project_start_date,house_number,street_name,borough,community_board,council_district,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,building_id,postcode,bbl,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,project_completion_date,building_completion_date,bin
68594,"HELUX, THE",2019-04-24T00:00:00.000,520,WEST 43 STREET,Manhattan,MN-04,3.0,New Construction,No,Non Prevailing Wage,0,0,0,0,18,0,9,7,2,0,0,0,0,0,18,0,18,375,33025.0,10036.0,1010710042.0,129.0,MN15,40.760823,-73.996246,40.76054,-73.996379,,,
68459,CONFIDENTIAL,2019-04-22T00:00:00.000,----,----,Queens,QN-10,28.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2019-04-22T00:00:00.000,2019-04-22T00:00:00.000,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,129,GATEWAY DRIVE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985786.0,11239.0,3044520155.0,1070.0,BK82,40.653836,-73.877743,40.65281,-73.876682,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,396,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,1,5,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985790.0,11239.0,3044520158.0,1070.0,BK82,40.653215,-73.876847,40.65302,-73.876905,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,127,GATEWAY DRIVE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985151.0,11239.0,3044520156.0,1070.0,BK82,40.653855,-73.877747,40.65288,-73.876754,,,
68593,1654 PARKER STREET APARTMENTS,2019-04-18T00:00:00.000,1654,PARKER STREET,Bronx,BX-10,18.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,2,0,1,0,0,0,0,3,0,3,7,988645.0,10462.0,,204.0,BX59,40.839496,-73.852013,,,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,402,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985793.0,11239.0,3044520161.0,1070.0,BK82,40.653258,-73.876746,40.65313,-73.876573,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,392,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,1,3,4,0,0,0,0,0,1,7,0,0,0,0,8,0,8,8,985789.0,11239.0,3044520157.0,1070.0,BK82,40.653182,-73.876919,40.65298,-73.877038,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,516,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,60,19,0,0,0,1,0,79,1,0,0,0,0,0,80,0,80,80,986184.0,11239.0,3044520400.0,1070.0,BK82,40.654751,-73.873243,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,504,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,0,1,7,0,0,0,0,8,0,8,8,985806.0,11239.0,3044520400.0,1070.0,BK82,40.654608,-73.873583,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,502,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985805.0,11239.0,3044520400.0,1070.0,BK82,40.654584,-73.873637,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,500,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985804.0,11239.0,3044520400.0,1070.0,BK82,40.654562,-73.873694,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,498,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985803.0,11239.0,3044520400.0,1070.0,BK82,40.654537,-73.873752,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1111,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985802.0,11239.0,3044520400.0,1070.0,BK82,40.654766,-73.875056,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,11113,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985801.0,,,,,,,,,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1115,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,2,4,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985800.0,11239.0,3044520400.0,1070.0,BK82,40.654629,-73.874952,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1117,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985799.0,11239.0,3044520400.0,1070.0,BK82,40.65456,-73.874902,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1119,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985798.0,11239.0,3044520400.0,1070.0,BK82,40.654492,-73.874851,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1121,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,3,2,3,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,985797.0,11239.0,3044520400.0,1070.0,BK82,40.654423,-73.874797,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,1123,ASHFORD STREET,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,1,5,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,985796.0,11239.0,3044520400.0,1070.0,BK82,40.654354,-73.874747,40.65559,-73.873263,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,401,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,3,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8,985795.0,11239.0,3044520224.0,1070.0,BK82,40.653105,-73.877135,40.65334,-73.87721,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,389,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,985794.0,,3044520225.0,,,,,40.65329,-73.877337,,,
67103,214 WEST 72ND STREET,2019-04-18T00:00:00.000,214,WEST 72 STREET,Manhattan,MN-07,6.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,18,983770.0,10023.0,1011630042.0,159.0,MN14,40.779041,-73.982665,40.77875,-73.982715,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,400,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,1,1,6,0,0,0,0,0,8,0,8,8,985792.0,11239.0,3044520160.0,1070.0,BK82,40.653245,-73.876778,40.6531,-73.876688,,,
53680,SPRING CREEK PHASE 4B-2,2019-04-18T00:00:00.000,398,SCHROEDERS AVENUE,Brooklyn,BK-05,42.0,New Construction,No,Non Prevailing Wage,2,3,2,0,0,1,0,1,7,0,0,0,0,0,8,0,8,8,985791.0,11239.0,3044520159.0,1070.0,BK82,40.653228,-73.876814,40.65307,-73.8768,,,
68592,651 BUSHWICK AVENUE APARTMENTS,2019-04-17T00:00:00.000,651,BUSHWICK AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,0,4,2,0,0,0,0,0,6,0,6,20,216111.0,11221.0,3031830011.0,391.0,BK78,40.697702,-73.932951,40.69782,-73.932637,,,
68591,774 BUSHWICK AVENUE APARTMENTS,2019-04-16T00:00:00.000,774,BUSHWICK AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,2,0,1,0,0,0,0,3,0,3,14,216182.0,11221.0,3032300019.0,393.0,BK78,40.695443,-73.928886,40.69521,-73.929052,,,
68590,196 FREEMAN STREET APARTMENTS,2019-04-15T00:00:00.000,196,FREEMAN STREET,Brooklyn,BK-01,33.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,969443.0,11222.0,3025130018.0,575.0,BK76,40.734563,-73.953691,40.73436,-73.953615,,,
68455,CONFIDENTIAL,2019-04-15T00:00:00.000,----,----,Bronx,BX-12,12.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2019-04-15T00:00:00.000,2019-04-15T00:00:00.000,
68588,235 55TH STREET CONDOMINIUM,2019-04-12T00:00:00.000,235,55 STREET,Brooklyn,BK-07,38.0,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,8,949121.0,11220.0,3008217502.0,22.0,BK32,40.645789,-74.018983,40.64589,-74.018724,,,
68589,2744 MATTHEWS AVENUE APARTMENTS,2019-04-12T00:00:00.000,2744,MATTHEWS AVENUE,Bronx,BX-11,13.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,988459.0,10467.0,2045140017.0,340.0,BX07,40.866221,-73.862544,40.86689,-73.862246,,,
66669,645 BARRETTO STREET HDFC.GHPP.FY19,2019-04-11T00:00:00.000,645,BARRETTO STREET,Bronx,BX-02,17.0,Preservation,No,Non Prevailing Wage,6,41,0,0,0,1,2,27,19,0,0,0,0,0,7,41,48,48,48001.0,10474.0,2027650146.0,93.0,BX27,40.812829,-73.888932,40.8135,-73.889382,,,2006613.0
68586,1127 FLATBUSH AVENUE APARTMENTS,2019-04-08T00:00:00.000,1127,FLATBUSH AVENUE,Brooklyn,BK-14,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,2,2,5,0,0,0,0,0,9,0,9,28,292103.0,11226.0,3051650059.0,792.0,BK95,40.643005,-73.957686,40.64296,-73.957372,,,
68457,CONFIDENTIAL,2019-04-05T00:00:00.000,----,----,Bronx,BX-08,11.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-04-05T00:00:00.000,2019-04-05T00:00:00.000,
66573,HP 451 EAST 116TH STREET HDFC. HPO.FY19,2019-04-04T00:00:00.000,301,PLEASANT AVENUE,Manhattan,MN-11,8.0,Preservation,Yes,Non Prevailing Wage,0,3,10,11,0,1,0,0,15,10,0,0,0,0,25,0,25,25,26933.0,10035.0,1017100024.0,178.0,MN34,40.79516,-73.933091,40.79536,-73.933225,2019-04-04T00:00:00.000,2019-04-04T00:00:00.000,1053085.0
66573,HP 451 EAST 116TH STREET HDFC. HPO.FY19,2019-04-04T00:00:00.000,451,EAST 116 STREET,Manhattan,MN-11,8.0,Preservation,Yes,Non Prevailing Wage,1,1,15,11,0,0,0,12,16,0,0,0,0,0,28,0,28,28,19759.0,10029.0,1017100022.0,178.0,MN34,40.79525,-73.933601,40.79543,-73.93338,2019-04-04T00:00:00.000,2019-04-04T00:00:00.000,1053084.0
68584,2406 HOFFMAN STREET APARTMENTS,2019-04-03T00:00:00.000,2408,HOFFMAN STREET,Bronx,BX-06,15.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,976690.0,10458.0,2030660003.0,389.0,BX06,40.85628,-73.888208,40.85609,-73.888003,,,
68380,306 STOCKHOLM STREET APARTMENTS,2019-04-01T00:00:00.000,306,STOCKHOLM STREET,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,981968.0,11237.0,3032590018.0,443.0,BK77,40.702971,-73.91936,40.70289,-73.919097,2019-05-13T00:00:00.000,2019-05-13T00:00:00.000,
68379,335 FENIMORE STREET APARTMENTS,2019-03-29T00:00:00.000,335,FENIMORE STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,13,984816.0,11225.0,3050390055.0,802.0,BK60,40.658634,-73.951509,40.65884,-73.951379,,,
66770,146 BAYARD STREET,2019-03-29T00:00:00.000,146,BAYARD STREET,Brooklyn,BK-01,33.0,New Construction,No,Non Prevailing Wage,0,0,8,0,0,0,2,2,4,0,0,0,0,0,8,0,8,46,982702.0,11222.0,3027240018.0,499.0,BK76,40.719941,-73.946381,40.71984,-73.946111,,,
67051,56 AINSLIE STREET,2019-03-28T00:00:00.000,56,AINSLIE STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,5,27,983655.0,11211.0,3023740016.0,513.0,BK73,40.712838,-73.952721,40.71264,-73.952869,,,
61271,DOE. 555 NEREID AVE. MULLER,2019-03-28T00:00:00.000,555,NEREID AVENUE,Bronx,BX-12,11.0,Preservation,No,Non Prevailing Wage,54,0,35,0,0,1,89,1,0,0,0,0,0,0,90,0,90,90,99387.0,10470.0,2050650001.0,414.0,BX62,40.899871,-73.857923,40.90046,-73.858049,,,2070559.0
68385,CONFIDENTIAL,2019-03-28T00:00:00.000,----,----,Queens,QN-03,25.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-03-28T00:00:00.000,2019-03-28T00:00:00.000,
68384,CONFIDENTIAL,2019-03-28T00:00:00.000,----,----,Brooklyn,BK-18,46.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-03-28T00:00:00.000,2019-03-28T00:00:00.000,
68377,225 WINTHROP STREET APARTMENTS,2019-03-27T00:00:00.000,225,WINTHROP STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,986662.0,11225.0,3050470176.0,802.0,BK60,40.656971,-73.952375,40.65716,-73.952645,,,
67730,HP HENRY HUDSON HDFC.HPO.FY19 (3420 HENRY HUDSON PKWY),2019-03-27T00:00:00.000,3240,HENRY HUDSON PARKWAY EAST,Bronx,BX-08,11.0,Preservation,Yes,Non Prevailing Wage,0,8,23,41,0,1,5,35,19,7,7,0,0,0,73,0,73,108,84352.0,10463.0,2057890024.0,297.0,BX29,40.885365,-73.913345,40.88514,-73.912734,2019-03-27T00:00:00.000,2019-03-27T00:00:00.000,2084124.0
68378,227 WINTHROP STREET APARTMENTS,2019-03-27T00:00:00.000,227,WINTHROP STREET,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,397419.0,11225.0,3050470076.0,802.0,BK60,40.656973,-73.952328,40.65717,-73.952552,,,
60784,105TH STREET & AMSTERDAM AVENUE PROJECT,2019-03-27T00:00:00.000,107,WEST 105 STREET,Manhattan,MN-07,7.0,Preservation,No,Non Prevailing Wage,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,15,15,15,37513.0,10025.0,1018600027.0,189.0,MN12,40.798698,-73.963654,40.799,-73.963817,,,1055933.0
68383,CONFIDENTIAL,2019-03-27T00:00:00.000,----,----,Bronx,BX-09,18.0,New Construction,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,,,,,,,,2019-03-27T00:00:00.000,2019-03-27T00:00:00.000,
60784,105TH STREET & AMSTERDAM AVENUE PROJECT,2019-03-27T00:00:00.000,981,AMSTERDAM AVENUE,Manhattan,MN-07,7.0,Preservation,No,Non Prevailing Wage,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,13,13,13,6097.0,10025.0,1018630001.0,193.0,MN09,40.801832,-73.964679,40.80171,-73.964382,,,1055996.0
61290,ICL. 50 NEVINS STREET,2019-03-26T00:00:00.000,50,NEVINS STREET,Brooklyn,BK-02,33.0,New Construction,No,Non Prevailing Wage,78,0,50,0,0,1,105,0,18,6,0,0,0,0,129,0,129,129,981208.0,11217.0,3001720037.0,41.0,BK38,40.687196,-73.981921,40.68713,-73.982213,,,
68159,1325 JEROME AVENUE,2019-03-26T00:00:00.000,1325,JEROME AVENUE,Bronx,BX-04,16.0,New Construction,No,Non Prevailing Wage,153,21,80,0,0,1,82,92,54,27,0,0,0,0,255,0,255,255,988689.0,10452.0,,219.0,BX26,40.838715,-73.918794,,,,,
66105,BRONX PRO.1080 WASHINGTON AVE,2019-03-26T00:00:00.000,1074,WASHINGTON AVENUE,Bronx,BX-03,16.0,New Construction,No,Prevailing Wage,153,0,0,0,0,1,120,33,1,0,0,0,0,0,154,0,154,154,988925.0,10456.0,2023700016.0,185.0,BX35,40.827907,-73.908769,40.8279,-73.908328,,,
68376,1672 DEAN STREET APARTMENTS,2019-03-26T00:00:00.000,1672,DEAN STREET,Brooklyn,BK-08,36.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,988126.0,11213.0,3013480015.0,309.0,BK61,40.675911,-73.932328,40.67569,-73.932447,,,
68374,543 ALBANY AVENUE APARTMENTS,2019-03-25T00:00:00.000,543,ALBANY AVENUE,Brooklyn,BK-09,41.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,2,1,0,0,0,0,3,0,3,9,183698.0,11203.0,3047950001.0,87401.0,BK60,40.661606,-73.939886,40.66163,-73.939591,,,
68375,912 BERGEN STREET APARTMENTS,2019-03-25T00:00:00.000,912,BERGEN STREET,Brooklyn,BK-08,35.0,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,1,2,0,0,0,0,0,0,3,0,3,12,972864.0,11238.0,3011490034.0,305.0,BK61,40.677125,-73.957336,40.67682,-73.957213,2019-04-11T00:00:00.000,2019-04-11T00:00:00.000,
68373,961 MADISON STREET APARTMENTS,2019-03-22T00:00:00.000,961,MADISON STREET,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,2,6,331317.0,11221.0,3033570060.0,397.0,BK78,40.688767,-73.91928,40.68883,-73.919554,2019-05-03T00:00:00.000,2019-05-03T00:00:00.000,
68372,80 AINSLIE STREET APARTMENTS,2019-03-22T00:00:00.000,80,AINSLIE STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,16,183004.0,11211.0,3023750012.0,513.0,BK73,40.712525,-73.951787,40.71228,-73.951838,,,
68371,532 EAST 142ND STREET APARTMENTS,2019-03-21T00:00:00.000,532,EAST 142ND STREET,Bronx,BX-01,8.0,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,2,3,0,0,0,0,0,5,0,5,15,967507.0,10454.0,2022680018.0,41.0,BX39,40.809981,-73.916514,40.8098,-73.916673,,,
68370,396 SOUTH 5TH STREET APARTMENTS,2019-03-14T00:00:00.000,396,SOUTH 5 STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,984260.0,11211.0,3024640004.0,527.0,BK73,40.707596,-73.953194,40.70742,-73.953342,,,
68369,AINSLIE TOWER,2019-03-13T00:00:00.000,467,KEAP STREET,Brooklyn,BK-01,34.0,New Construction,No,Non Prevailing Wage,0,0,6,0,0,0,0,3,3,0,0,0,0,0,6,0,6,29,318960.0,11211.0,3023710042.0,513.0,BK73,40.712991,-73.95214,40.71308,-73.952555,,,
68367,238 PULASKI STREET APARTMENTS,2019-03-11T00:00:00.000,238,PULASKI STREET,Brooklyn,BK-03,36.0,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,12,357480.0,11206.0,3017770012.0,281.0,BK35,40.693191,-73.941989,40.69298,-73.941885,,,
68368,346 RUTLAND ROAD APARTMENTS,2019-03-11T00:00:00.000,346,RUTLAND ROAD,Brooklyn,BK-09,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,4,0,1,1,2,0,0,0,0,0,4,0,4,13,985271.0,11225.0,3048090021.0,804.0,BK60,40.659478,-73.949209,40.65926,-73.949249,,,
68366,333 CYPRESS AVENUE APARTMENTS,2019-03-08T00:00:00.000,333,CYPRESS AVENUE,Bronx,BX-01,8.0,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,3,3,7,0,0,0,0,0,13,0,13,41,986517.0,10454.0,2025540054.0,33.0,BX39,40.808126,-73.913135,40.80819,-73.913445,2019-04-24T00:00:00.000,2019-04-24T00:00:00.000,
68365,1595 BROADWAY APARTMENTS,2019-03-08T00:00:00.000,1595,BROADWAY,Brooklyn,BK-04,37.0,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,1,9,0,0,0,0,0,0,10,0,10,32,979565.0,11207.0,3034080005.0,401.0,BK78,40.685511,-73.915029,40.68573,-73.914794,,,
68363,2527 CHURCH AVENUE APARTMENTS,2019-03-05T00:00:00.000,2527,CHURCH AVENUE,Brooklyn,BK-17,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,7,21,972580.0,11226.0,3050900071.0,822.0,BK60,40.650636,-73.95354,40.65087,-73.953882,,,
68362,104 CENTRAL AVENUE APARTMENTS,2019-03-05T00:00:00.000,104,CENTRAL AVENUE,Brooklyn,BK-04,34.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,983741.0,11206.0,3031720033.0,425.0,BK78,40.700431,-73.929299,40.70029,-73.929558,2019-03-20T00:00:00.000,2019-03-20T00:00:00.000,
68360,1643 NEW YORK AVENUE APARTMENTS,2019-03-04T00:00:00.000,1643,NEW YORK AVENUE,Brooklyn,BK-17,45.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,990882.0,11210.0,,784.0,BK91,40.632723,-73.944711,,,,,
68361,1645 NEW YORK AVENUE APARTMENTS,2019-03-04T00:00:00.000,1645,NEW YORK AVENUE,Brooklyn,BK-17,45.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,988875.0,11210.0,3075610017.0,784.0,BK91,40.632687,-73.944708,40.63264,-73.944409,,,
68359,146 LINDEN BOULEVARD APARTMENTS,2019-03-01T00:00:00.000,146,LINDEN BOULEVARD,Brooklyn,BK-17,40.0,New Construction,No,Non Prevailing Wage,0,0,0,0,6,0,1,5,0,0,0,0,0,0,6,0,6,18,983839.0,11226.0,3050870041.0,822.0,BK60,40.652431,-73.953611,40.65214,-73.95338,,,
68551,614-20 EAST 9 STREET HDFC,2019-02-28T00:00:00.000,618,EAST 9 STREET,Manhattan,MN-03,2.0,Preservation,Yes,Non Prevailing Wage,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,8,8,804299.0,10009.0,1003910014.0,2602.0,MN28,40.7259,-73.979453,40.72566,-73.979547,2019-02-28T00:00:00.000,2019-02-28T00:00:00.000,1077483.0
68551,614-20 EAST 9 STREET HDFC,2019-02-28T00:00:00.000,616,EAST 9 STREET,Manhattan,MN-03,2.0,Preservation,Yes,Non Prevailing Wage,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,8,8,804298.0,10009.0,1003910014.0,2602.0,MN28,40.725914,-73.979486,40.72566,-73.979547,2019-02-28T00:00:00.000,2019-02-28T00:00:00.000,1077482.0
68551,614-20 EAST 9 STREET HDFC,2019-02-28T00:00:00.000,614,EAST 9 STREET,Manhattan,MN-03,2.0,Preservation,Yes,Non Prevailing Wage,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,8,8,11391.0,10009.0,1003910014.0,2602.0,MN28,40.725925,-73.979515,40.72566,-73.979547,2019-02-28T00:00:00.000,2019-02-28T00:00:00.000,1082474.0
68551,614-20 EAST 9 STREET HDFC,2019-02-28T00:00:00.000,620,EAST 9 STREET,Manhattan,MN-03,2.0,Preservation,Yes,Non Prevailing Wage,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,8,8,804300.0,10009.0,1003910014.0,2602.0,MN28,40.725889,-73.979424,40.72566,-73.979547,2019-02-28T00:00:00.000,2019-02-28T00:00:00.000,1077484.0
68279,CONFIDENTIAL,2019-02-22T00:00:00.000,----,----,Staten Island,SI-01,49.0,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,2019-02-22T00:00:00.000,2019-02-22T00:00:00.000,
68358,1547 EAST NEW YORK AVENUE,2019-02-15T00:00:00.000,1547,EAST NEW YORK AVE,Brooklyn,BK-16,41.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,8,886174.0,11212.0,3014610035.0,363.0,BK79,40.67235,-73.910723,40.67254,-73.910752,,,
68357,1543 EAST NEW YORK AVENUE,2019-02-15T00:00:00.000,1543,EAST NEW YORK AVENUE,Brooklyn,BK-16,41.0,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,287255.0,11212.0,3014610037.0,363.0,BK79,40.672317,-73.910803,40.67248,-73.910849,,,
65391,COOPER SQUARE SENIOR HDFC.HUDMF.FY19,2019-02-14T00:00:00.000,1,COOPER SQUARE,Manhattan,MN-03,2.0,Preservation,No,Non Prevailing Wage,145,4,1,0,0,1,0,151,0,0,0,0,0,0,151,0,151,151,10031.0,10003.0,1004600001.0,38.0,MN22,40.727153,-73.991518,40.72728,-73.99106,,,1006580.0
68356,712 EAST 175 STREET APARTMENTS,2019-02-13T00:00:00.000,712,EAST 175 STREET,Bronx,BX-06,17.0,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,0,4,4,0,0,0,0,0,8,0,8,26,971253.0,10457.0,2029480009.0,36902.0,BX17,40.842597,-73.893045,40.84235,-73.893158,2019-02-28T00:00:00.000,2019-02-28T00:00:00.000,
