development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_kwh,kwh_charges,consumption_kw,kw_charges,other_charges
BREUKELEN,BROOKLYN,BREUKELEN,BLD 14,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572076,N,947.06,GOV/NYC/068,Yes,0,0.0,91.58,947.06,0.0
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 45,NONE,,303,566,K030300,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147925,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7545428,Y,310.65,GOV/NYC/062,Yes,1170,59.17,0.0,0.0,251.48
BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),BLD 47,NONE,,303,566,K030300,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147927,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7564364,Y,258.29,GOV/NYC/062,Yes,990,50.06,0.0,0.0,208.23
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 05,AMR,,324,758,K032400,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147868,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8881064,N,377.43,GOV/NYC/069,Yes,3546,148.15,5.76,44.99,184.29
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 02,NONE,,324,758,K032400,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147903,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,4888149,Y,525.17,GOV/NYC/069,Yes,4428,185.0,8.82,68.88,271.29
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 05,NONE,,324,758,K032400,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147915,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7545431,Y,684.44,GOV/NYC/062,Yes,2610,131.99,0.0,0.0,552.45
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 04,NONE,,324,758,K032400,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147990,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,9291831,N,757.38,GOV/NYC/062,Yes,2844,143.82,0.0,0.0,613.56
BUSHWICK II CDA (GROUP E),BROOKLYN,BUSHWICK II CDA (GROUP E),BLD 03,NONE,,324,758,K032400,FEDERAL,NY005012470P,NEW YORK POWER AUTHORITY,8147991,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8466252,N,813.65,GOV/NYC/062,Yes,3060,154.74,0.0,0.0,658.91
BUTLER,BRONX,BUTLER,BLD 03,INTERVAL,,113,435,B011300,FEDERAL,NY005001130P,NEW YORK POWER AUTHORITY,8147212,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1322187,N,8767.41,GOV/NYC/068,Yes,0,0.0,467.52,4375.99,4391.42
BUTLER,BRONX,BUTLER,BLD 03,AMR,,113,435,B011300,FEDERAL,NY005001130P,NEW YORK POWER AUTHORITY,8147212,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322187,N,20072.93,GOV/NYC/068,Yes,242000,10018.8,0.0,0.0,10054.13
BUTLER,BRONX,BUTLER,BLD 05,NONE,,113,435,B011300,FEDERAL,NY005001130P,NEW YORK POWER AUTHORITY,8147214,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6369049,Y,26689.74,GOV/NYC/068,Yes,206800,8561.52,456.0,4268.16,13860.06
BUTLER,BRONX,BUTLER,BLD 06,NONE,,113,435,B011300,FEDERAL,NY005001130P,NEW YORK POWER AUTHORITY,8147215,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6566403,Y,25139.94,GOV/NYC/068,Yes,208800,8644.32,412.0,3856.32,12639.3
BREUKELEN,BROOKLYN,BREUKELEN,BLD 25,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572090,N,1051.3,GOV/NYC/068,Yes,0,0.0,101.66,1051.3,0.0
CAMPOS PLAZA II,MANHATTAN,CAMPOS PLAZA II,BLD 04,NONE,,286,593,M028600,FEDERAL,NY005012570P,NEW YORK POWER AUTHORITY,8147486,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7835020,Y,3607.63,GOV/NYC/069,Yes,26240,1096.31,66.4,518.58,1992.74
CAREY GARDENS,BROOKLYN,CAREY GARDENS,BLD 02,NONE,,166,288,K016600,FEDERAL,NY005011660P,NEW YORK POWER AUTHORITY,8147799,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8078169,N,22132.84,GOV/NYC/068,Yes,188400,7799.76,356.0,3332.16,11000.92
CAREY GARDENS,BROOKLYN,CAREY GARDENS,BLD 03,NONE,,166,288,K016600,FEDERAL,NY005011660P,NEW YORK POWER AUTHORITY,8147800,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7404621,N,20134.37,GOV/NYC/068,Yes,171600,7104.24,320.0,2995.2,10034.93
BREUKELEN,BROOKLYN,BREUKELEN,BLD 14,AMR,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8572076,N,6846.22,GOV/NYC/068,Yes,51680,2139.09,0.0,0.0,4707.13
BREUKELEN,BROOKLYN,BREUKELEN,BLD 12,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572079,N,721.2,GOV/NYC/068,Yes,0,0.0,69.74,721.2,0.0
BEACH 41ST STREET-BEACH CHANNEL DRIVE,QUEENS,BEACH 41ST STREET-BEACH CHANNEL DRIVE,BLD 04,NONE,BLD 04,165,282,Q016500,FEDERAL,NY005001650P,PSEG Long Island,8092736,2019-08,2019-07-25T00:00:00.000,2019-08-26T00:00:00.000,32,80340655,N,17007.77,285-Prim Com Large Mult Per,Exception,88640,10913.97,315.3,4945.35,1148.45
BREUKELEN,BROOKLYN,BREUKELEN,BLD 24,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572080,N,740.13,GOV/NYC/068,Yes,0,0.0,71.57,740.13,0.0
BREUKELEN,BROOKLYN,BREUKELEN,BLD 17,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572091,N,746.54,GOV/NYC/068,Yes,0,0.0,72.19,746.54,0.0
CARVER,MANHATTAN,CARVER,CARVER BLD 13,INTERVAL,,58,534,M005800,FEDERAL,NY005000580P,NEW YORK POWER AUTHORITY,8147418,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1266701,N,1843.55,GOV/NYC/068,Yes,0,0.0,196.96,1843.55,0.0
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 03,NONE,,311,266,K031100,FEDERAL,NY005010730P,NEW YORK POWER AUTHORITY,8147928,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,5704985,N,577.14,GOV/NYC/062,Yes,2160,109.23,0.0,0.0,467.91
BREUKELEN,BROOKLYN,BREUKELEN,BLD 18,INTERVAL,,56,212,K005600,FEDERAL,NY005000560P,NEW YORK POWER AUTHORITY,8147673,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1572092,N,589.25,GOV/NYC/068,Yes,0,0.0,56.98,589.25,0.0
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 01,NONE,,311,266,K031100,FEDERAL,NY005010730P,NEW YORK POWER AUTHORITY,8147930,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,9485881,Y,221.38,GOV/NYC/069,Yes,0,0.0,5.2,40.61,180.77
BEDFORD-STUYVESANT REHAB,BROOKLYN,BEDFORD-STUYVESANT REHAB,BLD 02,NONE,,311,266,K031100,FEDERAL,NY005010730P,NEW YORK POWER AUTHORITY,8147929,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8770808,N,312.42,GOV/NYC/069,Yes,2960,123.67,4.8,37.49,151.26
CARVER,MANHATTAN,CARVER,CARVER BLD 08,AMR,,58,534,M005800,FEDERAL,NY005000580P,NEW YORK POWER AUTHORITY,8147418,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8094989,N,8983.49,GOV/NYC/068,Yes,89120,0.0,0.0,0.0,8983.49
BETANCES VI,BRONX,BETANCES VI,BLD 04,NONE,,285,545,B028500,FEDERAL,NY005012110P,NEW YORK POWER AUTHORITY,8147238,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7441733,N,5039.79,GOV/NYC/069,Yes,35040,1463.97,92.8,724.77,2851.05
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 08,AMR,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322352,N,3328.91,GOV/NYC/068,Yes,22040,912.9,0.0,0.0,2416.01
BETANCES VI,BRONX,BETANCES VI,BLD 02,NONE,,285,545,B028500,FEDERAL,NY005012110P,NEW YORK POWER AUTHORITY,8147240,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6370152,N,775.7,GOV/NYC/069,Yes,6400,267.39,12.8,99.97,408.34
BREVOORT,BROOKLYN,BREVOORT,BLD 01,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7889951,N,9172.87,GOV/NYC/068,Yes,65280,2703.14,0.0,0.0,6469.73
BETHUNE GARDENS,MANHATTAN,BETHUNE GARDENS,BLD 01,NONE,,160,271,M016000,FEDERAL,NY005010030P,NEW YORK POWER AUTHORITY,8147575,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7382890,Y,13181.91,GOV/NYC/068,Yes,103600,4289.04,232.0,2171.52,6721.35
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,BLD 02,AMR,,206,319,S020600,FEDERAL,NY005011170P,NEW YORK POWER AUTHORITY,8148021,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7382886,N,16247.61,GOV/NYC/068,Yes,188000,7783.2,0.0,0.0,8464.41
CASTLE HILL,BRONX,CASTLE HILL,BLD 01,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,NEW YORK POWER AUTHORITY,8147111,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350750,N,13267.72,GOV/NYC/068,Yes,111800,4628.52,214.0,2003.04,6636.16
BETANCES VI,BRONX,BETANCES VI,BLD 03,NONE,,285,545,B028500,FEDERAL,NY005012110P,NEW YORK POWER AUTHORITY,8147272,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7117249,N,563.34,GOV/NYC/069,Yes,4880,203.89,8.8,307.62,51.83
CASTLE HILL,BRONX,CASTLE HILL,BLD 03,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,NEW YORK POWER AUTHORITY,8147113,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350749,N,14357.6,GOV/NYC/068,Yes,118000,4885.2,236.0,2208.96,7263.44
BREVOORT,BROOKLYN,BREVOORT,BLD 13,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1095586,N,1051.81,GOV/NYC/068,Yes,0,0.0,102.72,1051.81,0.0
BREVOORT,BROOKLYN,BREVOORT,BLD 10,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1890000,N,1188.92,GOV/NYC/068,Yes,0,0.0,116.11,1188.92,0.0
CASTLE HILL,BRONX,CASTLE HILL,BLD 07,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,NEW YORK POWER AUTHORITY,8147117,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350747,N,17566.89,GOV/NYC/068,Yes,147600,6110.64,286.0,2676.96,8779.29
CASTLE HILL,BRONX,CASTLE HILL,BLD 08,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,NEW YORK POWER AUTHORITY,8147118,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350752,N,14361.2,GOV/NYC/068,Yes,118600,4910.04,234.0,2190.24,7260.92
BREVOORT,BROOKLYN,BREVOORT,BLD 02,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1095593,N,2294.07,GOV/NYC/068,Yes,0,0.0,224.04,2294.07,0.0
BREVOORT,BROOKLYN,BREVOORT,BLD 12,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1095594,N,2145.39,GOV/NYC/068,Yes,0,0.0,209.52,2145.39,0.0
BREVOORT,BROOKLYN,BREVOORT,BLD 09,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1889954,N,1129.94,GOV/NYC/068,Yes,0,0.0,110.35,1129.94,0.0
BREVOORT,BROOKLYN,BREVOORT,BLD 03,INTERVAL,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1889966,N,2042.18,GOV/NYC/068,Yes,0,0.0,199.44,2042.18,0.0
BREVOORT,BROOKLYN,BREVOORT,BLD 03,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7889966,N,15400.54,GOV/NYC/068,Yes,109600,4538.36,0.0,0.0,10862.18
BREVOORT,BROOKLYN,BREVOORT,BLD 11,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7889980,N,16075.02,GOV/NYC/068,Yes,114400,4737.13,0.0,0.0,11337.89
BREVOORT,BROOKLYN,BREVOORT,BLD 09,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7889954,N,7992.54,GOV/NYC/068,Yes,56880,2355.31,0.0,0.0,5637.23
CASTLE HILL,BRONX,CASTLE HILL,BLD 14,AMR,,80,431,B008000,MIXED FINANCE/LLC1,NY005020800P,NEW YORK POWER AUTHORITY,8147124,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350179,N,17269.25,GOV/NYC/068,Yes,138600,5738.04,288.0,2695.68,8835.53
CHELSEA ADDITION,MANHATTAN,CHELSEA ADDITION,BLD 01,NONE,,176,451,M017600,FEDERAL,NY005011340P,NEW YORK POWER AUTHORITY,8147571,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,9425083,Y,12505.99,GOV/NYC/068,Yes,96800,4007.52,216.0,2021.76,6476.71
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 03,NONE,,334,779,B033400,FEDERAL,NY005013420P,NEW YORK POWER AUTHORITY,8147161,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7836967,Y,3274.33,GOV/NYC/069,Yes,26720,1116.36,56.0,437.36,1720.61
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 02,AMR,,334,779,B033400,FEDERAL,NY005013420P,NEW YORK POWER AUTHORITY,8147187,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8093141,N,666.01,GOV/NYC/069,Yes,5130,214.33,11.7,91.38,360.3
CLAREMONT PARKWAY-FRANKLIN AVENUE,BRONX,CLAREMONT PARKWAY-FRANKLIN AVENUE,BLD 01,AMR,,334,779,B033400,FEDERAL,NY005013420P,NEW YORK POWER AUTHORITY,8147300,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8002479,N,392.19,GOV/NYC/069,Yes,3510,146.65,6.12,47.8,197.74
BREVOORT,BROOKLYN,BREVOORT,BLD 10,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7890000,N,8543.36,GOV/NYC/068,Yes,60800,2517.63,0.0,0.0,6025.73
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 04,NONE,,307,330,B030700,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147289,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7363075,Y,887.89,GOV/NYC/062,Yes,3384,171.13,0.0,0.0,716.76
BREVOORT,BROOKLYN,BREVOORT,BLD 04,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7889999,N,7306.83,GOV/NYC/068,Yes,52000,2153.24,0.0,0.0,5153.59
CLAREMONT REHAB (GROUP 2),BRONX,CLAREMONT REHAB (GROUP 2),BLD 02,AMR,,307,330,B030700,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147292,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8200763,N,502.54,GOV/NYC/069,Yes,4080,170.46,8.8,68.73,263.35
BREVOORT,BROOKLYN,BREVOORT,BLD 13,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8095586,N,7745.23,GOV/NYC/068,Yes,55120,2282.43,0.0,0.0,5462.8
BREVOORT,BROOKLYN,BREVOORT,BLD 02,AMR,,65,213,K006500,FEDERAL,NY005000650P,NEW YORK POWER AUTHORITY,8147690,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8095593,N,17395.86,GOV/NYC/068,Yes,123800,5126.36,0.0,0.0,12269.5
CLAREMONT REHAB (GROUP 3),BRONX,CLAREMONT REHAB (GROUP 3),BLD 01,NONE,APT 01A - Management Office,308,750,B030800,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147173,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,5017672,Y,267.55,GOV/NYC/062,Yes,1006,50.87,0.0,0.0,216.68
CLAREMONT REHAB (GROUP 3),BRONX,CLAREMONT REHAB (GROUP 3),BLD 01,NONE,APT 01B - Management Office,308,750,B030800,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147174,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,5017684,Y,129.42,GOV/NYC/062,Yes,480,24.27,0.0,0.0,105.15
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 02,AMR,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322349,N,19574.7,GOV/NYC/068,Yes,129600,5368.06,0.0,0.0,14206.64
BRONX RIVER,BRONX,BRONX RIVER,BLD 03,INTERVAL,,32,533,B003200,FEDERAL,NY005010320P,NEW YORK POWER AUTHORITY,8147076,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1093923,N,1860.33,GOV/NYC/068,Yes,0,0.0,186.72,1860.33,0.0
BRONX RIVER,BRONX,BRONX RIVER,BLD 05,INTERVAL,,32,533,B003200,FEDERAL,NY005010320P,NEW YORK POWER AUTHORITY,8147076,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1096632,N,2093.47,GOV/NYC/068,Yes,0,0.0,210.12,2093.47,0.0
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 08,NONE,,335,751,B033500,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147176,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7518002,Y,618.59,GOV/NYC/062,Yes,2358,119.24,0.0,0.0,499.35
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 04,NONE,,335,751,B033500,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147288,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6036736,Y,508.34,GOV/NYC/062,Yes,1908,96.49,0.0,0.0,411.85
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 03,NONE,,335,751,B033500,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147290,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8443906,Y,399.67,GOV/NYC/062,Yes,1494,75.55,0.0,0.0,324.12
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 01,NONE,,335,751,B033500,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147294,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,6245931,Y,224.24,GOV/NYC/062,Yes,774,39.14,0.0,0.0,185.1
CLAREMONT REHAB (GROUP 4),BRONX,CLAREMONT REHAB (GROUP 4),BLD 07,NONE,,335,751,B033500,FEDERAL,NY005013080P,NEW YORK POWER AUTHORITY,8147302,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7295341,Y,374.51,GOV/NYC/062,Yes,1404,71.0,0.0,0.0,303.51
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 13,INTERVAL,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1096758,N,1360.06,GOV/NYC/068,Yes,0,0.0,131.62,1360.06,0.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 26,INTERVAL,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1322343,N,1546.48,GOV/NYC/068,Yes,0,0.0,149.66,1546.48,0.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 35,INTERVAL,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1362634,N,1089.23,GOV/NYC/068,Yes,0,0.0,105.41,1089.23,0.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 03,INTERVAL,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1402447,N,1405.63,GOV/NYC/068,Yes,0,0.0,136.03,1405.63,0.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 26,AMR,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322343,N,11439.38,GOV/NYC/068,Yes,79040,3260.75,0.0,0.0,8178.63
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,CLASON POINT GARDENS BLD 44,AMR,,11,208,B001100,FEDERAL,NY005012800P,NEW YORK POWER AUTHORITY,8147108,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8362632,N,5696.53,GOV/NYC/068,Yes,39360,1623.77,0.0,0.0,4072.76
CLINTON,MANHATTAN,CLINTON,BLD 01,INTERVAL,,123,245,M012300,FEDERAL,NY005001230P,NEW YORK POWER AUTHORITY,8147524,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929705,N,19478.57,GOV/NYC/068,Yes,0,0.0,1030.56,9646.04,9832.53
CLINTON,MANHATTAN,CLINTON,BLD 01,AMR,,123,245,M012300,FEDERAL,NY005001230P,NEW YORK POWER AUTHORITY,8147524,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929705,N,43472.21,GOV/NYC/068,Yes,520000,21528.0,0.0,0.0,21944.21
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 04,INTERVAL,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1322345,N,463.12,GOV/NYC/068,Yes,0,0.0,46.37,463.12,0.0
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 10,AMR,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322348,N,5775.75,GOV/NYC/068,Yes,38240,1583.91,0.0,0.0,4191.84
CONEY ISLAND,BROOKLYN,CONEY ISLAND,BLD 03,AMR,,94,671,K009400,FEDERAL,NY005011700P,NEW YORK POWER AUTHORITY,8147688,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8107052,Y,6250.69,GOV/NYC/068,Yes,83400,3452.76,0.0,0.0,2797.93
CONEY ISLAND,BROOKLYN,CONEY ISLAND,BLD 02,AMR,,94,671,K009400,FEDERAL,NY005011700P,NEW YORK POWER AUTHORITY,8147688,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8107054,Y,6505.52,GOV/NYC/068,Yes,86800,3593.52,0.0,0.0,2912.0
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 03,INTERVAL,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1095295,N,2670.25,GOV/NYC/068,Yes,0,0.0,267.36,2670.25,0.0
AMSTERDAM,MANHATTAN,AMSTERDAM,BLD 12,INTERVAL,,22,530,M002200,FEDERAL,NY005010220P,NEW YORK POWER AUTHORITY,8147546,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1322344,N,815.48,GOV/NYC/068,Yes,0,0.0,81.65,815.48,0.0
