row_id,product_type,product_name,metal,concentration,units,manufacturer,made_in_country,collection_date,deleted
1383,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulm) (Ayurvedic),Arsenic,2.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
779,Cosmetics,Surma,Lead,350000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-04-06T00:00:00.000,No
838,Food-Candy,Pollito Alvbro,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2013-07-16T00:00:00.000,No
1112,Food Other,Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2014-04-18T00:00:00.000,No
1476,Dietary Supplement/Medications/Remedy,Herbal tablets,Mercury,10.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
22,Food Other,Cheetos Crunchy,Lead,-1.0,ppm,Frito Lay,DOMINICAN REPUBLIC,2011-02-07T00:00:00.000,No
632,Religious powder,Incense,Lead,3.8,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-10-22T00:00:00.000,No
1295,Religious powder,Sindur,Lead,1.4,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
51,Food-Spice,Curry powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-16T00:00:00.000,No
505,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-06-15T00:00:00.000,No
1097,Cosmetics,Neko Brightening Gel,Lead,-1.0,ppm,Neko Industries UK,LEBANON,2014-04-01T00:00:00.000,No
542,Food-Spice,Turmeric,Lead,0.67,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
584,Food-Spice,Palm Oil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,NIGERIA,2012-09-07T00:00:00.000,No
101,Food-Spice,Paprika,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-11T00:00:00.000,No
38,Jewelry,Children's jewelry set,Lead,74.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-03-09T00:00:00.000,No
1063,Food-Spice,Turmeric powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-02-28T00:00:00.000,No
30,Food-Spice,Chilli powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-02-15T00:00:00.000,No
1022,Food-Spice,Berbere,Lead,220.0,ppm,UNKNOWN OR NOT STATED,ERITREA,2014-01-08T00:00:00.000,No
131,Food-Spice,Cumin powder,Lead,-1.0,ppm,"Square Consumer Products, Ltd",BANGLADESH,2011-04-22T00:00:00.000,No
1536,Food-Spice,Georgian spice,Lead,3200.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-09-30T00:00:00.000,No
1596,Food-Spice,Cumin seeds,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
828,Food Other,Cereal,Lead,1.6,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-27T00:00:00.000,No
411,Food Other,Quinua,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,ECUADOR,2012-04-03T00:00:00.000,No
1109,Dietary Supplement/Medications/Remedy,Bo Ying Compound,Lead,16.0,ppm,Eu Yan Sang Hong Kong Limited,HONG KONG,2014-04-08T00:00:00.000,No
1019,Toys/Children's Products,Toy car,Lead,-1.0,ppm,Melissa and Doug,UNITED STATES,2013-12-27T00:00:00.000,No
1167,Cosmetics,Deluxe Nadinola Bleaching Cream,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2014-08-06T00:00:00.000,No
447,Cosmetics,Surma (Hashmi),Lead,260000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-05-04T00:00:00.000,No
566,Dietary Supplement/Medications/Remedy,Five phosph. 6X (Homeopathic),Arsenic,-1.0,ppm,Dr. Reckeweg & Co. GmbH,GERMANY,2012-08-22T00:00:00.000,No
623,Food-Spice,Leafy spice,Lead,1.7,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-10-16T00:00:00.000,No
157,Cosmetics,Ruby Rose Deluxe Makeup Kit (Eyeshadow),Lead,11.0,ppm,Ruby Rose Cosmetique S.A.R.L.,GEORGIA,2011-05-04T00:00:00.000,No
888,Toys/Children's Products,Wooden block,Lead,39.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-08-27T00:00:00.000,No
1535,Toys/Children's Products,Wooden block,Lead,5.2,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2015-09-21T00:00:00.000,No
1402,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Lead,21.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
636,Cosmetics,Roli Kumkum,Lead,14.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-11-21T00:00:00.000,No
1320,Dietary Supplement/Medications/Remedy,Arogyavardhini Bati (Ayurvedic),Lead,44.0,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1274,Food-Spice,Cinnamon bark,Lead,4.9,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2015-02-19T00:00:00.000,No
847,Dietary Supplement/Medications/Remedy,Manasamitra Vatakam (Ayurvedic),Mercury,490.0,ppm,Amrita Drugs,INDIA,2013-07-17T00:00:00.000,No
1153,Toys/Children's Products,Wooden toy,Lead,9.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-07-28T00:00:00.000,No
1202,Food-Spice,Curry Powder,Lead,0.46,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-09-05T00:00:00.000,No
913,Food-Spice,Chili Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-10-11T00:00:00.000,No
1432,Food-Spice,Kobeba sini,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,EGYPT,2015-02-26T00:00:00.000,No
1359,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Mercury,18.0,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
834,Cosmetics,Surma Special,Lead,620000.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-27T00:00:00.000,No
350,Food-Spice,Chili powder,Lead,0.78,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-15T00:00:00.000,No
1593,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.5,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
1602,Toys/Children's Products,Crayon,Lead,2.9,ppm,UNKNOWN OR NOT STATED,INDIA,2015-12-11T00:00:00.000,No
1017,Toys/Children's Products,67 Chevy toy car,Lead,-1.0,ppm,Mattel,MALAYSIA,2013-12-27T00:00:00.000,No
401,Toys/Children's Products,BMW Z4 COUPE,Lead,-1.0,ppm,"Kintoy Die-Casting Mfy., Ltd",CHINA,2012-03-22T00:00:00.000,No
827,Food-Spice,Red hot spices,Lead,4300.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-06-27T00:00:00.000,No
1544,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-10-07T00:00:00.000,No
921,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-18T00:00:00.000,No
339,Food-Spice,Cilantro,Lead,4.6,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-12-12T00:00:00.000,No
1525,Toys/Children's Products,Plastic Toy,Lead,-1.0,ppm,Hasbro,CHINA,2015-09-03T00:00:00.000,No
1587,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.4,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
1058,Food-Spice,Cumin,Lead,12.0,ppm,BANGLADESH,BANGLADESH,2014-02-24T00:00:00.000,No
896,Food-Spice,Ground okra powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MALI,2013-09-04T00:00:00.000,No
883,Food-Spice,Xarcho Sunely,Lead,7100.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2013-08-15T00:00:00.000,No
865,Toys/Children's Products,Crayon,Lead,1.2,ppm,Crayola,UNITED STATES,2013-07-23T00:00:00.000,No
612,Toys/Children's Products,Orange toy car,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-10-09T00:00:00.000,No
288,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-09-02T00:00:00.000,No
1082,Cosmetics,Neoprosone Forte Soap,Mercury,-1.0,ppm,Technopharma Ltd UK,LEBANON,2014-04-01T00:00:00.000,No
1588,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-03T00:00:00.000,No
1494,Toys/Children's Products,Toy phone,Lead,1300.0,ppm,UNKNOWN OR NOT STATED,CHINA,2015-05-21T00:00:00.000,No
886,Cosmetics,Purple Nail Polish,Lead,-1.0,ppm,Mark Wins International,UNKNOWN OR NOT STATED,2013-08-22T00:00:00.000,No
287,Food-Spice,Garam Masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-09-02T00:00:00.000,No
452,Food-Spice,Chili powder,Lead,0.87,ppm,Square Consumer Products Ltd,BANGLADESH,2012-05-11T00:00:00.000,No
850,Dietary Supplement/Medications/Remedy,Koosmanda Rasayanam (Ayurvedic),Mercury,0.13,ppm,Ashtavaidyan Thaikkattu Mooss Vaidyaratnam Oushadh,INDIA,2013-07-17T00:00:00.000,No
494,Dietary Supplement/Medications/Remedy,Garbhapal Ras (Ayurvedic),Arsenic,81.0,ppm,Shri Vishwamitra Ayurved Pharmaceuticals PVT LTD,INDIA,2012-06-07T00:00:00.000,No
512,Food-Spice,Georgian spice,Lead,3.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-06-15T00:00:00.000,No
40,Jewelry,Earrings (Lady bug red/black ),Lead,69.0,ppm,UNKNOWN OR NOT STATED,KOREA - DEMOCRATIC PEOPLE'S REPUBLIC OF,2011-03-09T00:00:00.000,No
822,Dietary Supplement/Medications/Remedy,Turmeric Standardized,Lead,-1.0,ppm,Nature's Way Products,UNITED STATES,2013-06-25T00:00:00.000,No
180,Dietary Supplement/Medications/Remedy,Dehshuddhi (Ayurvedic),Mercury,5.0,ppm,Amit Pharmacy,INDIA,2011-05-17T00:00:00.000,No
483,Toys/Children's Products,Kids Crayons,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-06-06T00:00:00.000,No
1277,Jewelry,Amulet-metal clasps,Lead,1000000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-02-19T00:00:00.000,No
1355,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Arsenic,6.5,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
492,Dietary Supplement/Medications/Remedy,Ras Raj Gutica (Ayurvedic),Lead,2.3,ppm,UNKNOWN OR NOT STATED,INDIA,2012-06-07T00:00:00.000,No
1133,Tableware/Pottery,White mug,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-05-22T00:00:00.000,No
1247,Food-Spice,Saneli,Lead,17000.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-01-06T00:00:00.000,No
317,Food-Spice,Spice,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,JAMAICA,2011-11-04T00:00:00.000,No
1300,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Arsenic,3.7,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1417,Dietary Supplement/Medications/Remedy,Saptamrit Lauh (Mulethi & Lauh) (Ayurvedic),Arsenic,16.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
984,Dietary Supplement/Medications/Remedy,Terpone Enfants,Lead,-1.0,ppm,Rosa Phyto Pharma,FRANCE,2013-11-18T00:00:00.000,No
944,Cosmetics,Eyeliner pencil,Lead,7.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-11-01T00:00:00.000,No
291,Food-Candy,Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-09-08T00:00:00.000,No
869,Dietary Supplement/Medications/Remedy,Gastrodia Tea or Gastrodia Tuber,Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co.,CHINA,2013-07-23T00:00:00.000,No
187,Food Other,Chinese Pearl Barley,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
1334,Dietary Supplement/Medications/Remedy,Chitrakadi Bati (Ayurvedic),Mercury,4.9,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
1393,Dietary Supplement/Medications/Remedy,Agnitundi Bati (Ayurvedic),Arsenic,7.7,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
506,Food-Spice,Turmeric,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2012-06-15T00:00:00.000,No
1145,Food-Spice,Soubala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MALI,2014-06-26T00:00:00.000,No
797,Food-Spice,Red Chilli Powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-06-07T00:00:00.000,No
1531,Toys/Children's Products,Block,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-09-10T00:00:00.000,No
1438,Toys/Children's Products,Blocks,Lead,-1.0,ppm,Melissa and Doug,UNITED STATES,2015-03-03T00:00:00.000,No
540,Dietary Supplement/Medications/Remedy,Georgian Dietary Supplement for Headaches,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-07-27T00:00:00.000,No
405,Food-Spice,Mixed spices,Lead,23.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-30T00:00:00.000,No
1268,Food-Spice,Turmeric,Lead,700.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2015-02-06T00:00:00.000,No
572,Toys/Children's Products,Crayon,Lead,0.97,ppm,UNKNOWN OR NOT STATED,THAILAND,2012-09-04T00:00:00.000,No
679,Food-Spice,Cumin Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-12-12T00:00:00.000,No
191,Food Other,Black cloud Ears Fungus,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
254,Food Other,Churritos,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-20T00:00:00.000,No
558,Toys/Children's Products,Modeling Clay,Lead,4.3,ppm,UNKNOWN OR NOT STATED,CHINA,2012-08-10T00:00:00.000,No
1054,Dietary Supplement/Medications/Remedy,Prenatal fish oil,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNITED STATES,2014-02-12T00:00:00.000,No
458,Food-Candy,Candy,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-05-14T00:00:00.000,No
1621,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
1368,Dietary Supplement/Medications/Remedy,Arogyawardhini Bati (Shilajeet&Kutki) (Ayurvedic),Lead,16.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
397,Food-Spice,Georgian spice,Lead,11.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2012-03-09T00:00:00.000,No
407,Food-Spice,Whole Grain Masala,Lead,-1.0,ppm,Best Food Inc.,PAKISTAN,2012-03-31T00:00:00.000,No
1460,Dietary Supplement/Medications/Remedy,Herbal powder,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
18,Dietary Supplement/Medications/Remedy,Calcimax 500,Lead,2.7,ppm,Meyer Vitabiotics,INDIA,2011-01-24T00:00:00.000,No
954,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras With Gold & Pearl (Ayurvedic),Lead,19.0,ppm,Dabur India Ltd.,INDIA,2013-11-15T00:00:00.000,No
59,Dietary Supplement/Medications/Remedy,Cetamol - liquid pain & fever reliever,Lead,-1.0,ppm,Cetamol,JAMAICA,2011-03-24T00:00:00.000,No
499,Food Other,Dried Fish,Lead,0.85,ppm,UNKNOWN OR NOT STATED,JAPAN,2012-06-08T00:00:00.000,No
249,Food-Spice,Garam masala,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-07-14T00:00:00.000,No
445,Food-Spice,Jumbo Aroma,Lead,0.84,ppm,Jumbo UK Limited,UNITED KINGDOM,2012-05-02T00:00:00.000,No
133,Food-Spice,Coriander powder,Lead,-1.0,ppm,"Square Consumer Products, Ltd.",BANGLADESH,2011-04-22T00:00:00.000,No
173,Jewelry,Jewelry,Lead,7.5,ppm,Purchase Name,UNKNOWN OR NOT STATED,2011-05-17T00:00:00.000,No
1265,Food-Spice,Svaneti salt,Lead,4100.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2015-01-29T00:00:00.000,No
1134,Tableware/Pottery,Orange mug,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-05-22T00:00:00.000,No
1524,Food Other,Tea,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,MEXICO,2015-08-28T00:00:00.000,No
36,Cosmetics,Surma (Hashmi),Lead,610000.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-03-06T00:00:00.000,No
8,Jewelry,String for amulet/tabeez,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-01-13T00:00:00.000,No
426,Food-Candy,Pollito Alvbro Lollipop,Lead,-1.0,ppm,Pollito Alvbro S.A DE CV,MEXICO,2012-04-11T00:00:00.000,No
538,Food Other,Nimko,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2012-07-25T00:00:00.000,No
633,Food Other,Cassava flour,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,IVORY COAST,2012-10-24T00:00:00.000,No
719,Food-Spice,Black Pepper,Lead,85.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-02-14T00:00:00.000,No
1424,Religious powder,Holi Color - Pink,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2015-02-25T00:00:00.000,No
1121,Food-Spice,Georgian 'Dry Ajeeka' or 'Msurali Ajeeka',Lead,3400.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-04-29T00:00:00.000,No
657,Religious powder,Sindoor,Mercury,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-12-03T00:00:00.000,No
629,Food-Spice,Sweet pepper,Lead,120.0,ppm,UNKNOWN OR NOT STATED,MOROCCO,2012-10-22T00:00:00.000,No
1440,Food Other,Crickettes,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-04T00:00:00.000,No
326,Dietary Supplement/Medications/Remedy,Filmet Suspension,Lead,-1.0,ppm,BEXIMCO Pharma,BANGLADESH,2011-11-23T00:00:00.000,No
1192,Food-Spice,Cumin (Jeera),Lead,0.69,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2014-08-22T00:00:00.000,No
674,Dietary Supplement/Medications/Remedy,Shatavari Capsules (Ayurvedic),Mercury,0.076,ppm,Goodcare Pharma (P) Ltd.,INDIA,2012-12-03T00:00:00.000,No
1539,Toys/Children's Products,Plastic toy bottle,Lead,14.0,ppm,UNKNOWN OR NOT STATED,CHINA,2015-10-02T00:00:00.000,No
244,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-07-14T00:00:00.000,No
373,Food-Spice,Turmeric powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,INDIA,2012-01-23T00:00:00.000,No
955,Dietary Supplement/Medications/Remedy,Vasant Kusumakar Ras With Gold & Pearl (Ayurvedic),Mercury,39000.0,ppm,Dabur India Ltd.,INDIA,2013-11-15T00:00:00.000,No
750,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1.0,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,2013-03-29T00:00:00.000,No
1031,Dietary Supplement/Medications/Remedy,Long Dan Xie Gan Wan,Arsenic,3.0,ppm,Lanzhou Traditional Herbs,CHINA,2014-01-15T00:00:00.000,No
945,Cosmetics,Mascara,Lead,48.0,ppm,UNKNOWN OR NOT STATED,UNITED KINGDOM,2013-11-01T00:00:00.000,No
185,Food Other,Chinese Mushrooms,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2011-05-20T00:00:00.000,No
1356,Dietary Supplement/Medications/Remedy,Marichyadi Bati (Ayurvedic),Arsenic,7.1,ppm,Shree Baidyanath; Ayurved Bhawan Pvt. Ltd.,INDIA,2015-02-25T00:00:00.000,No
235,Toys/Children's Products,Toy bus,Lead,22.0,ppm,Devrian Global Industries LLC,CHINA,2011-06-25T00:00:00.000,No
1632,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
780,Other,Shea Butter,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-04-11T00:00:00.000,No
214,Toys/Children's Products,Toy,Lead,-1.0,ppm,Melissa & Doug LLC,UNKNOWN OR NOT STATED,2011-06-08T00:00:00.000,No
801,Dietary Supplement/Medications/Remedy,Herbs (Tuckahoe Tea),Lead,-1.0,ppm,Jiangyin Tianjiang Herb Work Co.,CHINA,2013-06-12T00:00:00.000,No
1231,Dietary Supplement/Medications/Remedy,Gripe Water,Lead,-1.0,ppm,"MOM Enterprises, Inc.",UNITED STATES,2014-11-12T00:00:00.000,No
215,Dietary Supplement/Medications/Remedy,Kankayan Bati (Gulma) (Ayurvedic),Arsenic,9.5,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2011-06-13T00:00:00.000,No
489,Dietary Supplement/Medications/Remedy,Pushyanug Churna (Ayurvedic),Lead,2.6,ppm,Shri Yash Remedies,INDIA,2012-06-07T00:00:00.000,No
1299,Dietary Supplement/Medications/Remedy,Gaisantak Bati (Ayurvedic),Arsenic,4.8,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
219,Dietary Supplement/Medications/Remedy,Raj Bati (Ayurvedic),Lead,3.0,ppm,Shree Baidyanath Ayurved Bhawan,INDIA,2011-06-13T00:00:00.000,No
353,Food Other,Dried shrimp,Lead,2.7,ppm,UNKNOWN OR NOT STATED,COTE D'IVOIRE,2012-01-05T00:00:00.000,No
1401,Dietary Supplement/Medications/Remedy,Rajahprawartini Bati (Hera Bola&Alua) (Ayurvedic),Lead,23.0,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,2015-02-25T00:00:00.000,No
1204,Food-Spice,Cumin,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2014-09-05T00:00:00.000,No
819,Food-Spice,Turmeric root,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-06-25T00:00:00.000,No
548,Food-Spice,Coriander,Lead,0.55,ppm,UNKNOWN OR NOT STATED,GEORGIA,2012-08-03T00:00:00.000,No
331,Food-Spice,Georgian spice (Utsko Suneli),Lead,260.0,ppm,UNKNOWN OR NOT STATED,GEORGIA,2011-12-05T00:00:00.000,No
1184,Food-Spice,Coriander,Lead,1.2,ppm,UNKNOWN OR NOT STATED,GEORGIA,2014-08-14T00:00:00.000,No
551,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Arsenic,-1.0,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,2012-08-08T00:00:00.000,No
1250,Dietary Supplement/Medications/Remedy,Ashwagandadi Leha (Ayurvedic),Lead,-1.0,ppm,Bharath Pharmacy,INDIA,2015-01-15T00:00:00.000,No
197,Toys/Children's Products,Non-hardening modeling sand,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,SWEDEN,2011-05-26T00:00:00.000,No
16,Food-Spice,Chili powder,Lead,3.8,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2011-01-21T00:00:00.000,No
24,Food Other,Dulces Vero,Lead,-1.0,ppm,Viacom,MEXICO,2011-02-08T00:00:00.000,No
1468,Dietary Supplement/Medications/Remedy,Herbal mixture,Arsenic,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
744,Food Other,Kajoli Fish,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,BANGLADESH,2013-03-22T00:00:00.000,No
484,Dietary Supplement/Medications/Remedy,Watercress and Onion Syrup,Lead,1.8,ppm,UNKNOWN OR NOT STATED,DOMINICAN REPUBLIC,2012-06-06T00:00:00.000,No
1314,Dietary Supplement/Medications/Remedy,Brahmi Bati (Ayurvedic),Lead,6.4,ppm,Shree Baidyanath Ayurved Bhawan (P) Ltd.,INDIA,2015-02-25T00:00:00.000,No
77,Food-Spice,Chili powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-04T00:00:00.000,No
146,Food-Spice,Curry powder,Lead,1.2,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2011-04-28T00:00:00.000,No
1046,Food-Spice,Red hot rouge chaud,Lead,-1.0,ppm,Al-Durra food products co.,IRAN (ISLAMIC REPUBLIC OF),2014-01-17T00:00:00.000,No
1140,Dietary Supplement/Medications/Remedy,Sing-Lin Fritillary Bulb Extract,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,CHINA,2014-06-02T00:00:00.000,No
930,Food Other,Chocolate Milk Powder,Lead,-1.0,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2013-10-22T00:00:00.000,No
1464,Dietary Supplement/Medications/Remedy,Herbal pills,Mercury,9.9,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,2015-03-26T00:00:00.000,No
1623,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,Lanzhou Traditional Herbs,CHINA,2015-12-16T00:00:00.000,No
733,Food-Spice,Cumin,Lead,0.36,ppm,UNKNOWN OR NOT STATED,PAKISTAN,2013-03-05T00:00:00.000,No
