,neversink_date,ashokan_east_storage,ashokan_east_elevation,ashokan_west_storage,ashokan_west_elevation,ashokan_release,schoharie_storage,schoharie_elevation,schoharie_release,rondout_storage,rondout_elevation,rondout_release,neversink_storage,neversink_elevation,neversink_north_flow_release,neversink_south_flow_release,neversink_conservation_flow_release,cannonsville_release,pepacton_storage,pepacton_elevation,pepacton_north_flow_release,pepactonsouth_flow_release,pepacton_conservation_flow_release,cannonsville_storage,cannonsville_elevation
468,2019-02-12T08:00:00.000,69.68,581.74,43.26,587.77,409,16.95,1126.11,1.2,47.77,837.43,9.88,35.3,1440.26,58.1,64.9,0.0,143.47,1280.34,225.6,225.8,0.0,94.43,1150.03,966.9
469,2019-02-13T08:00:00.000,69.68,581.63,43.0,588.12,408,16.94,1126.11,1.2,47.4,836.88,9.84,35.27,1440.19,58.0,64.9,0.0,143.25,1280.23,225.8,226.3,0.0,94.41,1150.02,965.6
470,2019-02-14T08:00:00.000,69.58,581.63,42.58,587.82,407,16.92,1126.11,12.6,47.15,836.5,9.87,35.26,1440.17,58.0,64.9,0.0,143.16,1280.16,225.8,226.1,0.0,94.27,1149.92,965.0
471,2019-02-15T08:00:00.000,69.52,581.57,42.37,587.42,405,16.95,1126.01,24.2,47.17,836.54,9.87,35.25,1440.17,58.0,64.9,0.0,142.9,1280.04,225.8,225.9,0.0,94.07,1149.79,966.2
472,2019-02-16T08:00:00.000,69.4,581.53,42.14,587.19,251,16.88,1126.01,36.6,47.21,836.59,9.84,35.24,1440.14,58.1,64.9,0.0,142.79,1279.98,225.9,226.0,0.0,93.84,1149.64,964.4
473,2019-02-17T08:00:00.000,69.32,581.46,41.92,586.96,198,16.87,1126.01,53.9,47.25,836.65,9.87,35.24,1440.15,58.1,64.9,0.0,142.55,1279.85,225.8,225.9,0.0,93.5,1149.41,977.0
474,2019-02-18T08:00:00.000,69.23,581.41,41.65,586.74,202,16.81,1126.01,61.8,47.26,836.67,9.91,35.23,1440.12,57.9,64.9,0.0,142.25,1279.69,225.8,226.0,0.0,93.07,1149.12,975.3
475,2019-02-19T08:00:00.000,69.09,581.35,41.44,586.47,202,16.78,1126.01,64.6,47.26,836.67,9.97,35.21,1440.09,57.9,64.9,0.0,141.81,1279.45,225.9,225.9,0.0,92.53,1148.76,973.6
476,2019-02-20T08:00:00.000,69.06,581.27,41.25,586.25,122,16.79,1125.58,64.9,47.27,836.69,9.97,35.21,1440.08,57.9,64.9,0.0,141.49,1279.28,225.7,225.7,0.0,92.05,1148.44,969.5
477,2019-02-21T08:00:00.000,68.99,581.24,41.08,586.06,96,16.8,1125.62,76.5,47.29,836.72,9.99,35.21,1440.08,58.0,64.9,0.0,141.16,1279.1,225.6,225.5,0.0,91.59,1148.13,968.9
478,2019-02-22T08:00:00.000,68.93,581.19,40.89,585.87,58,16.77,1125.72,86.5,47.29,836.72,10.03,35.2,1440.06,58.1,64.9,0.0,140.75,1278.88,225.8,225.7,0.0,91.05,1147.77,965.0
479,2019-02-23T08:00:00.000,68.89,581.16,40.74,585.68,46,16.77,1125.72,89.4,47.34,836.79,10.0,35.19,1440.05,58.1,64.8,0.0,140.4,1278.69,225.8,225.5,0.0,90.5,1147.4,964.0
480,2019-02-24T08:00:00.000,68.85,581.14,40.76,585.53,48,16.88,1125.72,90.2,47.45,836.94,10.01,35.24,1440.18,58.0,64.8,0.0,140.11,1278.52,225.7,225.5,0.0,90.05,1147.18,970.8
481,2019-02-25T08:00:00.000,68.76,581.11,40.66,585.58,48,16.81,1125.72,89.8,47.43,836.93,10.03,35.23,1440.12,58.1,64.9,0.0,139.7,1278.31,225.8,225.8,0.0,89.77,1146.91,971.1
482,2019-02-26T08:00:00.000,68.69,581.05,40.52,585.46,47,16.74,1125.68,89.3,47.43,836.93,10.01,35.2,1440.07,58.2,64.9,0.0,139.26,1278.07,225.8,225.9,0.0,89.22,1146.54,968.2
483,2019-02-27T08:00:00.000,68.65,581.01,40.38,585.3,47,16.75,1125.51,90.2,47.39,836.87,10.0,35.16,1439.98,58.1,64.9,0.0,138.81,1277.81,225.9,225.8,0.0,88.65,1146.16,956.5
484,2019-02-28T08:00:00.000,68.73,580.99,40.04,585.15,43,16.73,1125.51,96.6,47.39,836.87,10.0,35.14,1439.95,58.1,64.9,0.0,138.38,1277.58,226.0,226.0,0.0,88.12,1145.8,961.1
485,2019-03-01T08:00:00.000,68.82,581.04,39.72,584.8,31,16.74,1125.51,98.3,47.39,836.86,10.0,35.12,1439.91,58.1,64.8,0.0,137.95,1277.34,225.8,225.7,0.0,87.61,1145.46,892.9
486,2019-03-02T08:00:00.000,68.89,581.1,39.41,584.44,14,16.74,1125.51,101.0,47.37,836.83,9.99,35.1,1439.87,58.1,64.8,0.0,137.48,1277.08,225.7,225.6,0.0,87.27,1145.23,711.9
487,2019-03-03T08:00:00.000,69.04,581.13,39.07,584.11,12,16.74,1362.67,97.9,47.36,836.82,9.98,35.07,1439.8,57.1,63.8,0.0,137.07,1276.85,218.8,218.6,0.0,87.04,1145.08,579.8
488,2019-03-04T08:00:00.000,69.12,581.23,38.67,583.74,12,16.77,1125.51,97.9,47.36,836.82,9.98,35.04,1439.74,58.0,64.8,0.0,136.59,1276.58,225.7,225.5,0.0,86.85,1144.95,579.8
489,2019-03-05T08:00:00.000,69.19,581.28,38.19,583.31,12,16.77,1125.56,0.0,47.29,836.72,10.03,34.99,1439.64,57.9,64.8,0.0,136.06,1276.28,225.8,225.5,0.0,86.65,1144.81,459.0
490,2019-03-06T08:00:00.000,69.18,581.33,37.77,582.78,11,16.76,1125.56,0.0,47.29,836.72,10.01,34.93,1439.53,57.9,64.7,0.0,135.52,1275.98,225.7,225.6,0.0,86.52,1144.72,394.1
491,2019-03-07T08:00:00.000,69.21,581.32,37.32,582.32,10,16.75,1125.53,0.0,47.27,836.68,10.04,34.88,1439.43,58.0,64.7,0.0,134.98,1275.68,225.7,225.6,0.0,86.37,1144.61,385.5
492,2019-03-08T08:00:00.000,69.07,581.34,37.04,581.83,11,16.76,1125.53,0.0,47.23,836.62,10.04,34.83,1439.32,57.9,64.6,0.0,134.43,1275.37,225.9,225.6,0.0,86.25,1144.53,384.4
493,2019-03-09T08:00:00.000,68.88,581.25,36.89,581.53,11,16.78,1125.53,0.0,47.21,836.59,10.03,34.8,1439.27,55.4,62.0,0.0,133.97,1275.11,216.4,216.3,0.0,86.18,1144.49,369.4
494,2019-03-10T08:00:00.000,68.63,581.13,36.72,581.36,12,16.78,1125.53,0.7,47.18,836.55,10.02,34.76,1439.19,57.8,64.7,0.0,133.48,1274.83,225.9,225.7,0.0,86.1,1144.42,385.5
495,2019-03-11T08:00:00.000,68.36,580.98,36.56,581.18,15,16.79,1125.57,0.8,47.11,836.44,10.01,34.71,1439.09,58.1,64.6,0.0,133.06,1274.6,225.7,226.1,0.0,86.05,1144.39,386.6
496,2019-03-12T08:00:00.000,68.09,580.8,36.41,581.03,12,16.77,1125.67,0.0,47.06,836.37,10.02,34.66,1438.99,58.1,64.9,0.0,132.5,1274.29,197.9,199.1,0.0,86.01,1144.36,387.1
497,2019-03-13T08:00:00.000,67.91,580.64,36.28,580.85,12,16.79,1125.6,0.0,47.04,836.34,10.01,34.61,1438.89,58.1,64.9,0.0,132.09,1274.06,160.9,160.8,0.0,85.94,1144.31,327.9
498,2019-03-14T08:00:00.000,67.76,580.53,36.22,580.69,13,16.9,1125.62,0.0,47.07,836.38,9.99,34.57,1438.8,58.0,64.8,0.0,131.84,1273.93,160.8,160.5,0.0,86.15,1144.46,322.4
499,2019-03-15T08:00:00.000,67.77,580.43,36.52,580.64,13,17.17,1125.99,0.0,47.19,836.57,9.98,34.74,1439.15,58.1,64.9,0.0,132.04,1274.03,138.5,138.3,0.0,87.24,1145.21,278.5
500,2019-03-16T08:00:00.000,67.89,580.44,36.57,580.95,11,17.02,1125.99,0.0,47.26,836.67,9.99,34.82,1439.3,58.1,65.0,0.0,132.14,1274.09,32.6,163.9,0.0,88.12,1145.81,232.6
501,2019-03-17T08:00:00.000,67.95,580.52,36.54,581.02,11,16.93,1125.99,0.0,47.28,836.7,9.98,34.83,1439.33,58.2,65.0,0.0,132.31,1274.18,0.0,129.6,0.0,88.8,1146.26,231.7
502,2019-03-18T08:00:00.000,67.97,580.55,36.5,580.99,10,16.9,1125.99,0.0,47.37,836.84,9.99,34.8,1439.26,58.0,65.0,0.0,132.57,1274.33,0.0,71.3,0.0,89.29,1146.59,193.6
503,2019-03-19T08:00:00.000,67.95,580.55,36.45,580.93,14,16.87,1125.99,0.0,47.49,837.05,9.98,34.75,1439.16,58.1,65.0,0.0,132.68,1274.39,0.0,65.3,0.0,89.68,1146.85,124.7
504,2019-03-20T08:00:00.000,67.93,580.55,36.42,580.88,14,16.85,1125.99,11.3,47.52,837.06,9.99,34.7,1439.06,58.1,65.0,0.0,133.02,1274.58,0.0,65.4,0.0,89.97,1147.04,114.4
505,2019-03-21T08:00:00.000,68.15,580.53,36.61,580.85,14,17.15,1125.99,27.4,47.68,837.3,9.98,34.8,1439.27,58.1,65.0,0.0,133.57,1274.89,0.0,65.4,0.0,90.43,1147.35,114.4
506,2019-03-22T08:00:00.000,68.44,580.67,36.97,581.07,15,17.57,1125.99,27.9,47.9,837.64,9.96,34.98,1439.62,57.9,65.0,0.0,134.13,1275.22,0.0,64.8,0.0,90.79,1147.6,114.4
507,2019-03-23T08:00:00.000,68.69,580.86,36.98,581.45,15,17.94,1125.99,5.0,47.96,837.72,9.97,35.04,1439.75,57.8,65.1,0.0,134.54,1275.43,0.0,64.8,0.0,90.92,1147.68,114.4
508,2019-03-24T08:00:00.000,68.86,581.02,37.0,581.47,14,18.28,1128.41,0.6,48.01,837.8,9.96,35.08,1439.83,57.8,65.1,0.0,135.0,1275.69,0.0,64.8,0.0,90.96,1147.71,114.4
509,2019-03-25T08:00:00.000,69.02,581.12,37.11,581.48,13,18.37,1129.91,127.4,48.08,837.9,9.96,35.14,1439.95,57.7,65.2,0.0,135.45,1275.94,0.0,64.9,0.0,91.02,1147.75,114.3
510,2019-03-26T08:00:00.000,69.17,581.22,37.16,581.61,12,18.41,1129.91,75.2,48.1,837.93,9.94,35.18,1440.03,57.7,65.2,0.0,135.57,1276.01,0.0,65.0,0.0,91.05,1147.77,114.4
511,2019-03-27T08:00:00.000,69.27,581.31,37.13,581.65,12,18.41,1129.91,2.9,48.11,837.94,9.93,35.13,1439.93,57.7,65.2,0.0,135.93,1276.21,0.0,65.3,0.0,91.04,1147.75,114.3
512,2019-03-28T08:00:00.000,69.33,581.37,37.13,581.62,12,18.44,1130.24,1.6,48.13,837.96,9.93,35.16,1439.99,57.8,65.2,0.0,136.29,1276.41,0.0,65.4,0.0,91.05,1147.77,114.3
513,2019-03-29T08:00:00.000,69.36,581.4,37.2,581.63,12,18.44,1130.23,47.4,48.18,838.05,9.88,35.28,1440.21,57.8,65.2,0.0,137.0,1276.81,0.0,64.4,0.0,91.47,1148.05,114.3
514,2019-03-30T08:00:00.000,69.51,581.43,37.5,581.71,12,18.45,1130.23,223.3,48.29,838.2,9.85,35.42,1440.49,57.8,65.1,0.0,137.81,1277.25,0.0,64.5,0.0,92.05,1148.44,114.4
515,2019-03-31T08:00:00.000,69.82,581.53,37.9,582.02,12,18.47,1130.23,247.1,48.41,838.4,9.81,35.46,1440.57,58.0,65.1,0.0,138.84,1277.84,0.0,64.7,0.0,92.72,1148.88,288.5
516,2019-04-01T08:00:00.000,70.16,581.72,38.13,582.46,12,18.43,1130.35,246.1,48.47,838.49,9.85,35.39,1440.44,58.0,65.1,0.0,139.74,1278.33,0.0,64.8,0.0,93.11,1149.15,387.0
517,2019-04-02T08:00:00.000,70.53,581.93,38.28,582.72,11,18.41,1130.2,245.0,48.51,838.52,9.84,35.32,1440.3,57.8,65.1,0.0,140.51,1278.75,0.0,64.9,0.0,93.29,1149.28,387.5
518,2019-04-03T08:00:00.000,70.81,582.16,38.39,582.88,12,18.38,1130.15,244.6,48.37,838.34,9.8,35.32,1440.3,57.8,65.1,0.0,141.05,1279.04,44.8,106.9,0.0,93.44,1149.37,446.6
519,2019-04-04T08:00:00.000,71.1,582.34,38.5,583.01,12,18.38,1130.18,244.3,48.33,838.28,9.82,35.31,1440.28,58.0,65.1,0.0,141.36,1279.21,97.0,96.6,0.0,93.42,1149.36,497.2
520,2019-04-05T08:00:00.000,71.42,582.52,38.64,583.12,11,18.39,1130.18,245.1,48.39,838.38,9.8,35.31,1440.28,58.1,65.1,0.0,141.66,1279.37,97.1,96.7,0.0,93.38,1149.33,496.9
521,2019-04-06T08:00:00.000,71.67,582.72,38.8,583.28,11,18.39,1130.18,246.0,48.53,838.57,9.78,35.34,1440.33,58.1,65.1,0.0,141.83,1279.46,115.5,114.9,0.0,93.31,1149.28,531.6
522,2019-04-07T08:00:00.000,71.97,582.88,38.98,583.45,11,18.4,1130.18,245.9,48.61,838.69,9.79,35.41,1440.5,58.1,65.1,0.0,141.97,1279.54,148.1,148.0,0.0,93.25,1149.24,561.0
523,2019-04-08T08:00:00.000,72.25,583.06,39.29,583.63,10,18.45,1130.18,247.4,48.74,838.89,9.95,35.49,1440.63,58.2,65.1,0.0,142.07,1279.59,161.9,162.2,0.0,93.25,1149.24,522.2
524,2019-04-09T08:00:00.000,72.68,583.24,39.68,583.99,10,18.48,1130.28,248.1,48.99,839.24,10.25,35.51,1440.68,58.2,65.1,0.0,142.33,1279.68,155.1,142.9,0.0,93.41,1149.35,473.4
525,2019-04-10T08:00:00.000,73.08,583.5,39.92,584.41,10,18.43,1130.28,248.0,48.96,839.22,10.25,35.4,1440.46,58.2,65.1,0.0,142.42,1279.78,141.7,131.8,0.0,93.68,1149.53,444.0
526,2019-04-11T08:00:00.000,73.46,583.75,40.07,584.67,9,18.41,1130.23,246.8,48.64,838.74,10.24,35.34,1440.33,58.1,65.1,0.0,142.64,1279.9,171.5,172.3,0.0,93.92,1149.69,507.0
527,2019-04-12T08:00:00.000,73.93,584.0,40.33,584.83,9,18.43,1130.23,248.2,48.37,838.34,10.21,35.48,1440.62,58.1,65.1,0.0,143.08,1280.14,217.9,213.5,0.0,94.01,1149.75,658.7
528,2019-04-13T08:00:00.000,74.32,584.28,40.73,585.11,9,18.46,1130.23,248.3,48.11,837.95,10.18,35.49,1440.64,57.8,65.2,0.0,143.42,1280.32,225.8,226.1,0.0,93.98,1149.73,850.9
529,2019-04-14T08:00:00.000,74.88,584.53,41.61,585.52,8,19.11,1130.23,265.2,47.9,837.63,10.16,35.88,1441.42,57.8,65.1,0.0,145.47,1281.42,192.1,198.5,0.0,94.41,1150.03,967.0
530,2019-04-15T08:00:00.000,75.99,584.87,42.8,586.42,8,18.72,1130.23,71.7,48.19,838.08,10.13,35.58,1440.83,44.1,38.5,6.2,145.93,1281.68,0.0,2.3,20.6,96.32,1151.23,969.9
531,2019-04-16T08:00:00.000,76.98,585.55,42.88,587.65,8,18.61,1131.0,9.7,48.29,838.21,10.13,35.46,1440.57,59.6,58.3,0.0,144.97,1281.16,0.0,0.0,23.0,96.66,1151.44,971.8
532,2019-04-17T08:00:00.000,77.71,586.14,42.72,587.72,191,18.53,1130.65,0.8,48.36,838.32,10.1,35.39,1440.43,62.0,60.9,0.0,144.36,1280.83,19.7,12.3,17.9,96.48,1151.31,971.6
533,2019-04-18T08:00:00.000,77.75,586.59,42.94,587.55,298,18.51,1130.65,0.0,48.21,838.1,10.06,35.35,1440.35,62.0,60.8,0.0,143.95,1280.61,203.2,197.9,0.0,96.13,1151.11,970.0
534,2019-04-19T08:00:00.000,77.84,586.61,43.13,587.79,445,18.6,1130.47,0.0,47.9,837.63,9.97,35.45,1440.55,62.1,60.8,0.0,144.06,1280.67,225.5,225.5,0.0,96.69,1151.47,967.1
535,2019-04-20T08:00:00.000,77.76,586.66,45.11,587.97,584,18.71,1130.47,24.5,47.9,837.63,9.9,35.64,1440.94,62.1,60.9,0.0,145.04,1281.2,46.0,52.1,16.3,97.46,1151.95,969.4
536,2019-04-21T08:00:00.000,77.93,586.61,45.6,590.0,623,18.6,1130.47,8.0,48.07,837.89,9.87,35.47,1440.6,61.8,60.8,0.0,144.56,1280.94,0.0,0.0,22.9,97.23,1151.8,971.0
537,2019-04-22T08:00:00.000,78.29,586.71,45.5,590.47,623,18.55,1130.65,0.9,48.2,838.08,9.81,35.41,1440.47,62.0,60.8,0.0,144.06,1280.67,146.0,124.8,1.0,96.8,1151.53,970.4
538,2019-04-23T08:00:00.000,78.41,586.94,45.4,590.38,601,18.53,1130.65,0.0,48.2,838.08,9.83,35.38,1440.42,62.2,60.7,0.0,143.64,1280.45,225.9,225.6,0.0,96.34,1151.24,969.9
539,2019-04-24T08:00:00.000,78.35,587.01,45.26,590.29,605,18.5,1130.65,0.0,48.25,838.15,9.8,35.33,1440.32,62.1,60.7,0.0,143.29,1280.25,225.8,225.5,0.0,95.96,1151.0,969.2
540,2019-04-25T08:00:00.000,78.17,586.97,45.19,590.15,605,18.49,1130.65,0.0,48.14,837.99,9.81,35.32,1440.29,62.2,60.7,0.0,143.21,1280.2,225.7,225.5,0.0,95.55,1150.74,968.7
541,2019-04-26T08:00:00.000,78.18,586.87,45.39,590.1,609,18.57,1130.65,0.0,48.2,838.09,9.82,35.43,1440.52,62.2,60.8,0.0,143.49,1280.35,226.1,225.7,0.0,95.71,1150.84,968.3
542,2019-04-27T08:00:00.000,78.25,586.87,45.32,590.27,609,18.55,1130.65,0.0,48.23,838.13,9.84,35.39,1440.44,62.1,60.8,0.0,143.43,1280.33,226.3,225.9,0.0,95.93,1150.98,969.0
543,2019-04-28T08:00:00.000,78.17,586.91,45.28,590.21,611,18.52,1130.65,0.0,48.33,838.28,9.88,35.38,1440.41,62.1,60.8,0.0,143.29,1280.25,226.4,226.1,0.0,95.85,1150.93,969.5
544,2019-04-29T08:00:00.000,78.01,586.87,45.24,590.17,611,18.52,1130.5,0.0,48.29,838.21,9.9,35.34,1440.34,62.3,60.8,0.0,143.27,1280.24,225.6,226.1,0.0,95.66,1150.81,969.2
545,2019-04-30T08:00:00.000,77.82,586.76,45.18,590.13,606,18.52,1130.5,0.0,48.29,838.21,14.59,35.33,1440.31,62.2,60.8,0.0,143.18,1280.18,225.4,225.8,0.0,95.49,1150.7,969.0
546,2019-05-01T08:00:00.000,77.67,586.66,45.34,590.07,595,18.5,1130.5,0.0,48.23,838.13,14.63,35.32,1440.29,62.1,60.7,0.0,142.9,1280.04,225.5,225.6,0.0,95.23,1150.54,968.6
547,2019-05-02T08:00:00.000,77.75,586.57,45.48,590.23,311,18.49,1130.5,0.0,48.15,838.0,14.65,35.31,1440.27,62.0,60.7,0.0,142.71,1279.94,225.4,225.5,0.0,94.96,1150.37,968.3
548,2019-05-03T08:00:00.000,78.07,586.61,45.56,590.36,34,18.53,1130.5,0.0,48.11,837.94,14.63,35.32,1440.29,61.9,60.6,0.0,142.86,1280.02,225.8,225.5,0.0,94.88,1150.32,967.9
549,2019-05-04T08:00:00.000,78.39,586.81,45.56,590.43,15,18.53,1130.5,0.0,48.11,837.94,14.62,35.33,1440.31,61.9,60.6,0.0,142.92,1280.05,226.0,225.5,0.0,94.93,1150.35,968.0
550,2019-05-05T08:00:00.000,78.78,587.0,45.58,590.44,16,18.53,1130.5,0.0,48.02,837.81,14.63,35.34,1440.34,61.9,60.6,0.0,142.97,1280.08,226.0,225.5,0.0,94.9,1150.33,968.1
551,2019-05-06T08:00:00.000,79.01,587.23,45.55,590.46,16,18.52,1130.5,0.0,47.95,837.71,14.62,35.33,1440.31,62.0,60.6,0.0,142.71,1279.94,226.0,225.6,0.0,94.76,1150.24,968.1
552,2019-05-07T08:00:00.000,79.14,587.37,45.54,590.43,15,18.51,1130.44,0.0,48.07,837.89,14.64,35.32,1440.29,62.0,60.6,0.0,142.57,1279.86,225.9,225.6,0.0,94.41,1150.02,968.1
553,2019-05-08T08:00:00.000,79.15,587.45,45.52,590.42,15,18.49,1130.44,0.0,48.17,838.04,14.65,35.26,1440.18,62.1,60.6,0.0,142.4,1279.77,225.8,225.6,0.0,94.02,1149.76,967.5
554,2019-05-09T08:00:00.000,79.11,587.44,45.47,590.39,15,18.47,1130.35,0.0,48.19,838.07,14.64,35.25,1440.16,62.2,60.6,0.0,142.12,1279.62,225.7,225.5,0.0,93.66,1149.51,966.6
555,2019-05-10T08:00:00.000,79.09,587.42,45.47,590.36,17,18.49,1130.35,0.0,48.14,837.99,14.64,35.27,1440.19,62.2,60.6,0.0,141.86,1279.48,226.0,225.5,0.0,93.35,1149.31,966.0
556,2019-05-11T08:00:00.000,79.06,587.41,45.45,590.37,17,18.48,1130.35,0.0,47.99,837.77,14.64,35.26,1440.18,62.2,60.6,0.0,141.49,1279.28,226.1,225.5,0.0,93.04,1149.1,965.3
557,2019-05-12T08:00:00.000,79.3,587.4,45.66,590.34,17,18.59,1130.35,0.0,48.13,837.97,14.65,35.37,1440.39,62.2,60.7,0.0,141.75,1279.42,225.9,225.4,0.0,93.08,1149.13,965.0
558,2019-05-13T08:00:00.000,79.6,587.55,45.83,590.54,17,18.71,1130.35,0.0,48.34,838.3,14.63,35.43,1440.52,62.3,60.7,0.0,142.45,1279.8,226.0,225.5,0.0,93.83,1149.63,966.7
559,2019-05-14T08:00:00.000,79.72,587.73,45.79,590.7,17,18.64,1131.0,0.0,48.49,838.52,14.65,35.4,1440.45,62.2,60.7,0.0,143.01,1280.1,226.0,225.8,0.0,94.81,1150.27,969.4
560,2019-05-15T08:00:00.000,79.65,587.79,45.71,590.66,19,18.58,1130.77,0.0,48.67,838.77,14.66,35.34,1440.34,62.2,60.7,0.0,143.34,1280.28,225.9,226.0,0.0,95.3,1150.58,970.9
561,2019-05-16T08:00:00.000,79.42,587.75,45.64,590.59,19,18.56,1130.77,0.0,48.95,839.2,14.69,35.14,1439.95,62.0,60.6,0.0,143.3,1280.26,226.1,226.0,0.0,95.44,1150.67,971.6
562,2019-05-17T08:00:00.000,79.25,587.61,45.59,590.52,21,18.53,1130.77,0.0,48.93,839.17,14.69,35.25,1440.16,62.2,60.6,0.0,143.27,1280.24,226.1,226.0,0.0,95.42,1150.66,971.4
563,2019-05-18T08:00:00.000,79.11,587.52,45.56,590.48,21,18.51,1130.77,0.0,48.84,839.04,14.7,35.27,1440.19,62.2,60.7,0.0,143.08,1280.14,226.2,226.1,0.0,95.19,1150.51,971.1
564,2019-05-19T08:00:00.000,79.06,587.43,45.54,590.43,21,18.55,1130.77,0.3,48.82,839.01,14.69,35.32,1440.29,62.1,60.7,0.0,142.95,1280.06,226.0,226.0,0.0,95.41,1150.65,970.7
565,2019-05-20T08:00:00.000,79.0,587.4,45.49,590.43,21,18.5,1130.54,0.0,48.77,838.93,14.68,35.31,1440.26,62.1,60.7,0.0,142.9,1280.04,226.0,225.9,0.0,95.99,1151.03,972.1
566,2019-05-21T08:00:00.000,78.76,587.35,45.43,590.36,14,18.48,1130.45,0.0,48.73,838.88,14.7,35.28,1440.21,62.1,60.7,0.0,142.58,1279.87,226.0,225.9,0.0,95.79,1150.88,968.5
567,2019-05-22T08:00:00.000,78.61,587.22,45.42,590.32,18,18.47,1130.45,0.0,48.77,838.93,14.7,35.27,1440.2,62.2,60.7,0.0,142.05,1279.58,226.0,225.9,0.0,95.47,1150.69,967.7
568,2019-05-23T08:00:00.000,78.48,587.12,45.39,590.31,19,18.47,1130.35,0.0,48.79,838.97,14.68,35.28,1440.22,62.0,60.7,0.0,141.6,1279.35,172.5,225.8,0.0,95.14,1150.47,967.0
569,2019-05-24T08:00:00.000,78.22,587.04,45.35,590.28,20,18.44,1130.28,0.0,48.82,839.01,14.7,35.26,1440.18,62.2,60.7,0.0,141.57,1279.32,127.3,153.8,0.0,94.76,1150.24,730.7
570,2019-05-25T08:00:00.000,77.97,586.9,45.35,590.24,20,18.43,1130.28,0.0,48.85,839.05,14.71,35.26,1440.17,62.2,60.8,0.0,141.57,1279.32,77.1,96.0,0.0,94.7,1150.2,439.1
571,2019-05-26T08:00:00.000,77.73,586.74,45.31,590.24,17,18.43,1130.28,0.0,48.89,839.11,14.71,35.25,1440.16,62.1,60.8,0.0,141.59,1279.33,71.1,81.4,0.0,94.7,1150.2,365.5
572,2019-05-27T08:00:00.000,77.4,586.6,45.31,590.2,17,18.42,1130.28,0.0,48.88,839.11,14.71,35.23,1440.12,62.0,60.7,0.0,141.49,1279.28,71.0,81.4,0.0,94.52,1150.09,365.5
573,2019-05-28T08:00:00.000,77.25,586.4,45.35,590.2,16,18.44,1130.24,0.0,48.83,839.02,14.69,35.29,1440.24,62.1,60.7,0.0,141.4,1279.23,71.1,81.4,0.0,94.58,1150.13,433.8
574,2019-05-29T08:00:00.000,77.04,586.3,45.38,590.24,13,18.42,1130.29,25.3,48.7,838.83,14.69,35.3,1440.25,62.2,60.8,0.0,141.4,1279.23,70.3,81.5,0.0,94.62,1150.15,497.1
575,2019-05-30T08:00:00.000,77.13,586.19,45.11,590.27,13,18.41,1130.29,65.4,48.71,838.84,14.71,35.28,1440.21,62.2,60.8,0.0,141.38,1279.22,52.6,54.2,0.0,94.74,1150.23,360.2
576,2019-05-31T08:00:00.000,77.12,586.23,44.94,590.01,21,18.34,1130.16,120.2,48.89,839.11,14.7,35.24,1440.14,62.2,60.8,0.0,141.33,1279.19,47.6,49.2,0.0,94.7,1150.2,322.6
577,2019-06-01T08:00:00.000,77.11,586.23,44.88,589.83,24,18.27,1130.16,253.8,48.85,839.05,14.7,35.23,1440.12,62.0,60.7,0.0,141.49,1279.28,47.6,49.2,0.0,94.55,1150.11,322.3
578,2019-06-02T08:00:00.000,77.08,586.21,44.78,589.78,24,18.32,1130.16,163.5,48.81,838.99,14.7,35.21,1440.08,62.1,60.7,0.0,141.73,1279.41,47.6,49.2,0.0,94.47,1150.06,322.2
579,2019-06-03T08:00:00.000,77.04,586.21,44.52,589.67,19,18.35,1130.16,95.1,48.79,838.96,14.71,35.17,1440.0,62.0,60.7,0.0,141.92,1279.51,47.6,48.5,0.0,94.3,1149.95,322.1
580,2019-06-04T08:00:00.000,77.2,586.19,44.08,589.4,19,18.35,1130.16,103.9,48.85,839.06,14.72,35.06,1439.79,16.5,70.4,0.8,141.94,1279.52,47.6,48.8,0.0,94.02,1149.76,322.0
581,2019-06-05T08:00:00.000,77.28,586.27,43.64,588.96,19,18.4,1130.16,99.2,48.94,839.19,14.7,35.01,1439.68,0.0,73.7,0.0,142.16,1279.64,1.9,79.6,0.0,93.78,1149.6,321.8
582,2019-06-06T08:00:00.000,77.39,586.33,43.2,588.5,19,18.38,1130.16,102.1,49.13,839.48,14.73,34.95,1439.57,0.0,73.7,0.0,142.23,1279.68,0.0,97.0,0.0,93.72,1149.56,324.9
583,2019-06-07T08:00:00.000,77.55,586.39,42.71,588.05,19,18.36,1130.16,113.2,49.01,839.29,14.72,34.96,1439.59,0.0,73.7,0.0,142.36,1279.75,0.0,97.0,0.0,93.57,1149.46,323.5
584,2019-06-08T08:00:00.000,77.64,586.49,42.23,587.55,17,18.33,1130.16,119.9,48.87,839.09,14.73,34.96,1439.59,0.0,73.7,0.0,142.44,1279.79,0.0,97.1,0.0,93.36,1149.32,323.4
585,2019-06-09T08:00:00.000,77.58,586.55,41.9,587.06,16,18.32,1130.16,120.8,48.83,839.02,14.73,34.94,1439.54,0.0,73.7,0.0,142.42,1279.78,0.0,97.1,0.0,93.1,1149.14,323.3
586,2019-06-10T08:00:00.000,77.75,586.51,42.1,586.71,17,18.4,1130.15,121.4,48.61,838.69,14.72,35.24,1440.14,0.0,73.7,0.0,142.94,1280.06,0.0,97.1,0.0,93.1,1149.14,323.2
