cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,loc_of_occur_desc,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,susp_race,susp_sex,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,susp_age_group,hadevelopt,transit_district,station_name
542802556,2009-02-13T00:00:00.000,01:00:00,43,2009-02-13T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1023606.0,246041.0,BLACK,M,40.841921448,-73.85776304,"{'latitude': '40.841921448', 'longitude': '-73.85776304'}",PATROL BORO BRONX,45-64,WHITE HISPANIC,M,11271.0,58.0,5.0,31.0,26.0,,,,,,
523046051,2007-09-15T00:00:00.000,07:00:00,43,2007-09-15T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1023057.0,239541.0,,,40.824083268,-73.859784806,"{'latitude': '40.824083268', 'longitude': '-73.859784806'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,M,11611.0,58.0,5.0,31.0,26.0,,,,,,
986310919,2009-12-21T00:00:00.000,16:30:00,107,2009-12-21T00:00:00.000,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,NA,1044773.0,204987.0,,,40.729119815,-73.781632502,"{'latitude': '40.729119815', 'longitude': '-73.781632502'}",PATROL BORO QUEENS SOUTH,18-24,WHITE,F,14508.0,25.0,3.0,24.0,65.0,2009-12-21T00:00:00.000,17:00:00,,,,
822783298,2009-11-15T00:00:00.000,03:00:00,60,2009-11-15T00:00:00.000,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BROOKLYN,INSIDE,HOSPITAL,N.Y. POLICE DEPT,0,NA,NA,993627.0,152877.0,,,40.586291409,-73.966241312,"{'latitude': '40.586291409', 'longitude': '-73.966241312'}",PATROL BORO BKLYN SOUTH,25-44,BLACK HISPANIC,M,13826.0,21.0,2.0,45.0,35.0,2009-11-15T00:00:00.000,03:05:00,,,,
707488556,2007-09-11T00:00:00.000,23:35:00,42,2007-09-12T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1015594.0,242428.0,BLACK,M,40.832036889,-73.886736442,"{'latitude': '40.832036889', 'longitude': '-73.886736442'}",PATROL BORO BRONX,25-44,BLACK HISPANIC,F,11269.0,34.0,5.0,43.0,25.0,2007-09-11T00:00:00.000,23:50:00,25-44,,,
482752865,2008-03-17T00:00:00.000,18:00:00,120,2008-03-17T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,966430.0,159948.0,UNKNOWN,M,40.605686921,-74.064177646,"{'latitude': '40.605686921', 'longitude': '-74.064177646'}",PATROL BORO STATEN ISLAND,18-24,WHITE,F,10692.0,4.0,1.0,14.0,74.0,,,25-44,,,
805770719,2009-08-06T00:00:00.000,17:45:00,45,2009-08-06T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,1033597.0,255731.0,,,40.868467378,-73.821582846,"{'latitude': '40.868467378', 'longitude': '-73.821582846'}",PATROL BORO BRONX,,UNKNOWN,D,12344.0,43.0,5.0,2.0,28.0,2009-08-06T00:00:00.000,19:00:00,,,,
754279107,2007-12-24T00:00:00.000,16:00:00,70,2007-12-24T00:00:00.000,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,,BOOK/CARD,N.Y. POLICE DEPT,0,NA,NA,994244.0,175757.0,,,40.64909159,-73.963986055,"{'latitude': '40.64909159', 'longitude': '-73.963986055'}",PATROL BORO BKLYN SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,13510.0,60.0,2.0,11.0,43.0,2007-12-24T00:00:00.000,17:00:00,,,,
261683244,2009-09-03T00:00:00.000,19:30:00,14,2009-09-04T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,NA,987220.0,212676.0,,,40.750430768,-73.989282176,"{'latitude': '40.750430768', 'longitude': '-73.989282176'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11722.0,11.0,4.0,10.0,8.0,2009-09-03T00:00:00.000,21:43:00,,,,
977534233,2008-07-25T00:00:00.000,19:30:00,69,2008-07-26T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1012037.0,171410.0,,,40.637122064,-73.899883345,"{'latitude': '40.637122064', 'longitude': '-73.899883345'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,13827.0,5.0,2.0,8.0,42.0,2008-07-25T00:00:00.000,19:40:00,,,,
561656240,2011-12-15T00:00:00.000,20:30:00,72,2011-12-16T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,990255.0,177265.0,,,40.653234326,-73.978359875,"{'latitude': '40.653234326', 'longitude': '-73.978359875'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,F,17620.0,9.0,2.0,27.0,45.0,2011-12-16T00:00:00.000,05:45:00,,,,
592829776,2008-09-29T00:00:00.000,07:15:00,44,2008-09-29T00:00:00.000,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,NA,1005538.0,246818.0,BLACK,M,40.844116124,-73.923060954,"{'latitude': '40.844116124', 'longitude': '-73.923060954'}",PATROL BORO BRONX,,UNKNOWN,D,10930.0,50.0,5.0,42.0,27.0,2008-09-29T00:00:00.000,07:20:00,,,,
839641154,2006-03-22T00:00:00.000,17:42:00,67,2006-04-15T00:00:00.000,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,998032.0,175598.0,,,40.648650085,-73.950335563,"{'latitude': '40.648650085', 'longitude': '-73.950335563'}",PATROL BORO BKLYN SOUTH,<18,BLACK,F,13510.0,61.0,2.0,11.0,40.0,,,,,,
287643518,2011-06-30T00:00:00.000,17:30:00,24,2011-07-01T00:00:00.000,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,NA,991468.0,228651.0,WHITE,U,40.794275527,-73.973933212,"{'latitude': '40.794275527', 'longitude': '-73.973933212'}",PATROL BORO MAN NORTH,45-64,WHITE,F,12422.0,20.0,4.0,19.0,15.0,2011-07-01T00:00:00.000,08:00:00,,,,
284961302,2008-12-26T00:00:00.000,15:25:00,13,2008-12-26T00:00:00.000,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,989407.0,207867.0,,,40.737230258,-73.98139258,"{'latitude': '40.737230258', 'longitude': '-73.98139258'}",PATROL BORO MAN SOUTH,UNKNOWN,BLACK,M,12073.0,71.0,4.0,50.0,7.0,,,,,,
840568849,2007-07-19T00:00:00.000,02:25:00,120,2007-07-19T00:00:00.000,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,958667.0,170039.0,,,40.633365594,-74.092173214,"{'latitude': '40.633365594', 'longitude': '-74.092173214'}",PATROL BORO STATEN ISLAND,45-64,BLACK,M,10369.0,4.0,1.0,13.0,74.0,,,,,,
624671610,2009-07-23T00:00:00.000,17:30:00,41,2009-08-27T00:00:00.000,126,MISCELLANEOUS PENAL LAW,779,"PUBLIC ADMINISTRATION,UNCLASSI",COMPLETED,FELONY,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,NA,1017934.0,232221.0,,,40.804012949,-73.878331833,"{'latitude': '40.804012949', 'longitude': '-73.878331833'}",PATROL BORO BRONX,,UNKNOWN,E,12343.0,8.0,5.0,43.0,24.0,2009-07-23T00:00:00.000,18:00:00,,,,
487309399,2006-04-06T00:00:00.000,01:40:00,46,2006-04-06T00:00:00.000,126,MISCELLANEOUS PENAL LAW,204,"TRESPASS 1,CRIMINAL",COMPLETED,FELONY,BRONX,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1010592.0,247314.0,,,40.845463868,-73.904792517,"{'latitude': '40.845463868', 'longitude': '-73.904792517'}",PATROL BORO BRONX,,UNKNOWN,E,10935.0,6.0,5.0,22.0,29.0,2006-04-06T00:00:00.000,01:45:00,,,,
420049014,2006-06-17T00:00:00.000,01:00:00,41,2006-06-17T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1013902.0,238673.0,WHITE HISPANIC,M,40.821736332,-73.89286726,"{'latitude': '40.821736332', 'longitude': '-73.89286726'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10937.0,8.0,5.0,43.0,24.0,2006-06-17T00:00:00.000,01:05:00,25-44,,,
887439162,2010-12-16T00:00:00.000,14:30:00,120,2011-05-12T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,,STREET,N.Y. POLICE DEPT,0,NA,NA,951999.0,168438.0,WHITE HISPANIC,M,40.628949423,-74.116189357,"{'latitude': '40.628949423', 'longitude': '-74.116189357'}",PATROL BORO STATEN ISLAND,<18,WHITE HISPANIC,M,10697.0,4.0,1.0,13.0,74.0,,,45-64,,,
209569030,2008-09-26T00:00:00.000,12:00:00,24,2008-10-10T00:00:00.000,107,BURGLARY,214,"BURGLARY,COMMERCIAL,UNKNOWN TI",COMPLETED,FELONY,MANHATTAN,INSIDE,CONSTRUCTION SITE,N.Y. POLICE DEPT,0,NA,NA,992912.0,229398.0,UNKNOWN,,40.796324542,-73.968717156,"{'latitude': '40.796324542', 'longitude': '-73.968717156'}",PATROL BORO MAN NORTH,,UNKNOWN,D,12422.0,20.0,4.0,23.0,15.0,,,,,,
748535985,2008-06-10T00:00:00.000,03:00:00,63,2008-08-28T00:00:00.000,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1006811.0,164971.0,BLACK HISPANIC,,40.619463221,-73.918734422,"{'latitude': '40.619463221', 'longitude': '-73.918734422'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,F,13825.0,5.0,2.0,8.0,38.0,,,,,,
997090905,2008-08-27T00:00:00.000,23:15:00,81,2008-08-27T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1003978.0,190475.0,BLACK HISPANIC,M,40.689472875,-73.928864571,"{'latitude': '40.689472875', 'longitude': '-73.928864571'}",PATROL BORO BKLYN NORTH,25-44,BLACK,M,18181.0,69.0,2.0,49.0,52.0,2008-08-27T00:00:00.000,23:20:00,,,,
167323105,2007-05-23T00:00:00.000,09:00:00,68,2007-06-06T00:00:00.000,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,BANK,N.Y. POLICE DEPT,0,NA,NA,981832.0,166076.0,WHITE HISPANIC,M,40.622524608,-74.008711722,"{'latitude': '40.622524608', 'longitude': '-74.008711722'}",PATROL BORO BKLYN SOUTH,25-44,UNKNOWN,F,13511.0,10.0,2.0,44.0,41.0,,,25-44,,,
639014846,2009-12-11T00:00:00.000,22:45:00,9,2009-12-11T00:00:00.000,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,988353.0,205966.0,WHITE,M,40.732013031,-73.985197063,"{'latitude': '40.732013031', 'longitude': '-73.985197063'}",PATROL BORO MAN SOUTH,<18,WHITE HISPANIC,M,11724.0,70.0,4.0,50.0,5.0,,,,,,
726197524,2008-05-01T00:00:00.000,17:40:00,115,2008-05-01T00:00:00.000,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,NA,1017367.0,216122.0,,,40.759827642,-73.88045924,"{'latitude': '40.759827642', 'longitude': '-73.88045924'}",PATROL BORO QUEENS NORTH,,UNKNOWN,E,14511.0,65.0,3.0,4.0,73.0,2008-05-01T00:00:00.000,17:50:00,,,,
814238948,2006-02-14T00:00:00.000,20:30:00,105,2006-02-14T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,1055862.0,203815.0,ASIAN / PACIFIC ISLANDER,F,40.72582015,-73.741635716,"{'latitude': '40.72582015', 'longitude': '-73.741635716'}",PATROL BORO QUEENS SOUTH,25-44,ASIAN / PACIFIC ISLANDER,F,24337.0,63.0,3.0,16.0,63.0,2006-02-14T00:00:00.000,20:45:00,,,,
211446999,2009-03-01T00:00:00.000,17:10:00,114,2009-03-06T00:00:00.000,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,NA,NA,1008750.0,221802.0,WHITE,F,40.775445841,-73.911543238,"{'latitude': '40.775445841', 'longitude': '-73.911543238'}",PATROL BORO QUEENS NORTH,18-24,WHITE HISPANIC,F,16862.0,39.0,3.0,4.0,72.0,,,,,,
967795715,2008-04-29T00:00:00.000,09:45:00,46,2008-04-29T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,NA,NA,1012314.0,252560.0,,,40.859857267,-73.898546671,"{'latitude': '40.859857267', 'longitude': '-73.898546671'}",PATROL BORO BRONX,,UNKNOWN,D,10936.0,6.0,5.0,29.0,29.0,2008-04-29T00:00:00.000,10:00:00,,,,
648390242,2007-05-17T00:00:00.000,04:09:00,60,2007-05-17T00:00:00.000,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,NA,989472.0,148971.0,,,40.57557363,-73.981203625,"{'latitude': '40.57557363', 'longitude': '-73.981203625'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18184.0,21.0,2.0,45.0,35.0,,,,,34.0,STILLWELL AVENUE-CONEY ISLAND
217735510,2009-07-17T00:00:00.000,12:30:00,45,2009-07-18T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,REAR OF,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,NA,NA,1029048.0,237653.0,,,40.818872898,-73.8381509,"{'latitude': '40.818872898', 'longitude': '-73.8381509'}",PATROL BORO BRONX,45-64,WHITE,F,11274.0,43.0,5.0,12.0,28.0,2009-07-18T00:00:00.000,02:00:00,,,,
408776423,2011-05-02T00:00:00.000,15:00:00,46,2011-05-03T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1006749.0,247570.0,WHITE HISPANIC,F,40.84617714,-73.918681558,"{'latitude': '40.84617714', 'longitude': '-73.918681558'}",PATROL BORO BRONX,18-24,WHITE HISPANIC,F,10930.0,6.0,5.0,29.0,29.0,2011-05-02T00:00:00.000,15:10:00,,,,
612734088,2011-11-29T00:00:00.000,18:00:00,14,2011-11-29T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,NA,NA,987705.0,212566.0,,,40.75012867,-73.987531779,"{'latitude': '40.75012867', 'longitude': '-73.987531779'}",PATROL BORO MAN SOUTH,,UNKNOWN,D,11722.0,11.0,4.0,51.0,8.0,2011-11-29T00:00:00.000,19:27:00,,,,
634380985,2006-06-16T00:00:00.000,00:26:00,44,2006-06-16T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1003350.0,242919.0,,,40.833419507,-73.930980069,"{'latitude': '40.833419507', 'longitude': '-73.930980069'}",PATROL BORO BRONX,<18,BLACK,F,10930.0,50.0,5.0,35.0,27.0,2006-06-16T00:00:00.000,00:37:00,,,,
146725572,2011-08-02T00:00:00.000,22:00:00,123,2011-08-02T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,934857.0,138887.0,WHITE,M,40.547758987,-74.177729226,"{'latitude': '40.547758987', 'longitude': '-74.177729226'}",PATROL BORO STATEN ISLAND,,UNKNOWN,E,10699.0,15.0,1.0,9.0,77.0,2011-08-02T00:00:00.000,22:10:00,25-44,,,
497729978,2009-12-27T00:00:00.000,12:00:00,107,2009-12-27T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,1233,1035760.0,205382.0,,,40.730261069,-73.814148568,"{'latitude': '40.730261069', 'longitude': '-73.814148568'}",PATROL BORO QUEENS SOUTH,25-44,BLACK,M,14509.0,25.0,3.0,24.0,65.0,2009-12-27T00:00:00.000,12:05:00,,,,
724542503,2009-11-27T00:00:00.000,23:10:00,75,2009-11-27T00:00:00.000,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,1013425.0,182604.0,,,40.667842675,-73.894833888,"{'latitude': '40.667842675', 'longitude': '-73.894833888'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17214.0,45.0,2.0,25.0,47.0,,,,,,
477500425,2006-06-18T00:00:00.000,22:00:00,62,2006-06-18T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,979664.0,159575.0,,,40.604679845,-74.016517019,"{'latitude': '40.604679845', 'longitude': '-74.016517019'}",PATROL BORO BKLYN SOUTH,45-64,WHITE,M,13511.0,1.0,2.0,44.0,37.0,,,,,,
666664880,2008-03-07T00:00:00.000,14:55:00,114,2008-03-07T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,FAST FOOD,N.Y. POLICE DEPT,0,NA,NA,1001887.0,216051.0,BLACK,M,40.759677196,-73.936337448,"{'latitude': '40.759677196', 'longitude': '-73.936337448'}",PATROL BORO QUEENS NORTH,<18,BLACK,M,16863.0,39.0,3.0,33.0,72.0,2008-03-07T00:00:00.000,14:56:00,,,,
194182855,2006-12-08T00:00:00.000,14:00:00,75,2006-12-08T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,NA,1013002.0,184767.0,WHITE HISPANIC,M,40.673781007,-73.896349456,"{'latitude': '40.673781007', 'longitude': '-73.896349456'}",PATROL BORO BKLYN NORTH,25-44,WHITE HISPANIC,F,17214.0,45.0,2.0,37.0,47.0,2006-12-08T00:00:00.000,14:10:00,25-44,,,
470570200,2009-07-29T00:00:00.000,14:30:00,81,2009-07-29T00:00:00.000,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,NA,1005968.0,190410.0,,,40.689289806,-73.921689076,"{'latitude': '40.689289806', 'longitude': '-73.921689076'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,18181.0,42.0,2.0,30.0,53.0,,,,,,
502255375,2007-09-27T00:00:00.000,05:20:00,73,2007-09-27T00:00:00.000,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,1008992.0,186404.0,,,40.678286317,-73.910799629,"{'latitude': '40.678286317', 'longitude': '-73.910799629'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,13516.0,55.0,2.0,17.0,46.0,2007-09-27T00:00:00.000,05:30:00,,,,
142408065,2007-12-22T00:00:00.000,14:30:00,72,2007-12-22T00:00:00.000,117,DANGEROUS DRUGS,500,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,988556.0,179586.0,,,40.659605953,-73.984481462,"{'latitude': '40.659605953', 'longitude': '-73.984481462'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,17617.0,9.0,2.0,7.0,45.0,2007-12-22T00:00:00.000,14:32:00,,,,
912474232,2008-09-24T00:00:00.000,18:52:00,30,2008-09-24T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,999010.0,241300.0,,,40.828984136,-73.946667019,"{'latitude': '40.828984136', 'longitude': '-73.946667019'}",PATROL BORO MAN NORTH,45-64,BLACK,F,12428.0,37.0,4.0,23.0,19.0,,,,,,
951878416,2006-01-03T00:00:00.000,23:30:00,66,2006-01-04T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,NA,988343.0,171781.0,,,40.638183016,-73.985253905,"{'latitude': '40.638183016', 'longitude': '-73.985253905'}",PATROL BORO BKLYN SOUTH,25-44,WHITE,M,17620.0,2.0,2.0,27.0,39.0,,,,,,
531915042,2007-07-11T00:00:00.000,15:19:00,17,2007-07-11T00:00:00.000,109,GRAND LARCENY,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,NA,992411.0,215025.0,,,40.756874911,-73.970544057,"{'latitude': '40.756874911', 'longitude': '-73.970544057'}",PATROL BORO MAN SOUTH,25-44,WHITE,F,12419.0,71.0,4.0,51.0,9.0,2007-07-11T00:00:00.000,16:10:00,,,,
224085466,2006-05-28T00:00:00.000,01:10:00,23,2006-05-28T00:00:00.000,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,MANHATTAN,,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,632,1001338.0,229397.0,,,40.796309522,-73.938285226,"{'latitude': '40.796309522', 'longitude': '-73.938285226'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12426.0,7.0,4.0,35.0,16.0,2006-05-28T00:00:00.000,01:19:00,,,,
952761148,2011-08-25T00:00:00.000,07:05:00,18,2011-08-25T00:00:00.000,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,NA,989348.0,217797.0,,,40.764485638,-73.981597953,"{'latitude': '40.764485638', 'longitude': '-73.981597953'}",PATROL BORO MAN SOUTH,25-44,WHITE HISPANIC,M,12081.0,11.0,4.0,51.0,10.0,2011-08-25T00:00:00.000,07:06:00,,,,
486054996,2008-09-10T00:00:00.000,22:00:00,47,2008-09-10T00:00:00.000,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,NA,1030916.0,263518.0,,,40.889854823,-73.831221977,"{'latitude': '40.889854823', 'longitude': '-73.831221977'}",PATROL BORO BRONX,,UNKNOWN,E,11275.0,29.0,5.0,2.0,30.0,2008-09-10T00:00:00.000,22:05:00,,,,
279076334,2007-03-14T00:00:00.000,16:30:00,120,2007-03-15T00:00:00.000,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,NA,936722.0,172119.0,UNKNOWN,F,40.638984176,-74.171252305,"{'latitude': '40.638984176', 'longitude': '-74.171252305'}",PATROL BORO STATEN ISLAND,<18,UNKNOWN,F,10371.0,4.0,1.0,13.0,75.0,2007-03-14T00:00:00.000,17:00:00,,,,
