bbl,street_name,borough,zip,benchmarking_submission,street_number,entry_number,site_eui,weather_normalized_source_eui,energy_star_score,ghg,reported_building_square_footage,reported_facility_type,number_of_buildings,reported_bins,water_per_square_foot,latitude,longitude,community_board,community_council,census_tract,bin,nta
2023080015,BRUCKNER BOULEVARD,BRONX,10454,Yes,26,1258.0,76.6,120.3,89,502.77,83400.0,Office,1.0,2000683.0,11.93,40.807214,-73.928405,1.0,8.0,19.0,2000683.0,Mott Haven-Port Morris                                                     
1007870076,WEST   38 STREET,MANHATTAN,10018,Yes,262,1394.0,52.1,111.4,98,416.52,95490.0,Office,1.0,1014468.0,,40.754216,-73.990478,5.0,3.0,109.0,1014468.0,Midtown-Midtown South                                                      
2029260002,   3 AVENUE,BRONX,10456,Yes,3706,1743.0,136.3,453.3,94,790.34,61748.0,Supermarket/Grocery,1.0,,,40.835694,-73.903052,3.0,16.0,14702.0,2009624.0,Claremont-Bathgate                                                         
2023280025,EAST  149 STREET    ,BRONX               ,10455,No DOF Record as of 08/01/12,391,,,,,,,,,,,40.816205,-73.918153,1.0,17.0,65.0,2000859.0,Melrose South-Mott Haven North                                             
1008880024,LEXINGTON AVENUE,MANHATTAN,10016,Yes,205,1088.0,,,N/A,,124473.0,Office,1.0,,25.52,40.7453,-73.980512,6.0,2.0,72.0,1018475.0,Murray Hill-Kips Bay                                                       
1014830023,EAST   71 STREET,MANHATTAN,10021,Yes,537,1561.0,135.3,443.3,N/A,1038.32,81767.0,"Health Care: Inpatient (Specialty Hospitals, Excluding Children's)",1.0,1046258.0,,40.765809,-73.953377,8.0,5.0,124.0,1046258.0,Lenox Hill-Roosevelt Island                                                
1012600042,WEST   45 STREET,MANHATTAN,10036,Yes,2,2369.0,103.8,255.9,46,1094.21,120000.0,Office,1.0,1034228.0,,40.755604,-73.979975,5.0,4.0,96.0,1034228.0,Midtown-Midtown South                                                      
5007140065,FANNING STREET,STATEN ISLAND,10314,Yes,25,976.0,39.0,130.2,94,790.75,216000.0,Senior Care Facility,1.0,,,40.607802,-74.123008,2.0,49.0,18702.0,5154742.0,New Springville-Bloomfield-Travis                                          
1005860020,BLEECKER STREET,MANHATTAN,10014,Yes,240,1652.0,103.1,143.8,32,316.86,44000.0,K-12 School,1.0,1009904.0,,40.730614,-74.002652,2.0,3.0,67.0,1009904.0,West Village                                                               
1007790013,WEST   29 STREET,MANHATTAN,10001,Yes,241,1844.0,91.9,144.6,98,815.06,107040.0,Office,1.0,1014282.0,,40.748384,-73.994139,5.0,3.0,95.0,1014282.0,Midtown-Midtown South                                                      
1020010120,JOE DIMAGGIO HIGHWAY,MANHATTAN,10027,Yes,2341,259.0,32.8,80.1,N/A,221.58,86453.0,Other,1.0,,,,,,,,,
3044520080,LOUISIANA AVENUE,BROOKLYN,11239,Yes,671,447.0,54.3,107.0,82,239.67,63600.0,K-12 School,1.0,3339160.0,,40.645638,-73.883643,5.0,42.0,105804.0,3339160.0,Starrett City                                                              
3067350080,LOCUST AVENUE       ,BROOKLYN            ,11230,No DOF Record as of 08/01/12,1277,,,,,,,,,,,40.618534,-73.962319,14.0,44.0,768.0,,Midwood                                                                    
1009930011,BROADWAY,MANHATTAN,10018,Yes,1440,1771.0,93.1,243.1,70,5686.49,694851.0,Office,2.0,1022563.0,,40.754611,-73.986761,5.0,4.0,113.0,1022563.0,Midtown-Midtown South                                                      
1008610049,EAST   32 STREET    ,MANHATTAN,10016,No DOF Record as of 08/01/12,38,,,,,,,,,,,40.746297,-73.983489,5.0,2.0,74.0,1016994.0,Midtown-Midtown South                                                      
1009980029,AVENUE OF THE AMER,MANHATTAN,10036,Yes,1177,76.0,96.7,280.9,63,8564.75,976512.0,Office,1.0,1076173.0,,40.757256,-73.982364,5.0,4.0,119.0,1076173.0,Midtown-Midtown South                                                      
1012780069,   5 AVENUE,MANHATTAN,10017,Yes,529,57.0,86.5,253.2,64,1957.92,248689.0,Office,1.0,1035365.0,,40.754467,-73.979455,5.0,4.0,94.0,1035365.0,Midtown-Midtown South                                                      
1008770013,GRAMERCY PARK NORTH,MANHATTAN,10010,Yes,50,596.0,90.7,260.8,N/A,571.73,70000.0,Multifamily Housing,1.0,1087279.0,,40.738274,-73.985782,6.0,2.0,68.0,1087279.0,Gramercy                                                                   
3001450032,DUFFIELD STREET,BROOKLYN,11201,Yes,222,1840.0,99.4,233.9,41,1407.69,183846.0,Hotel,1.0,3000297.0,,40.691454,-73.984386,2.0,33.0,15.0,3000000.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
1004410023,EAST   14 STREET    ,MANHATTAN,10009,No DOF Record as of 08/01/12,432,,,,,,,,,,,40.730846,-73.981328,3.0,2.0,34.0,1000000.0,East Village                                                               
3021110045,ST FELIX STREET     ,BROOKLYN            ,11217,No DOF Record as of 08/01/12,144,,,,,,,,,,,40.685664,-73.977133,2.0,35.0,35.0,3059187.0,Fort Greene                                                                
1008320024,WEST   30 STREET,MANHATTAN,10001,Yes,29,457.0,66.8,152.9,N/A,390.79,68764.0,Office,1.0,1015779.0,,40.746531,-73.98782,5.0,4.0,76.0,1015779.0,Midtown-Midtown South                                                      
3005230018,DELEVAN STREET,BROOKLYN,11231,Yes,5,1444.0,26.0,71.1,N/A,245.62,113630.0,Multifamily Housing,8.0,3336479.0,,40.678634,-74.006421,6.0,38.0,59.0,3336479.0,Carroll Gardens-Columbia Street-Red Hook                                   
1012590019,WEST   43 STREET,MANHATTAN,10036,Yes,23,2430.0,61.8,155.1,95,1949.67,360263.0,Office,1.0,1034206.0,13.85,40.75458,-73.981379,5.0,4.0,96.0,1034206.0,Midtown-Midtown South                                                      
1008010008,WEST   25 STREET,MANHATTAN,10001,Yes,159,538.0,50.1,134.0,N/A,346.2,77000.0,Office,1.0,1015001.0,,40.744868,-73.993464,4.0,3.0,91.0,1015001.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
4097950003,JAMAICA AVENUE,QUEENS,11432,Yes,   165-11,2123.0,83.2,119.5,12,297.16,60986.0,House of Worship,1.0,4209598.0,,,,,,,,
1000100023,WHITEHALL STREET,MANHATTAN,10004,Yes,1,48.0,113.1,252.1,58,3218.11,329991.0,Office,1.0,1000027.0,12.96,40.703973,-74.013164,1.0,1.0,9.0,1000027.0,Battery Park City-Lower Manhattan                                          
3031250007,ROCK STREET,BROOKLYN,11206,Yes,24,2297.0,108.0,274.0,44,1428.24,166000.0,Warehouse (Refrigerated),1.0,3071648.0,,40.704077,-73.931264,1.0,34.0,453.0,3071551.0,Bushwick North                                                             
1007630012,WEST   39 STREET,MANHATTAN,10018,Yes,343,523.0,88.2,236.9,69,518.81,71500.0,Hotel,1.0,,85.62,40.755877,-73.992453,4.0,3.0,115.0,1087498.0,Clinton                                                                    
1018960047,RIVERSIDE DRIVE,MANHATTAN,10025,Yes,431,345.0,98.9,127.6,78,501.36,68096.0,Residence Hall/Dormitory,1.0,1057373.0,,40.808423,-73.96629,9.0,7.0,205.0,1057373.0,Morningside Heights                                                        
1005130035,PRINCE STREET,MANHATTAN,10012,Yes,93,1799.0,205.4,458.4,36,1165.7,76000.0,Hotel,1.0,1007983.0,,40.724697,-73.998694,2.0,1.0,49.0,1007983.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
2039430205,EAST TREMONT AVENUE ,BRONX               ,10462,No DOF Record as of 08/01/12,2000,,,,,,,,,,,40.841727,-73.85979,9.0,18.0,21001.0,2097573.0,Parkchester                                                                
1000160260,WEST STREET,MANHATTAN,10282,Yes,200,516.0,118.9,325.0,N/A,22758.57,2137781.0,Bank/Financial Institution,1.0,1087239.0,,40.713813,-74.013736,1.0,1.0,31703.0,1087239.0,Battery Park City-Lower Manhattan                                          
1011370001,WEST   66 STREET    ,MANHATTAN,10023,No DOF Record as of 08/01/12,160,,,,,,,,,,,40.774428,-73.98354,7.0,6.0,149.0,1077844.0,Lincoln Square                                                             
1007280060,WEST   31 STREET,MANHATTAN,10001,Yes,442,2078.0,55.7,121.5,N/A,458.83,112146.0,Multifamily Housing,1.0,,,40.75232,-73.99969,4.0,3.0,103.0,1012836.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
1010130039,WEST   42 STREET,MANHATTAN,10036,Yes,214,288.0,140.4,378.7,N/A,1400.15,119905.0,Entertainment/Culture,1.0,1024660.0,,40.756324,-73.987652,5.0,3.0,113.0,1024660.0,Midtown-Midtown South                                                      
3067770017,EAST   15 STREET,BROOKLYN,11229,Yes,1630,1274.0,87.6,250.1,62,973.46,132990.0,Office,1.0,3391735.0,11.27,40.609689,-73.95847,15.0,48.0,554.0,3391735.0,Homecrest                                                                  
3017200001,MARCY AVENUE,BROOKLYN,11206,Yes,475,2431.0,10.1,34.8,N/A,589.4,624055.0,Other,7.0,,,40.699094,-73.94994,3.0,36.0,257.0,3000000.0,Bedford                                                                    
1005560065,   3 AVENUE,MANHATTAN,10003,Yes,66,757.0,101.5,294.3,N/A,486.34,55079.0,Entertainment/Culture,1.0,,,40.731424,-73.988555,3.0,2.0,42.0,1008982.0,East Village                                                               
1000050010,BROAD STREET        ,MANHATTAN,10004,No DOF Record as of 08/01/12,115,,,,,,,,,,,40.702486,-74.011357,1.0,1.0,9.0,1000007.0,Battery Park City-Lower Manhattan                                          
1005970001,GREENWICH STREET,MANHATTAN,10013,Yes,515,937.0,,,N/A,,59650.0,Office,1.0,1010358.0,16.85,40.726099,-74.009067,2.0,3.0,37.0,1010358.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
2038340081,WESTCHESTER AVENUE,BRONX,10462,Yes,2300,866.0,51.0,120.5,N/A,325.07,82662.0,Medical Office,1.0,,,40.835725,-73.847942,10.0,18.0,96.0,2087040.0,Westchester-Unionport                                                      
5023800040,RICHMOND AVENUE     ,STATEN ISLAND       ,10314,No DOF Record as of 08/01/12,2275,,,,,,,,,,,40.591889,-74.164174,2.0,51.0,27706.0,5107371.0,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   
3000300012,JAY STREET          ,BROOKLYN            ,11201,No DOF Record as of 08/01/12,50,,,,,,,,,,,40.703397,-73.986641,2.0,33.0,21.0,3329409.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
1004910046,AVENUE OF THE AMER,MANHATTAN,10013,Yes,151,185.0,64.6,169.3,87,1238.17,218252.0,Office,1.0,1007385.0,,40.725136,-74.004438,2.0,3.0,37.0,1007385.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
1000780004,WILLIAM STREET      ,MANHATTAN,10038,No DOF Record as of 08/01/12,123,,,,,,,,,,,40.709112,-74.006889,1.0,1.0,1502.0,1079063.0,Battery Park City-Lower Manhattan                                          
1015250005,EAST   79 STREET    ,MANHATTAN,10075,No DOF Record as of 08/01/12,211,,,,,,,,,,,40.77408,-73.956794,8.0,5.0,138.0,1048510.0,Yorkville                                                                  
1007890067,WEST   40 STREET,MANHATTAN,10018,Yes,250,801.0,,,85,,,Office,1.0,1014509.0,,40.75535,-73.989334,5.0,3.0,113.0,1014509.0,Midtown-Midtown South                                                      
2026000001,SOUTHERN BOULEVARD  ,BRONX               ,10455,No DOF Record as of 08/01/12,430,,,,,,,,,,,40.809593,-73.907346,1.0,8.0,31.0,2004065.0,Mott Haven-Port Morris                                                     
2051410390,CO-OP CITY BOULEVARD,BRONX,10475,Yes,755,1357.0,105.8,261.7,N/A,316.22,37911.0,College/University (Campus-Level),1.0,2072365.0,,40.879023,-73.826572,10.0,12.0,46201.0,2072365.0,Co-op City                                                                 
4100990080,LIBERTY AVENUE,QUEENS,11433,Yes,   158-15,17.0,243.4,508.2,N/A,4822.86,275506.0,Other,1.0,4467556.0,,,,,,,,
2024430090,EAST  161 STREET,BRONX,10451,Yes,200,1200.0,117.9,351.0,N/A,2073.24,201536.0,Other,1.0,2002456.0,,40.826337,-73.920963,4.0,16.0,61.0,2002456.0,East Concourse-Concourse Village                                           
3026660101,APOLLO STREET,BROOKLYN,11222,Yes,100,1370.0,67.4,138.8,4,385.38,82000.0,Warehouse (Unrefrigerated),1.0,,,40.728339,-73.938,1.0,33.0,589.0,3066695.0,Greenpoint                                                                 
3001470004,JAY STREET,BROOKLYN,11201,Yes,351,2323.0,82.1,200.6,74,5857.87,913378.0,Office,1.0,2678604.0,,40.692882,-73.987256,2.0,33.0,11.0,3319418.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
1008010071,WEST   26 STREET    ,MANHATTAN,10001,No DOF Record as of 08/01/12,152,,,,,,,,,,,40.745422,-73.992905,4.0,3.0,91.0,1015028.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
4018610001,QUEENS BOULEVARD,QUEENS,11373,Yes,    91-31,1905.0,185.0,385.7,11,1094.66,82943.0,Office,1.0,,,,,,,,,
1014830033,EAST   71 STREET,MANHATTAN,10021,Yes,525,1144.0,383.6,1258.3,N/A,7630.72,211990.0,Other,1.0,1087893.0,,40.765886,-73.953561,8.0,5.0,124.0,1087893.0,Lenox Hill-Roosevelt Island                                                
3050840084,LINDEN BOULEVARD    ,BROOKLYN            ,11226,No DOF Record as of 08/01/12,123,,,,,,,,,,,40.652415,-73.954227,17.0,40.0,822.0,3116661.0,Prospect Lefferts Gardens-Wingate                                          
2024430079,CONCOURSE VILLAGE W ,BRONX               ,10451,No DOF Record as of 08/01/12,750,,,,,,,,,,,40.823174,-73.923326,4.0,17.0,61.0,2002454.0,East Concourse-Concourse Village                                           
3000630001,ADAMS STREET        ,BROOKLYN            ,11201,No DOF Record as of 08/01/12,107,,,,,,,,,,,40.701036,-73.988643,2.0,33.0,21.0,3000161.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
1000240029,BROAD STREET,MANHATTAN,10004,Yes,30,603.0,63.7,180.5,81,2420.21,419795.0,Office,1.0,1000819.0,21.98,40.70618,-74.01125,1.0,1.0,9.0,1000819.0,Battery Park City-Lower Manhattan                                          
1013160030,   2 AVENUE,MANHATTAN,10017,Yes,801,877.0,91.4,217.7,67,1192.57,148478.0,Office,1.0,1037553.0,,40.750398,-73.971794,6.0,4.0,88.0,1037553.0,Turtle Bay-East Midtown                                                    
