,sample_number,sample_date,sample_time,sample_site,sample_class,location,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
906,1093,2020-01-11T00:00:00.000,2020-03-01 10:21:00,46350,Compliance,"SS - S/S Astoria Blvd, 1st SS W/O 110th St, 12 """,0.62,0.67,<1,<1,
907,947,2020-01-10T00:00:00.000,2020-03-01 10:22:00,43550,Compliance,"SS - W/S 125th St, 1st SS S/O 15th Ave, 20 """,0.49,0.65,<1,<1,
908,946,2020-01-10T00:00:00.000,2020-03-01 09:24:00,41950,Compliance,"SS - IFO 170-05 N/S 45th Ave, 1st SS E/O 170th St, 12 """,0.49,0.76,<1,<1,
909,948,2020-01-10T00:00:00.000,2020-03-01 11:20:00,44150,Compliance,"SS - IFO 20-44 W/S 21st St, 2nd SS N/O 21st Ave, 20 """,0.75,0.73,<1,<1,
910,989,2020-01-10T00:00:00.000,2020-03-01 09:11:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.68,0.83,<1,<1,0.71
911,990,2020-01-10T00:00:00.000,2020-03-01 09:19:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.75,0.75,<1,<1,0.7
912,991,2020-01-10T00:00:00.000,2020-03-01 12:09:00,30750,Compliance,"SS - IFO 269 N/S W 140th St, 2nd SS E/O Frederick Douglass Blvd (8th Ave), 12 """,0.76,0.86,<1,<1,
913,988,2020-01-10T00:00:00.000,2020-03-01 12:42:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.78,0.69,<1,<1,
914,944,2020-01-10T00:00:00.000,2020-03-01 08:25:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.68,0.7,<1,<1,
915,992,2020-01-10T00:00:00.000,2020-03-01 11:51:00,32200,Operational,"SS - S/S W 150th St, BTW Convent & St Nicholas Aves, IFO 408 W 150th St 30 """,0.76,0.76,<1,<1,
916,987,2020-01-10T00:00:00.000,2020-03-01 10:08:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.77,0.75,<1,<1,0.71
917,984,2020-01-10T00:00:00.000,2020-03-01 09:08:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.83,0.69,<1,<1,0.72
918,941,2020-01-10T00:00:00.000,2020-03-01 11:28:00,25550,Compliance,"SS - E/S Bedford Ave, 2nd SS S/O Montgomery St, 20 """,0.6,0.71,<1,<1,
919,942,2020-01-10T00:00:00.000,2020-03-01 11:01:00,26550,Compliance,"SS - E/S 4th Ave, 1st SS S/O Sackett St, 20 """,0.56,0.68,<1,<1,
920,985,2020-01-10T00:00:00.000,2020-03-01 09:46:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.84,0.74,<1,<1,0.71
921,949,2020-01-10T00:00:00.000,2020-03-01 09:49:00,46450,Compliance,"SS - IFO 150-03 N/S Northern Blvd, 1st SS E/O 150th St, 12 """,0.68,0.7,<1,<1,
922,993,2020-01-10T00:00:00.000,2020-03-01 11:20:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.74,0.79,<1,<1,
923,986,2020-01-10T00:00:00.000,2020-03-01 10:37:00,11900,Operational,"SS - S/S E 177th St, BTW Walton & Morris Aves, 36 """,0.72,0.74,<1,<1,
924,943,2020-01-10T00:00:00.000,2020-03-01 10:24:00,28950,Compliance,"SS - W/S 14th Ave, 1st SS N/O 52nd St, 20 """,0.41,0.71,<1,<1,
925,945,2020-01-10T00:00:00.000,2020-03-01 10:55:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.84,0.71,<1,<1,
926,979,2020-01-10T00:00:00.000,2020-03-01 11:22:00,13150,Compliance,"SS - IFO 2805 W/S Grand Concourse, 2nd SS S/O E 197th St, 20 """,0.62,0.69,<1,<1,
927,980,2020-01-10T00:00:00.000,2020-03-01 10:52:00,15300,Operational,"SS - W/S Bailey Ave, BTW W 231st & W 233rd Sts, 48 """,0.62,0.63,<1,<1,
928,956,2020-01-10T00:00:00.000,2020-03-01 08:50:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.6,0.7,<1,<1,
929,978,2020-01-10T00:00:00.000,2020-03-01 10:21:00,58850,Compliance,"SS - IFO 255 N/S Westwood Ave, 1st SS W/O Franklin Pl, 12 """,0.78,0.75,<1,<1,
930,938,2020-01-10T00:00:00.000,2020-03-01 09:39:00,22550,Compliance,"SS - E/S Stillwell Ave, 1st SS N/O Ave S, IFO P.S. 97 OPP 870-86 Stillwell Ave, 20 """,0.71,0.71,<1,<1,
931,981,2020-01-10T00:00:00.000,2020-03-01 08:38:00,16450,Compliance,"SS - IFO 3902 E/S White Plains Rd, 1st SS N/O E 222nd St, 20 """,0.77,0.77,<1,<1,
932,939,2020-01-10T00:00:00.000,2020-03-01 12:00:00,25100,Operational,"SS - IFO 630 W/S Howard Ave, BTW Sutter & East New York Aves, 60 """,0.61,0.68,<1,<1,
933,982,2020-01-10T00:00:00.000,2020-03-01 12:00:00,16650,Compliance,"SS - IFO 1541 N/S Westchester Ave, BTW Boynton & Ward Aves,  20 """,0.76,0.81,<1,<1,
934,940,2020-01-10T00:00:00.000,2020-03-01 08:38:00,25350,Compliance,"SS - W/S Remsen Ave, 1st SS N/O Ave M, 20 """,0.59,0.76,<1,<1,
935,983,2020-01-10T00:00:00.000,2020-03-01 10:20:00,18750,Compliance,"SS - IFO 4977 W/S Henry Hudson Pkwy, 2nd SS S/O W 252nd St, 20 """,0.66,0.63,<1,<1,
936,974,2020-01-10T00:00:00.000,2020-03-01 09:11:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.91,0.8,<1,<1,
937,972,2020-01-10T00:00:00.000,2020-03-01 10:19:00,78650,Compliance,"SS -N/S Linden Blvd, 1st SS E/O 191st St (IFO Queens Library)",0.33,0.61,<1,<1,
938,973,2020-01-10T00:00:00.000,2020-03-01 08:42:00,50050,Compliance,"SS - N/S Hylan Blvd, 1st SS W/O Edgewater St",0.51,0.59,<1,<1,
939,975,2020-01-10T00:00:00.000,2020-03-01 09:53:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.84,0.77,<1,<1,
940,971,2020-01-10T00:00:00.000,2020-03-01 09:27:00,77850,Compliance,"SS - N/S 90th Ave, BTW 179th & 180th Sts",0.51,0.72,<1,<1,
941,967,2020-01-10T00:00:00.000,2020-03-01 08:15:00,41600,Operational,"SS - IFO 93-29 N/S Queens Blvd, BTW 62nd Dr & 62nd Ave, 72 """,0.71,0.75,<1,<1,
942,968,2020-01-10T00:00:00.000,2020-03-01 10:51:00,45850,Compliance,"SS - N/S Sutter Ave, 1st SS E/O 91st St,  IFO 91-01 Sutter Ave12 """,0.67,0.74,<1,<1,
943,961,2020-01-10T00:00:00.000,2020-03-01 11:53:00,39200,Operational,"SS - E/S Amsterdam Ave, BTW W 61st & W 62nd Sts, 48 """,0.55,0.79,<1,<1,
944,966,2020-01-10T00:00:00.000,2020-03-01 11:17:00,24850,Compliance,"SS - N/S New Lots Ave, 1st SS W/O Shepherd Ave, 16 """,0.49,0.75,<1,<1,
945,969,2020-01-10T00:00:00.000,2020-03-01 08:51:00,49200,Operational,"SS - S/S Jewel Ave, BTW Main St & 141st Sts, 72 """,0.66,0.77,<1,<1,
946,976,2020-01-10T00:00:00.000,2020-03-01 11:46:00,52350,Compliance,"SS - OPP 133 W/S Giffords La, 1st SS N/O Dewey Ave, 12 """,0.45,0.74,<1,<1,
947,970,2020-01-10T00:00:00.000,2020-03-01 09:52:00,77550,Compliance,"SS - IFO E/S 222nd St, 2nd S/O 91st Rd",0.45,0.7,<1,<1,
948,957,2020-01-10T00:00:00.000,2020-03-01 09:36:00,31350,Compliance,"SS - E/S Bedford St, 1st SS S/O Grove St, IFO 90 Bedford St 12 """,0.49,0.75,<1,<1,
949,958,2020-01-10T00:00:00.000,2020-03-01 12:21:00,32050,Compliance,"SS - IFO 49 N/S W 96th St, 2nd SS W/O Central Park West, 12 """,0.52,0.72,<1,<1,
950,960,2020-01-10T00:00:00.000,2020-03-01 11:10:00,35450,Compliance,"SS - IFO 500 N/S E 76th St, 2nd SS E/O York Ave, 12 """,0.39,0.83,<1,<1,
951,977,2020-01-10T00:00:00.000,2020-03-01 10:58:00,56300,Operational,"SS - E/S Richmond Ave, 1st SS S/O Vedder Ave, 20 """,0.83,0.79,<1,<1,
952,959,2020-01-10T00:00:00.000,2020-03-01 10:22:00,34350,Compliance,"SS - E/S 6th Ave, BTW W 37th & W 38th Sts, IFO 1016 6th Ave20 """,0.71,0.7,<1,<1,
953,822,2020-01-09T00:00:00.000,2020-03-01 08:53:00,51950,Compliance,"SS - N/S Sobel Ct, 1st SS E/O Bowen St, 12 """,0.62,0.63,<1,<1,
954,823,2020-01-09T00:00:00.000,2020-03-01 11:55:00,53500,Operational,"SS - E/S Targee St, S/O Baltic Ave, IFO 935 Targee St, 48 """,0.91,0.66,<1,<1,
955,821,2020-01-09T00:00:00.000,2020-03-01 11:12:00,51250,Compliance,"SS - N/S Clarke Ave, 2nd SS W/O Amber St, 8 """,0.69,0.7,<1,<1,
956,817,2020-01-09T00:00:00.000,2020-03-01 11:03:00,24050,Compliance,"SS - IFO 2940 W/S Ocean Ave, 2nd SS S/O Ave Y, 16 """,0.53,0.74,<1,<1,
957,818,2020-01-09T00:00:00.000,2020-03-01 11:42:00,26850,Compliance,"SS - W/S W 37th St, 2nd SS n/O Neptune Ave, 12 """,0.61,0.78,<1,<1,
958,819,2020-01-09T00:00:00.000,2020-03-01 09:25:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.81,0.62,<1,<1,
959,824,2020-01-09T00:00:00.000,2020-03-01 10:07:00,59300,Operational,"SS - N/S Victory Blvd, 1st SS E/O Royal Oak Rd, 16 """,0.81,0.61,<1,<1,
960,816,2020-01-09T00:00:00.000,2020-03-01 10:41:00,23750,Compliance,"SS - E/S Ocean Ave, 2nd SS N/O Ave R, IFO 2233 Ocean Ave,  20 """,0.63,0.68,<1,<1,
961,820,2020-01-09T00:00:00.000,2020-03-01 10:32:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.9,0.8,<1,<1,
962,813,2020-01-09T00:00:00.000,2020-03-01 09:00:00,21650,Compliance,"SS - IFO 307 E/S 7th Ave, 1st SS N/O 8th St, 12 """,0.58,0.64,<1,<1,
963,930,2020-01-09T00:00:00.000,2020-03-01 10:08:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - W/S Jerome Ave S/O Mosholu Ave (SW corner of entrance to park),0.73,0.71,<1,<1,0.7
964,814,2020-01-09T00:00:00.000,2020-03-01 10:14:00,23150,Compliance,"SS - E/S Ocean Pkwy, 2nd SS N/O Ave M, IFO 1257 Ocean Pkwy, 12 """,0.72,0.63,<1,<1,
965,815,2020-01-09T00:00:00.000,2020-03-01 09:33:00,23250,Compliance,"SS - E/S Ocean Ave, 2nd SS S/O Albemarle Rd, 20 """,0.56,0.67,<1,<1,
966,829,2020-01-09T00:00:00.000,2020-03-01 09:42:00,11050,Compliance,"SS - IFO 1675 W/S University Ave, 2nd SS S/O W 176th St, IFO 1669 University Ave 12 """,0.69,0.74,<1,<1,
967,880,2020-01-09T00:00:00.000,2020-03-01 11:21:00,35800,Operational,"SS - N/S E 85th St, BTW 5th & Madison Aves,  OPP 16 E 85th St.36 """,0.59,0.67,<1,<1,
968,929,2020-01-09T00:00:00.000,2020-03-01 08:44:00,12250,Compliance,"SS - N/S E 225th St, 1st SS W/O Schieffelin Ave",0.81,0.64,<1,<1,
969,866,2020-01-09T00:00:00.000,2020-03-01 09:56:00,77150,Compliance,"SS - N/S Linden Blvd, 1st SS W/O 230th St",0.22,0.63,<1,<1,
970,875,2020-01-09T00:00:00.000,2020-03-01 08:48:00,32850,Compliance,"SS - IFO 138 S/S E 37th St, 2nd SS E/O Lexington Ave, 12 """,0.55,0.67,<1,<1,
971,863,2020-01-09T00:00:00.000,2020-03-01 08:29:00,45000,Operational,"SS - W/S Douglaston Pkwy, BTW 67th & 68th Aves, 48 """,0.55,0.63,<1,<1,
972,864,2020-01-09T00:00:00.000,2020-03-01 09:15:00,47750,Compliance,"SS - IFO 80 - 29 E/S Little Neck Pkwy, 2nd SS N/O 81st Ave, 20 """,0.49,0.58,<1,<1,
973,865,2020-01-09T00:00:00.000,2020-03-01 10:31:00,76950,Compliance,"SS - IFO 90-20 W/S Francis Lewis Blvd, 1st SS S/O 90th Ave",0.39,0.64,<1,<1,
974,876,2020-01-09T00:00:00.000,2020-03-01 12:21:00,33250,Compliance,"SS - IFO 925 W/S West End Ave, 1st SS N/O W 105th St, 12 """,0.53,0.64,<1,<1,
975,861,2020-01-09T00:00:00.000,2020-03-01 07:49:00,44550,Compliance,"SS - N/S 17th Ave, 1st SS E/O 201st St, 12 """,0.31,0.65,<1,<1,
976,878,2020-01-09T00:00:00.000,2020-03-01 11:56:00,34200,Operational,"SS - S/S W 97th St, BTW Columbus & Amsterdam Ave, 36 """,0.61,0.64,<1,<1,
977,877,2020-01-09T00:00:00.000,2020-03-01 09:34:00,33600,Operational,"SS - W/S 2nd Ave, BTW E 42nd St & 43rd Sts, IFO 801 2nd Ave 48 """,0.6,0.67,<1,<1,
978,862,2020-01-09T00:00:00.000,2020-03-01 11:06:00,44700,Operational,"SS - N/S Jewel Ave, BTW 172nd & 173rd Sts, 60 """,0.65,0.69,<1,<1,
979,855,2020-01-09T00:00:00.000,2020-03-01 09:39:00,21400,Operational,"SS - IFO 312 E/S Jefferson St, BTW Irving & Knickerbocker Aves, 60 """,0.6,0.69,<1,<1,
980,856,2020-01-09T00:00:00.000,2020-03-01 08:09:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.66,0.76,<1,<1,
981,854,2020-01-09T00:00:00.000,2020-03-01 09:12:00,21250,Compliance,"SS - IFO 747 N/S Lafayette Ave, 2nd SS W/O Throop Ave, 12 """,0.56,0.73,<1,<1,
982,853,2020-01-09T00:00:00.000,2020-03-01 08:41:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.53,0.64,<1,<1,
983,857,2020-01-09T00:00:00.000,2020-03-01 10:43:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.78,0.73,<1,<1,
984,858,2020-01-09T00:00:00.000,2020-03-01 10:11:00,41250,Compliance,"SS - SW/S LIE (service Rd), 1st SS E/O 71st St, 12 """,0.58,0.69,<1,<1,
985,852,2020-01-09T00:00:00.000,2020-03-01 12:25:00,34950,Compliance,"SS - IFO 686 S/S Academy St, 2nd SS W/O Broadway St, 12 """,0.71,0.67,<1,<1,
986,847,2020-01-09T00:00:00.000,2020-03-01 10:39:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.77,0.66,<1,<1,0.7
987,848,2020-01-09T00:00:00.000,2020-03-01 09:09:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.84,0.76,<1,<1,0.7
988,846,2020-01-09T00:00:00.000,2020-03-01 11:45:00,18900,Operational,"SS - IFO 3455 W/S Jerome Ave, BTW W Gun Hill Rd & E 208th St, 36 """,0.69,0.64,<1,<1,
989,850,2020-01-09T00:00:00.000,2020-03-01 10:57:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.72,0.7,<1,<1,0.7
990,859,2020-01-09T00:00:00.000,2020-03-01 11:10:00,41750,Compliance,"SS - OPP 104-41 SW/S Ditmars Blvd, BTW 24th Rd & 25th Ave, 12 """,0.53,0.65,<1,<1,
991,851,2020-01-09T00:00:00.000,2020-03-01 11:10:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.78,0.74,<1,<1,0.7
992,834,2020-01-09T00:00:00.000,2020-03-01 12:04:00,30850,Compliance,"SS - IFO 230 S/S E 125th St, 2nd SS E/O 3rd Ave, 12 """,0.73,0.67,<1,<1,
993,835,2020-01-09T00:00:00.000,2020-03-01 10:19:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.73,0.69,<1,<1,
994,830,2020-01-09T00:00:00.000,2020-03-01 11:39:00,14450,Compliance,"SS - OPP 958 W/S Gerard Ave, 2nd SS S/O E 164th St, 12 """,0.72,0.65,<1,<1,
995,831,2020-01-09T00:00:00.000,2020-03-01 12:24:00,14850,Compliance,"SS - W/S Jackson Ave, 1st SS S/O St Mary's St, 20 """,0.73,0.78,<1,<1,
996,832,2020-01-09T00:00:00.000,2020-03-01 08:50:00,16950,Compliance,"SS - W/S Westchester Ave, 1st SS N/O St Peters Ave, 20 """,0.67,0.61,<1,<1,
997,860,2020-01-09T00:00:00.000,2020-03-01 11:36:00,42850,Compliance,"SS - IFO 82-28 W/S Parsons Blvd, BTW Goethals Ave & Village Rd",0.53,0.68,<1,<1,
998,879,2020-01-09T00:00:00.000,2020-03-01 10:18:00,35650,Compliance,"SS - N/S W 25th St, 2nd SS W/O Broadway,  OPP 28 W 25th St 12 """,0.55,0.73,<1,<1,
999,833,2020-01-09T00:00:00.000,2020-03-01 11:09:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.7,0.66,<1,<1,
