_10_digit_bbl,required_to_report_automated,borocode,block,lot,number_of_buildings,tax_class,building_class,street_number,street_name,postcode,borough,dof_square_footage,latitude,longitude,community_board,council_district,census_tract,bin,nta
1004840009,Yes,1,484,9,1,4,O6,525,BROADWAY,10012,Manhattan,45000,40.722797,-73.999015,102.0,1.0,49.0,1007248.0,SoHo-TriBeCa-Civic Center-Little Italy
1004840024,Yes,1,484,24,1,4,O6,495,BROADWAY,10012,Manhattan,77066,40.722117,-73.999589,102.0,1.0,49.0,1007252.0,SoHo-TriBeCa-Civic Center-Little Italy
1004840026,Yes,1,484,26,1,2,D0,491,BROADWAY,10012,Manhattan,57486,40.722026,-73.999668,102.0,1.0,49.0,1007253.0,SoHo-TriBeCa-Civic Center-Little Italy
1004847501,No,1,484,7501,1,2,R0,72,MERCER STREET,0,Manhattan,41500,40.722581,-74.00030699999999,102.0,1.0,49.0,1087558.0,SoHo-TriBeCa-Civic Center-Little Italy
1004847502,No,1,484,7502,1,2,R0,503,BROADWAY,10012,Manhattan,185717,40.722301,-73.999437,102.0,1.0,49.0,1007251.0,SoHo-TriBeCa-Civic Center-Little Italy
1004850008,No,1,485,8,1,4,O5,72,GREENE STREET,10012,Manhattan,45000,40.723201,-74.000851,102.0,1.0,49.0,1079933.0,SoHo-TriBeCa-Civic Center-Little Italy
1004850021,Yes,1,485,21,1,2,D4,106,SPRING STREET,10012,Manhattan,32088,40.723473,-73.999729,102.0,1.0,49.0,1007266.0,SoHo-TriBeCa-Civic Center-Little Italy
1004850022,No,1,485,22,1,2,D0,91,MERCER STREET,10012,Manhattan,27500,40.723046999999994,-73.999939,102.0,1.0,49.0,1007267.0,SoHo-TriBeCa-Civic Center-Little Italy
1004857501,Yes,1,485,7501,1,2,R0,73,MERCER STREET,0,Manhattan,31024,40.722613,-74.00030699999999,102.0,1.0,49.0,1007271.0,SoHo-TriBeCa-Civic Center-Little Italy
1004860002,Yes,1,486,2,1,4,O6,64,WOOSTER STREET,10012,Manhattan,48754,40.723302000000004,-74.00184399999999,102.0,1.0,49.0,1007281.0,SoHo-TriBeCa-Civic Center-Little Italy
1004860009,No,1,486,9,1,2,D0,80,WOOSTER STREET,10012,Manhattan,33250,40.723687,-74.00151899999999,102.0,1.0,49.0,1007285.0,SoHo-TriBeCa-Civic Center-Little Italy
1004860011,No,1,486,11,1,4,O6,84,WOOSTER STREET,10012,Manhattan,65972,40.723783000000005,-74.001436,102.0,1.0,49.0,1007286.0,SoHo-TriBeCa-Civic Center-Little Italy
1004860036,Yes,1,486,36,1,2B,D7,476,BROOME STREET,10013,Manhattan,43706,40.722751,-74.00178199999999,102.0,1.0,49.0,1007300.0,SoHo-TriBeCa-Civic Center-Little Italy
1004867501,Yes,1,486,7501,1,2,R0,472,BROOME STREET,0,Manhattan,25200,40.722663,-74.001602,102.0,1.0,49.0,1007299.0,SoHo-TriBeCa-Civic Center-Little Italy
1004867502,No,1,486,7502,1,2,R0,470,BROOME STREET,0,Manhattan,27899,40.722619,-74.001512,102.0,1.0,49.0,1007298.0,SoHo-TriBeCa-Civic Center-Little Italy
1004867503,Yes,1,486,7503,1,2,R0,57,GREENE STREET,10012,Manhattan,66295,40.722745,-74.00125899999999,102.0,1.0,49.0,1007297.0,SoHo-TriBeCa-Civic Center-Little Italy
1004870001,Yes,1,487,1,1,2,D0,484,BROOME STREET,10013,Manhattan,43500,40.722992,-74.002287,102.0,1.0,47.0,1007303.0,SoHo-TriBeCa-Civic Center-Little Italy
1004870008,Yes,1,487,8,1,4,O5,375,WEST BROADWAY,10012,Manhattan,55710,40.72372,-74.002623,102.0,1.0,47.0,1007308.0,SoHo-TriBeCa-Civic Center-Little Italy
1004870010,Yes,1,487,10,1,4,O5,379,WEST BROADWAY,10012,Manhattan,55120,40.723816,-74.00254,102.0,1.0,47.0,1007309.0,SoHo-TriBeCa-Civic Center-Little Italy
1004870012,Yes,1,487,12,1,2,D0,383,WEST BROADWAY,10012,Manhattan,63888,40.723914,-74.00246,102.0,1.0,47.0,1007310.0,SoHo-TriBeCa-Civic Center-Little Italy
1004870016,Yes,1,487,16,1,2,D0,391,WEST BROADWAY,10012,Manhattan,65340,40.724109000000006,-74.00229499999999,102.0,1.0,47.0,1007312.0,SoHo-TriBeCa-Civic Center-Little Italy
1004877501,Yes,1,487,7501,1,2,R0,73,WOOSTER STREET,0,Manhattan,37443,40.723527000000004,-74.001681,102.0,1.0,47.0,1007311.0,SoHo-TriBeCa-Civic Center-Little Italy
1004880003,Yes,1,488,3,1,4,HB,60,THOMPSON STREET,10012,Manhattan,56000,40.724183000000004,-74.003196,102.0,1.0,47.0,1087362.0,SoHo-TriBeCa-Civic Center-Little Italy
1004887501,Yes,1,488,7501,1,2,R0,52,THOMPSON STREET,0,Manhattan,32440,40.723997,-74.003355,102.0,1.0,47.0,1007320.0,SoHo-TriBeCa-Civic Center-Little Italy
1004890009,No,1,489,9,1,2,D9,73,SULLIVAN STREET,10012,Manhattan,32125,40.724669,-74.00385,102.0,3.0,47.0,1007348.0,SoHo-TriBeCa-Civic Center-Little Italy
1004897502,No,1,489,7502,1,2,R0,55,SULLIVAN STREET,10012,Manhattan,74428,40.724274,-74.00418499999999,102.0,3.0,47.0,1088605.0,SoHo-TriBeCa-Civic Center-Little Italy
1004907502,Yes,1,490,7502,1,2,R0,10,SULLIVAN STREET,10012,Manhattan,80657,40.724315000000004,-74.004174,102.0,3.0,47.0,1089762.0,SoHo-TriBeCa-Civic Center-Little Italy
1004910046,Yes,1,491,46,1,4,O6,155,AVENUE OF THE AMERICAS,10013,Manhattan,182655,40.725248,-74.004412,102.0,3.0,37.0,1007385.0,SoHo-TriBeCa-Civic Center-Little Italy
1004917502,Yes,1,491,7502,1,2,R0,145,6 AVENUE,0,Manhattan,60852,40.724971000000004,-74.00447700000001,102.0,3.0,37.0,1087061.0,SoHo-TriBeCa-Civic Center-Little Italy
1004917503,No,1,491,7503,1,2,R0,246,SPRING STREET,10013,Manhattan,395075,40.725615999999995,-74.005253,102.0,3.0,37.0,1088431.0,SoHo-TriBeCa-Civic Center-Little Italy
1004920020,Yes,1,492,20,1,4,K4,226,BOWERY,10012,Manhattan,27571,40.722177,-73.99334,102.0,1.0,43.0,1007396.0,SoHo-TriBeCa-Civic Center-Little Italy
1004920038,Yes,1,492,38,1,4,O5,190,BOWERY,10012,Manhattan,36000,40.721046,-73.99376600000001,102.0,1.0,43.0,1007408.0,SoHo-TriBeCa-Civic Center-Little Italy
1004927501,Yes,1,492,7501,1,2,R0,14,PRINCE STREET,0,Manhattan,45391,40.722665,-73.994033,102.0,1.0,43.0,1007413.0,SoHo-TriBeCa-Civic Center-Little Italy
1004927503,Yes,1,492,7503,1,2,R0,200,BOWERY,0,Manhattan,33678,40.72129,-73.993672,102.0,1.0,43.0,1084745.0,SoHo-TriBeCa-Civic Center-Little Italy
1004930041,Yes,1,493,41,1,2,D7,13,SPRING STREET,10012,Manhattan,184900,40.721365000000006,-73.994812,102.0,1.0,43.0,1007484.0,SoHo-TriBeCa-Civic Center-Little Italy
