cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,housing_psa,loc_of_occur_desc,station_name,transit_district,hadevelopt,parks_nm
329331048,83,,2019-09-02T00:00:00.000,06:03:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-09-02T00:00:00.000,25-44,BLACK,M,45-64,BLACK,M,,OUTSIDE,,,,
731914530,102,QUEENS,2019-09-02T00:00:00.000,04:17:00,2019-09-02T00:00:00.000,04:27:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO QUEENS SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-02T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK HISPANIC,M,,,,,,
204287623,70,,2019-09-02T00:00:00.000,02:57:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-09-02T00:00:00.000,,,,45-64,WHITE HISPANIC,M,,OUTSIDE,,,,
410714241,52,BRONX,2019-09-02T00:00:00.000,00:10:00,2019-09-02T00:00:00.000,14:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,343.0,"LARCENY,PETIT OF BICYCLE",RESIDENCE - APT. HOUSE,2019-09-02T00:00:00.000,UNKNOWN,UNKNOWN,U,18-24,WHITE,M,,FRONT OF,,,,
352515321,25,MANHATTAN,2019-07-19T00:00:00.000,13:00:00,2019-07-19T00:00:00.000,13:30:00,COMPLETED,1.0,N.Y. TRANSIT POLICE,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",TRANSIT - NYC SUBWAY,2019-09-02T00:00:00.000,,,,25-44,BLACK HISPANIC,M,,,116 STREET,4.0,,
373206754,46,BRONX,2019-09-01T00:00:00.000,20:20:00,2019-09-01T00:00:00.000,20:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,343.0,"LARCENY,PETIT OF BICYCLE",STREET,2019-09-01T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,FRONT OF,,,,
476646908,14,MANHATTAN,2019-09-01T00:00:00.000,19:46:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,415.0,"LARCENY,GRAND FROM PERSON,PICK",FAST FOOD,2019-09-01T00:00:00.000,UNKNOWN,UNKNOWN,M,18-24,BLACK HISPANIC,M,,INSIDE,,,,
906085102,18,MANHATTAN,2019-09-01T00:00:00.000,16:51:00,2019-09-01T00:00:00.000,16:53:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO MAN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-01T00:00:00.000,25-44,WHITE,F,65+,WHITE,M,,,,,,
693824943,42,BRONX,2019-09-01T00:00:00.000,01:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-09-01T00:00:00.000,UNKNOWN,UNKNOWN,M,18-24,BLACK,M,,,,,,
470677943,75,BROOKLYN,2019-08-31T00:00:00.000,03:00:00,2019-08-31T00:00:00.000,03:38:00,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,117.0,RECKLESS ENDANGERMENT 1,STREET,2019-08-31T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
924274976,42,BRONX,2019-08-30T00:00:00.000,23:30:00,2019-08-30T00:00:00.000,23:48:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BRONX,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-08-31T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
829147472,49,BRONX,2019-08-30T00:00:00.000,20:00:00,2019-08-31T00:00:00.000,09:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,233.0,"BURGLARY,TRUCK NIGHT",STREET,2019-08-31T00:00:00.000,,,,25-44,WHITE,M,,FRONT OF,,,,
959303075,43,BRONX,2019-08-30T00:00:00.000,13:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2019-08-30T00:00:00.000,25-44,BLACK,M,25-44,UNKNOWN,F,,INSIDE,,,,
119945162,47,BRONX,2019-08-30T00:00:00.000,09:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BRONX,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-08-30T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,,,,,
429372501,105,QUEENS,2019-08-29T00:00:00.000,23:26:00,2019-08-30T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-30T00:00:00.000,,,,25-44,BLACK,M,,FRONT OF,,,,
335012482,44,BRONX,2019-08-29T00:00:00.000,18:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-30T00:00:00.000,UNKNOWN,UNKNOWN,F,<18,BLACK HISPANIC,F,,FRONT OF,,,,
956733985,72,BROOKLYN,2019-08-01T00:00:00.000,09:00:00,2019-08-23T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",MAILBOX OUTSIDE,2019-08-30T00:00:00.000,,,,65+,WHITE HISPANIC,M,,INSIDE,,,,
143187697,28,MANHATTAN,2019-08-29T00:00:00.000,19:57:00,2019-08-29T00:00:00.000,20:07:00,COMPLETED,0.0,N.Y. POLICE DEPT,352,MISDEMEANOR,CRIMINAL TRESPASS,PATROL BORO MAN NORTH,205.0,"TRESPASS 2, CRIMINAL",RESIDENCE - APT. HOUSE,2019-08-29T00:00:00.000,45-64,BLACK,M,25-44,WHITE,M,,INSIDE,,,,
929566429,72,BROOKLYN,2019-08-29T00:00:00.000,12:40:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",HIGHWAY/PARKWAY,2019-08-29T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
879980785,122,STATEN ISLAND,2019-08-29T00:00:00.000,02:30:00,2019-08-29T00:00:00.000,03:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,114,FELONY,ARSON,PATROL BORO STATEN ISLAND,264.0,"ARSON, MOTOR VEHICLE 1 2 3 & 4",STREET,2019-08-29T00:00:00.000,,,,45-64,UNKNOWN,F,,FRONT OF,,,,
586283744,90,BROOKLYN,2019-08-28T00:00:00.000,23:42:00,2019-08-29T00:00:00.000,00:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,126,FELONY,MISCELLANEOUS PENAL LAW,PATROL BORO BKLYN NORTH,760.0,"BRIBERY,PUBLIC ADMINISTRATION",STREET,2019-08-29T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
719282185,48,BRONX,2019-08-28T00:00:00.000,21:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,106.0,ASSAULT POLICE/PEACE OFFICER,STREET,2019-08-29T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,E,,FRONT OF,,,,
440972302,49,BRONX,2019-08-27T00:00:00.000,00:00:00,2019-08-28T00:00:00.000,22:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,224.0,"BURGLARY,RESIDENCE,UNKNOWN TIM",RESIDENCE-HOUSE,2019-08-29T00:00:00.000,,,,65+,BLACK,F,,INSIDE,,,,
407233362,43,BRONX,2019-08-24T00:00:00.000,23:30:00,,,COMPLETED,2.0,N.Y. HOUSING POLICE,104,FELONY,RAPE,PATROL BORO BRONX,157.0,RAPE 1,RESIDENCE - PUBLIC HOUSING,2019-08-29T00:00:00.000,18-24,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,930.0,INSIDE,,,SACK WERN,
920459670,42,BRONX,2019-08-28T00:00:00.000,13:15:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-08-28T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,,,,,,
375679937,44,BRONX,2019-08-28T00:00:00.000,12:35:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,231.0,"BURGLARY,TRUCK DAY",GAS STATION,2019-08-28T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,FRONT OF,,,,
683782891,45,BRONX,2019-08-28T00:00:00.000,08:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,402.0,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",MARINA/PIER,2019-08-28T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
279942321,44,BRONX,2019-08-27T00:00:00.000,08:30:00,2019-08-28T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2019-08-28T00:00:00.000,,,,45-64,BLACK,F,,FRONT OF,,,,
113022170,68,BROOKLYN,2019-07-31T00:00:00.000,10:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN SOUTH,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,2019-08-28T00:00:00.000,,,,65+,WHITE,F,,INSIDE,,,,
455942246,34,MANHATTAN,2018-08-01T00:00:00.000,08:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,116,FELONY,SEX CRIMES,PATROL BORO MAN NORTH,177.0,SEXUAL ABUSE,BUS (OTHER),2019-08-28T00:00:00.000,<18,UNKNOWN,M,<18,BLACK HISPANIC,M,,FRONT OF,,,,
995847416,44,BRONX,2019-08-27T00:00:00.000,19:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-08-27T00:00:00.000,UNKNOWN,BLACK,M,45-64,BLACK,M,,,,,,
124659594,105,QUEENS,2019-08-27T00:00:00.000,08:25:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS SOUTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE-HOUSE,2019-08-27T00:00:00.000,25-44,BLACK,M,25-44,BLACK,F,,INSIDE,,,,
921143957,90,BROOKLYN,2019-08-27T00:00:00.000,01:18:00,2019-08-27T00:00:00.000,01:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-27T00:00:00.000,,,,UNKNOWN,UNKNOWN,M,,,,,,
269145844,30,MANHATTAN,2019-08-26T00:00:00.000,19:45:00,2019-08-26T00:00:00.000,23:53:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-08-27T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,M,,,,,,
118690937,13,MANHATTAN,2019-08-24T00:00:00.000,16:30:00,2019-08-24T00:00:00.000,23:00:00,COMPLETED,97.0,OTHER,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",HOMELESS SHELTER,2019-08-27T00:00:00.000,,,,25-44,BLACK,M,,INSIDE,,,,
243931532,109,QUEENS,2019-08-26T00:00:00.000,19:57:00,2019-08-26T00:00:00.000,19:57:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DEPARTMENT STORE,2019-08-26T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
418106519,103,QUEENS,2019-08-26T00:00:00.000,14:00:00,2019-08-26T00:00:00.000,14:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO QUEENS SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-08-26T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,M,,,,,,
600229040,79,BROOKLYN,2019-08-26T00:00:00.000,10:20:00,2019-08-26T00:00:00.000,10:25:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-08-26T00:00:00.000,<18,BLACK,M,18-24,BLACK,F,,INSIDE,,,,
559737103,47,BRONX,2019-08-26T00:00:00.000,06:00:00,2019-08-26T00:00:00.000,06:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-08-26T00:00:00.000,UNKNOWN,BLACK,M,18-24,BLACK,M,,INSIDE,,,,
192128994,14,MANHATTAN,2019-08-25T00:00:00.000,21:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-08-26T00:00:00.000,,,,18-24,WHITE,F,,,,,,
616274508,52,BRONX,2019-08-25T00:00:00.000,21:10:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO BRONX,503.0,"CONTROLLED SUBSTANCE,INTENT TO",STREET,2019-08-25T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,,,,,,
910974355,110,,2019-08-25T00:00:00.000,17:00:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-25T00:00:00.000,25-44,WHITE,M,UNKNOWN,ASIAN / PACIFIC ISLANDER,M,,OUTSIDE,,,,
753935656,52,,2019-08-25T00:00:00.000,03:20:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-25T00:00:00.000,,,,45-64,WHITE HISPANIC,M,,OUTSIDE,,,,
557378776,112,QUEENS,2019-08-25T00:00:00.000,01:00:00,2019-08-25T00:00:00.000,09:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO QUEENS NORTH,415.0,"LARCENY,GRAND FROM PERSON,PICK",RESIDENCE - APT. HOUSE,2019-08-25T00:00:00.000,,,,25-44,WHITE,M,,FRONT OF,,,,
111495698,10,MANHATTAN,2019-08-24T00:00:00.000,08:00:00,2019-08-25T00:00:00.000,16:56:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2019-08-25T00:00:00.000,UNKNOWN,WHITE,F,45-64,WHITE,F,,INSIDE,,,,
230436349,67,BROOKLYN,2019-07-31T00:00:00.000,15:00:00,2019-07-31T00:00:00.000,15:02:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO BKLYN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2019-08-25T00:00:00.000,,,,45-64,BLACK,F,,INSIDE,,,,
478534687,63,BROOKLYN,2019-08-24T00:00:00.000,20:45:00,2019-08-24T00:00:00.000,20:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMMERCIAL BUILDING,2019-08-24T00:00:00.000,,,,25-44,BLACK,F,,INSIDE,,,,
135229089,44,BRONX,2019-08-24T00:00:00.000,14:00:00,2019-08-24T00:00:00.000,14:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",STREET,2019-08-24T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,WHITE HISPANIC,M,,,,,,
127616513,52,BRONX,2019-08-24T00:00:00.000,09:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,2019-08-24T00:00:00.000,25-44,BLACK,M,45-64,BLACK,M,,,,,,
438078944,71,BROOKLYN,2019-08-23T00:00:00.000,23:20:00,2019-08-23T00:00:00.000,23:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN SOUTH,443.0,"LARCENY,GRAND OF BICYCLE",STREET,2019-08-24T00:00:00.000,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,,,,,,
530636913,44,BRONX,2019-08-21T00:00:00.000,12:00:00,2019-08-24T00:00:00.000,22:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BRONX,443.0,"LARCENY,GRAND OF BICYCLE",PARKING LOT/GARAGE (PUBLIC),2019-08-24T00:00:00.000,,,,25-44,UNKNOWN,M,,,,,,
583688569,25,MANHATTAN,2019-08-19T00:00:00.000,12:00:00,2019-08-19T00:00:00.000,13:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO MAN NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,2019-08-24T00:00:00.000,UNKNOWN,BLACK,M,65+,BLACK,F,,INSIDE,,,,
262835162,103,QUEENS,2019-08-23T00:00:00.000,18:50:00,2019-08-23T00:00:00.000,18:55:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO QUEENS SOUTH,386.0,"ROBBERY,PERSONAL ELECTRONIC DEVICE",STREET,2019-08-23T00:00:00.000,25-44,BLACK,F,25-44,BLACK,F,,,,,,
259019498,70,BROOKLYN,2019-08-23T00:00:00.000,16:25:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-08-23T00:00:00.000,UNKNOWN,WHITE,M,45-64,WHITE,M,,,,,,
467650711,43,BRONX,2019-08-23T00:00:00.000,16:00:00,,,COMPLETED,2.0,N.Y. HOUSING POLICE,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,2019-08-23T00:00:00.000,25-44,BLACK,F,45-64,BLACK,F,879.0,REAR OF,,,BRONX RIVER,
310114264,40,BRONX,2019-08-23T00:00:00.000,15:20:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,339.0,"LARCENY,PETIT FROM OPEN AREAS,",STREET,2019-08-23T00:00:00.000,<18,BLACK,M,<18,BLACK HISPANIC,F,,FRONT OF,,,,
649239698,47,BRONX,2019-08-23T00:00:00.000,11:55:00,2019-08-23T00:00:00.000,11:56:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,2019-08-23T00:00:00.000,45-64,BLACK,M,45-64,BLACK,F,,,,,,
250689910,23,MANHATTAN,2019-08-23T00:00:00.000,08:05:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",GROCERY/BODEGA,2019-08-23T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
256258519,111,QUEENS,2019-08-23T00:00:00.000,03:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO QUEENS NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,HIGHWAY/PARKWAY,2019-08-23T00:00:00.000,UNKNOWN,UNKNOWN,U,UNKNOWN,UNKNOWN,D,,,,,,
877158594,40,BRONX,2019-08-22T00:00:00.000,21:15:00,2019-08-23T00:00:00.000,08:56:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO BRONX,243.0,"BURGLARY,UNCLASSIFIED,NIGHT",STREET,2019-08-23T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,,,,,
541032216,90,BROOKLYN,2019-08-22T00:00:00.000,20:30:00,2019-08-22T00:00:00.000,20:32:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN NORTH,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",STREET,2019-08-23T00:00:00.000,,,,25-44,BLACK,M,,FRONT OF,,,,
860375031,103,QUEENS,2019-08-01T00:00:00.000,12:00:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",STREET,2019-08-23T00:00:00.000,,,,65+,UNKNOWN,M,,INSIDE,,,,
470552959,113,,2019-08-22T00:00:00.000,20:55:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-22T00:00:00.000,25-44,BLACK,M,65+,BLACK,F,,INSIDE,,,,
787730287,102,QUEENS,2019-08-22T00:00:00.000,12:30:00,2019-08-22T00:00:00.000,12:32:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,2019-08-22T00:00:00.000,25-44,BLACK,M,UNKNOWN,UNKNOWN,D,,INSIDE,,,,
667138627,1,MANHATTAN,2019-08-07T00:00:00.000,14:45:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2019-08-22T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,,FRONT OF,,,,
702318330,44,BRONX,2019-08-21T00:00:00.000,20:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-08-21T00:00:00.000,UNKNOWN,UNKNOWN,U,65+,BLACK,M,,,,,,
480144045,52,BRONX,2019-08-21T00:00:00.000,19:28:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,353,MISDEMEANOR,UNAUTHORIZED USE OF A VEHICLE,PATROL BORO BRONX,462.0,UNAUTHORIZED USE VEHICLE 3,STREET,2019-08-21T00:00:00.000,,,,25-44,BLACK,F,,,,,,
636280507,42,BRONX,2019-08-21T00:00:00.000,17:25:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-08-21T00:00:00.000,,,,25-44,BLACK HISPANIC,F,,FRONT OF,,,,
422622272,43,BRONX,2019-08-21T00:00:00.000,14:40:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-08-21T00:00:00.000,<18,BLACK HISPANIC,M,18-24,WHITE HISPANIC,M,,,,,,
153893350,47,BRONX,2019-08-21T00:00:00.000,04:37:00,,,ATTEMPTED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO BRONX,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",STREET,2019-08-21T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,M,,,,,,
604199207,114,QUEENS,2019-08-10T00:00:00.000,04:55:00,2019-08-10T00:00:00.000,05:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO QUEENS NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",CHURCH,2019-08-21T00:00:00.000,25-44,BLACK,F,45-64,WHITE HISPANIC,F,,INSIDE,,,,
492552390,60,,2019-08-20T00:00:00.000,22:11:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-20T00:00:00.000,,,,25-44,BLACK HISPANIC,M,,OUTSIDE,,,,
282376724,73,,2019-08-20T00:00:00.000,21:25:00,,,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-08-20T00:00:00.000,,,,25-44,BLACK,M,,OUTSIDE,,,,
664830343,14,MANHATTAN,2019-08-20T00:00:00.000,18:30:00,,,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",GROCERY/BODEGA,2019-08-20T00:00:00.000,,,,25-44,BLACK HISPANIC,M,,INSIDE,,,,
168275880,114,QUEENS,2019-08-20T00:00:00.000,01:00:00,2019-08-20T00:00:00.000,14:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,121,FELONY,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",STREET,2019-08-20T00:00:00.000,,,,25-44,WHITE,M,,FRONT OF,,,,
