,borough,neighborhood,type_of_home,number_of_sales,lowest_sale_price,average_sale_price,median_sale_price,highest_sale_price,year
780,BROOKLYN,CROWN HEIGHTS,03 THREE FAMILY HOMES,23,225000,468453,375000,875000,2011
781,BROOKLYN,CYPRESS HILLS,01 ONE FAMILY HOMES,20,150000,272163,282500,397471,2011
782,BROOKLYN,CYPRESS HILLS,02 TWO FAMILY HOMES,80,150000,326195,313000,519500,2011
783,BROOKLYN,CYPRESS HILLS,03 THREE FAMILY HOMES,15,220000,356600,325000,525000,2011
784,BROOKLYN,DOWNTOWN-FULTON FERRY,02 TWO FAMILY HOMES,1,519034,519034,519034,519034,2011
785,BROOKLYN,DOWNTOWN-FULTON MALL,01 ONE FAMILY HOMES,1,3400000,3400000,3400000,3400000,2011
786,BROOKLYN,DYKER HEIGHTS,01 ONE FAMILY HOMES,44,300000,620553,590000,1900000,2011
787,BROOKLYN,DYKER HEIGHTS,02 TWO FAMILY HOMES,56,290000,721396,715000,1005000,2011
788,BROOKLYN,DYKER HEIGHTS,03 THREE FAMILY HOMES,14,380000,892500,847500,1540000,2011
789,BROOKLYN,EAST NEW YORK,01 ONE FAMILY HOMES,33,152100,277383,276500,550000,2011
790,BROOKLYN,EAST NEW YORK,02 TWO FAMILY HOMES,160,150000,334773,331950,710000,2011
791,BROOKLYN,EAST NEW YORK,03 THREE FAMILY HOMES,53,167310,358659,365000,687857,2011
792,BROOKLYN,FLATBUSH-CENTRAL,01 ONE FAMILY HOMES,49,185000,862120,875000,1600000,2011
793,BROOKLYN,FLATBUSH-CENTRAL,02 TWO FAMILY HOMES,39,150000,444798,420000,1341431,2011
794,BROOKLYN,FLATBUSH-CENTRAL,03 THREE FAMILY HOMES,10,234000,460850,496500,775000,2011
795,BROOKLYN,FLATBUSH-EAST,01 ONE FAMILY HOMES,101,160000,387818,365000,850000,2011
796,BROOKLYN,FLATBUSH-EAST,02 TWO FAMILY HOMES,87,175000,393618,380000,800000,2011
797,BROOKLYN,FLATBUSH-EAST,03 THREE FAMILY HOMES,18,150000,408025,415000,585000,2011
798,BROOKLYN,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY HOMES,24,260000,769208,800000,1570000,2011
799,BROOKLYN,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY HOMES,24,230000,546748,553857,960000,2011
800,BROOKLYN,FLATBUSH-LEFFERTS GARDEN,03 THREE FAMILY HOMES,1,585000,585000,585000,585000,2011
801,BROOKLYN,FLATBUSH-NORTH,01 ONE FAMILY HOMES,16,160000,318873,332500,470000,2011
802,BROOKLYN,FLATBUSH-NORTH,02 TWO FAMILY HOMES,32,165000,348649,364500,525000,2011
803,BROOKLYN,FLATBUSH-NORTH,03 THREE FAMILY HOMES,12,212000,451428,455000,665000,2011
804,BROOKLYN,FLATLANDS,01 ONE FAMILY HOMES,27,210000,356997,374400,470000,2011
805,BROOKLYN,FLATLANDS,02 TWO FAMILY HOMES,22,224000,432768,484500,570000,2011
806,BROOKLYN,FORT GREENE,01 ONE FAMILY HOMES,4,350000,1070000,990000,1950000,2011
807,BROOKLYN,FORT GREENE,02 TWO FAMILY HOMES,18,175000,1257694,1275000,2100000,2011
808,BROOKLYN,FORT GREENE,03 THREE FAMILY HOMES,9,525000,1171667,1050000,2000000,2011
809,BROOKLYN,GERRITSEN BEACH,01 ONE FAMILY HOMES,34,170000,345224,349800,680000,2011
810,BROOKLYN,GERRITSEN BEACH,02 TWO FAMILY HOMES,6,150000,353667,375000,512000,2011
811,BROOKLYN,GOWANUS,01 ONE FAMILY HOMES,5,298333,764947,550000,1835000,2011
812,BROOKLYN,GOWANUS,02 TWO FAMILY HOMES,22,495440,1144625,1015000,3000000,2011
813,BROOKLYN,GOWANUS,03 THREE FAMILY HOMES,7,500000,773357,669500,1300000,2011
814,BROOKLYN,GRAVESEND,01 ONE FAMILY HOMES,35,200000,481010,500000,680000,2011
815,BROOKLYN,GRAVESEND,02 TWO FAMILY HOMES,119,150000,589144,628000,1255000,2011
816,BROOKLYN,GRAVESEND,03 THREE FAMILY HOMES,33,220000,786000,835000,999999,2011
817,BROOKLYN,GREENPOINT,01 ONE FAMILY HOMES,4,475000,711750,711000,950000,2011
818,BROOKLYN,GREENPOINT,02 TWO FAMILY HOMES,35,300000,770830,700000,1290000,2011
819,BROOKLYN,GREENPOINT,03 THREE FAMILY HOMES,16,200000,728740,875000,1250000,2011
820,BROOKLYN,KENSINGTON,01 ONE FAMILY HOMES,3,460000,601000,663000,680000,2011
821,BROOKLYN,KENSINGTON,02 TWO FAMILY HOMES,15,250000,575927,580000,920000,2011
822,BROOKLYN,KENSINGTON,03 THREE FAMILY HOMES,6,625000,734000,708000,878000,2011
823,BROOKLYN,MADISON,01 ONE FAMILY HOMES,62,182500,618585,615000,1217000,2011
824,BROOKLYN,MADISON,02 TWO FAMILY HOMES,40,165000,630363,592000,1200000,2011
825,BROOKLYN,MADISON,03 THREE FAMILY HOMES,2,859000,889500,889500,920000,2011
826,BROOKLYN,MANHATTAN BEACH,01 ONE FAMILY HOMES,23,560000,1441848,1250000,3500000,2011
827,BROOKLYN,MANHATTAN BEACH,02 TWO FAMILY HOMES,12,700000,1062500,965000,1530000,2011
828,BROOKLYN,MARINE PARK,01 ONE FAMILY HOMES,93,180000,470370,456750,970000,2011
829,BROOKLYN,MARINE PARK,02 TWO FAMILY HOMES,35,210000,497714,483000,985000,2011
830,BROOKLYN,MARINE PARK,03 THREE FAMILY HOMES,3,470000,549900,494700,685000,2011
831,BROOKLYN,MIDWOOD,01 ONE FAMILY HOMES,69,222500,763236,700000,3750000,2011
832,BROOKLYN,MIDWOOD,02 TWO FAMILY HOMES,33,325000,622170,615000,1100000,2011
833,BROOKLYN,MIDWOOD,03 THREE FAMILY HOMES,4,550000,622783,620566,700000,2011
834,BROOKLYN,MILL BASIN,01 ONE FAMILY HOMES,31,491000,901676,860000,2100000,2011
835,BROOKLYN,MILL BASIN,02 TWO FAMILY HOMES,21,240000,733865,750000,1125000,2011
836,BROOKLYN,NAVY YARD,01 ONE FAMILY HOMES,1,490000,490000,490000,490000,2011
837,BROOKLYN,NAVY YARD,02 TWO FAMILY HOMES,1,730000,730000,730000,730000,2011
838,BROOKLYN,NAVY YARD,03 THREE FAMILY HOMES,1,390000,390000,390000,390000,2011
839,BROOKLYN,OCEAN HILL,01 ONE FAMILY HOMES,5,294000,473035,514000,645000,2011
840,BROOKLYN,OCEAN HILL,02 TWO FAMILY HOMES,100,150000,353950,317000,838000,2011
841,BROOKLYN,OCEAN HILL,03 THREE FAMILY HOMES,67,150000,445168,455000,895704,2011
842,BROOKLYN,OCEAN PARKWAY-NORTH,01 ONE FAMILY HOMES,48,166500,969766,667750,6000000,2011
843,BROOKLYN,OCEAN PARKWAY-NORTH,02 TWO FAMILY HOMES,63,156000,819259,650000,2200000,2011
844,BROOKLYN,OCEAN PARKWAY-NORTH,03 THREE FAMILY HOMES,6,750000,905000,860500,1250000,2011
845,BROOKLYN,OCEAN PARKWAY-SOUTH,01 ONE FAMILY HOMES,25,300000,1716805,810000,10250000,2011
846,BROOKLYN,OCEAN PARKWAY-SOUTH,02 TWO FAMILY HOMES,42,200000,821075,649000,2375000,2011
847,BROOKLYN,OCEAN PARKWAY-SOUTH,03 THREE FAMILY HOMES,9,190000,710500,662500,1400000,2011
848,BROOKLYN,OLD MILL BASIN,01 ONE FAMILY HOMES,54,150000,338318,325000,585000,2011
849,BROOKLYN,OLD MILL BASIN,02 TWO FAMILY HOMES,27,191000,421230,425000,620000,2011
850,BROOKLYN,OLD MILL BASIN,03 THREE FAMILY HOMES,3,530000,565000,565000,600000,2011
851,BROOKLYN,PARK SLOPE,01 ONE FAMILY HOMES,9,900000,1857222,1775000,2750000,2011
852,BROOKLYN,PARK SLOPE,02 TWO FAMILY HOMES,59,525000,1835539,1800000,3600000,2011
853,BROOKLYN,PARK SLOPE,03 THREE FAMILY HOMES,28,800000,1561929,1565000,2528000,2011
854,BROOKLYN,PARK SLOPE SOUTH,01 ONE FAMILY HOMES,12,475000,1027167,830000,2200000,2011
855,BROOKLYN,PARK SLOPE SOUTH,02 TWO FAMILY HOMES,38,232650,1045691,1013250,2000000,2011
856,BROOKLYN,PARK SLOPE SOUTH,03 THREE FAMILY HOMES,18,500000,1064333,1044000,1500000,2011
857,BROOKLYN,PROSPECT HEIGHTS,01 ONE FAMILY HOMES,2,288990,384495,384495,480000,2011
858,BROOKLYN,PROSPECT HEIGHTS,02 TWO FAMILY HOMES,11,432756,1071787,1020000,1897000,2011
859,BROOKLYN,PROSPECT HEIGHTS,03 THREE FAMILY HOMES,4,737500,1227875,1362000,1450000,2011
860,BROOKLYN,RED HOOK,01 ONE FAMILY HOMES,1,572500,572500,572500,572500,2011
861,BROOKLYN,RED HOOK,02 TWO FAMILY HOMES,4,825000,1147025,1100300,1562500,2011
862,BROOKLYN,SEAGATE,01 ONE FAMILY HOMES,7,300000,492337,496860,770000,2011
863,BROOKLYN,SEAGATE,02 TWO FAMILY HOMES,6,370000,425167,425000,471000,2011
864,BROOKLYN,SEAGATE,03 THREE FAMILY HOMES,5,540000,602868,565000,774342,2011
865,BROOKLYN,SHEEPSHEAD BAY,01 ONE FAMILY HOMES,57,191000,490182,480000,1350000,2011
866,BROOKLYN,SHEEPSHEAD BAY,02 TWO FAMILY HOMES,78,247500,555347,582500,855000,2011
867,BROOKLYN,SHEEPSHEAD BAY,03 THREE FAMILY HOMES,6,375000,630333,636500,899000,2011
868,BROOKLYN,SPRING CREEK,01 ONE FAMILY HOMES,23,249916,258432,249920,284558,2011
869,BROOKLYN,SPRING CREEK,02 TWO FAMILY HOMES,26,417984,429382,419656,472708,2011
870,BROOKLYN,SUNSET PARK,01 ONE FAMILY HOMES,10,310000,510900,542500,680000,2011
871,BROOKLYN,SUNSET PARK,02 TWO FAMILY HOMES,124,155000,746550,762500,1343000,2011
872,BROOKLYN,SUNSET PARK,03 THREE FAMILY HOMES,39,300500,752825,800000,990000,2011
873,BROOKLYN,WILLIAMSBURG-CENTRAL,02 TWO FAMILY HOMES,8,177000,525250,505000,950000,2011
874,BROOKLYN,WILLIAMSBURG-CENTRAL,03 THREE FAMILY HOMES,9,221000,421148,335000,951000,2011
875,BROOKLYN,WILLIAMSBURG-EAST,01 ONE FAMILY HOMES,9,285000,554667,550000,875000,2011
876,BROOKLYN,WILLIAMSBURG-EAST,02 TWO FAMILY HOMES,25,455000,778032,750000,1315000,2011
877,BROOKLYN,WILLIAMSBURG-EAST,03 THREE FAMILY HOMES,9,325000,693373,750000,930000,2011
878,BROOKLYN,WILLIAMSBURG-NORTH,01 ONE FAMILY HOMES,1,885000,885000,885000,885000,2011
879,BROOKLYN,WILLIAMSBURG-NORTH,02 TWO FAMILY HOMES,8,749000,1285483,982500,2700000,2011
880,BROOKLYN,WILLIAMSBURG-NORTH,03 THREE FAMILY HOMES,4,398000,969500,1115000,1250000,2011
881,BROOKLYN,WILLIAMSBURG-SOUTH,01 ONE FAMILY HOMES,1,670000,670000,670000,670000,2011
882,BROOKLYN,WILLIAMSBURG-SOUTH,02 TWO FAMILY HOMES,2,325000,583500,583500,842000,2011
883,BROOKLYN,WILLIAMSBURG-SOUTH,03 THREE FAMILY HOMES,6,205000,905832,960000,1435000,2011
884,BROOKLYN,WINDSOR TERRACE,01 ONE FAMILY HOMES,12,225000,860825,839500,1500000,2011
885,BROOKLYN,WINDSOR TERRACE,02 TWO FAMILY HOMES,22,475000,920945,878900,1605000,2011
886,BROOKLYN,WINDSOR TERRACE,03 THREE FAMILY HOMES,11,200000,947727,1030000,1500000,2011
887,BROOKLYN,WYCKOFF HEIGHTS,01 ONE FAMILY HOMES,2,345000,377500,377500,410000,2011
888,BROOKLYN,WYCKOFF HEIGHTS,02 TWO FAMILY HOMES,12,177500,415142,462500,520000,2011
889,BROOKLYN,WYCKOFF HEIGHTS,03 THREE FAMILY HOMES,8,160000,344008,335000,575000,2011
890,QUEENS,ARVERNE,01 ONE FAMILY HOMES,12,160000,256488,247500,434500,2011
891,QUEENS,ARVERNE,02 TWO FAMILY HOMES,77,168000,496865,581420,896060,2011
892,QUEENS,ARVERNE,03 THREE FAMILY HOMES,8,200000,358188,385000,468000,2011
893,QUEENS,ASTORIA,01 ONE FAMILY HOMES,36,250000,555005,553500,822000,2011
894,QUEENS,ASTORIA,02 TWO FAMILY HOMES,109,310000,670933,682000,1400000,2011
895,QUEENS,ASTORIA,03 THREE FAMILY HOMES,39,215000,731063,780000,1250000,2011
896,QUEENS,BAYSIDE,01 ONE FAMILY HOMES,225,205000,662144,638000,1650000,2011
897,QUEENS,BAYSIDE,02 TWO FAMILY HOMES,74,220000,777350,765000,2500000,2011
898,QUEENS,BAYSIDE,03 THREE FAMILY HOMES,10,600000,843100,842500,1120000,2011
899,QUEENS,BEECHHURST,01 ONE FAMILY HOMES,18,153486,792053,805000,1230000,2011
900,QUEENS,BEECHHURST,02 TWO FAMILY HOMES,4,500000,596825,575000,737300,2011
901,QUEENS,BEECHHURST,03 THREE FAMILY HOMES,2,640000,732500,732500,825000,2011
902,QUEENS,BELLE HARBOR,01 ONE FAMILY HOMES,26,193000,754712,600000,3200000,2011
903,QUEENS,BELLE HARBOR,02 TWO FAMILY HOMES,26,225000,658692,672500,980000,2011
904,QUEENS,BELLEROSE,01 ONE FAMILY HOMES,70,200000,427627,420700,755000,2011
905,QUEENS,BELLEROSE,02 TWO FAMILY HOMES,16,235000,495939,482500,815000,2011
906,QUEENS,BELLEROSE,03 THREE FAMILY HOMES,2,465000,521875,521875,578750,2011
907,QUEENS,BRIARWOOD,01 ONE FAMILY HOMES,14,187000,415839,425000,745000,2011
908,QUEENS,BRIARWOOD,02 TWO FAMILY HOMES,3,343350,572783,575000,800000,2011
909,QUEENS,BRIARWOOD,03 THREE FAMILY HOMES,5,530000,696000,670000,850000,2011
910,QUEENS,BROAD CHANNEL,01 ONE FAMILY HOMES,17,156450,294356,255000,510000,2011
911,QUEENS,CAMBRIA HEIGHTS,01 ONE FAMILY HOMES,53,151000,314575,350000,435000,2011
912,QUEENS,CAMBRIA HEIGHTS,02 TWO FAMILY HOMES,4,245000,340000,337500,440000,2011
913,QUEENS,COLLEGE POINT,01 ONE FAMILY HOMES,53,180000,474711,458000,1060000,2011
914,QUEENS,COLLEGE POINT,02 TWO FAMILY HOMES,76,182000,617852,582500,999800,2011
915,QUEENS,COLLEGE POINT,03 THREE FAMILY HOMES,6,540000,699348,698751,880786,2011
916,QUEENS,CORONA,01 ONE FAMILY HOMES,21,175000,374998,375000,725000,2011
917,QUEENS,CORONA,02 TWO FAMILY HOMES,89,150000,434753,420000,850000,2011
918,QUEENS,CORONA,03 THREE FAMILY HOMES,64,150000,655437,650000,997885,2011
919,QUEENS,DOUGLASTON,01 ONE FAMILY HOMES,44,283400,801643,725000,2225000,2011
920,QUEENS,DOUGLASTON,02 TWO FAMILY HOMES,3,740000,763333,740000,810000,2011
921,QUEENS,DOUGLASTON,03 THREE FAMILY HOMES,1,925000,925000,925000,925000,2011
922,QUEENS,EAST ELMHURST,01 ONE FAMILY HOMES,35,151553,362111,355000,760000,2011
923,QUEENS,EAST ELMHURST,02 TWO FAMILY HOMES,58,155000,486000,477500,865512,2011
924,QUEENS,EAST ELMHURST,03 THREE FAMILY HOMES,13,300000,560661,569000,801000,2011
925,QUEENS,ELMHURST,01 ONE FAMILY HOMES,59,200000,502855,530000,820000,2011
926,QUEENS,ELMHURST,02 TWO FAMILY HOMES,104,235000,592375,550525,2570000,2011
927,QUEENS,ELMHURST,03 THREE FAMILY HOMES,46,175000,756789,787500,1401926,2011
928,QUEENS,FAR ROCKAWAY,01 ONE FAMILY HOMES,56,160000,440361,387000,995000,2011
929,QUEENS,FAR ROCKAWAY,02 TWO FAMILY HOMES,74,150000,374603,328500,1400000,2011
930,QUEENS,FAR ROCKAWAY,03 THREE FAMILY HOMES,19,167056,295726,270000,436020,2011
931,QUEENS,FLORAL PARK,01 ONE FAMILY HOMES,80,180000,485943,470000,840000,2011
932,QUEENS,FLORAL PARK,02 TWO FAMILY HOMES,6,360000,497164,494750,695000,2011
933,QUEENS,FLORAL PARK,03 THREE FAMILY HOMES,1,615000,615000,615000,615000,2011
934,QUEENS,FLUSHING-NORTH,01 ONE FAMILY HOMES,345,155000,599979,583500,1925000,2011
935,QUEENS,FLUSHING-NORTH,02 TWO FAMILY HOMES,170,150000,714866,728000,2250000,2011
936,QUEENS,FLUSHING-NORTH,03 THREE FAMILY HOMES,37,200000,784722,848000,1350000,2011
937,QUEENS,FLUSHING-SOUTH,01 ONE FAMILY HOMES,166,205000,552039,525000,1390000,2011
938,QUEENS,FLUSHING-SOUTH,02 TWO FAMILY HOMES,39,200000,574317,545000,960000,2011
939,QUEENS,FLUSHING-SOUTH,03 THREE FAMILY HOMES,10,250000,635150,625000,990000,2011
940,QUEENS,FOREST HILLS,01 ONE FAMILY HOMES,121,180000,888770,745638,2600000,2011
941,QUEENS,FOREST HILLS,02 TWO FAMILY HOMES,17,209000,817147,663000,1575000,2011
942,QUEENS,FOREST HILLS,03 THREE FAMILY HOMES,1,825000,825000,825000,825000,2011
943,QUEENS,FRESH MEADOWS,01 ONE FAMILY HOMES,61,255763,622772,625000,1225000,2011
944,QUEENS,FRESH MEADOWS,02 TWO FAMILY HOMES,9,285505,623312,670000,842500,2011
945,QUEENS,GLEN OAKS,01 ONE FAMILY HOMES,25,225000,459620,432500,960000,2011
946,QUEENS,GLEN OAKS,02 TWO FAMILY HOMES,4,300000,442500,465000,540000,2011
947,QUEENS,GLENDALE,01 ONE FAMILY HOMES,61,170000,410581,410000,780000,2011
948,QUEENS,GLENDALE,02 TWO FAMILY HOMES,53,150000,467155,480000,644000,2011
949,QUEENS,GLENDALE,03 THREE FAMILY HOMES,10,470000,776364,820200,916425,2011
950,QUEENS,HAMMELS,01 ONE FAMILY HOMES,7,180000,289214,294000,412000,2011
951,QUEENS,HAMMELS,02 TWO FAMILY HOMES,14,150000,258956,255426,500000,2011
952,QUEENS,HAMMELS,03 THREE FAMILY HOMES,2,250000,375000,375000,500000,2011
953,QUEENS,HILLCREST,01 ONE FAMILY HOMES,13,355000,487490,475000,773870,2011
954,QUEENS,HILLCREST,02 TWO FAMILY HOMES,1,460000,460000,460000,460000,2011
955,QUEENS,HOLLIS,01 ONE FAMILY HOMES,134,150000,316458,321600,580000,2011
956,QUEENS,HOLLIS,02 TWO FAMILY HOMES,55,165000,341636,340000,600000,2011
957,QUEENS,HOLLIS,03 THREE FAMILY HOMES,11,230000,452313,425000,610423,2011
958,QUEENS,HOLLIS HILLS,01 ONE FAMILY HOMES,31,210000,661274,628000,1150000,2011
959,QUEENS,HOLLISWOOD,01 ONE FAMILY HOMES,29,156700,731123,680000,1495000,2011
960,QUEENS,HOLLISWOOD,02 TWO FAMILY HOMES,3,650000,741667,725000,850000,2011
961,QUEENS,HOLLISWOOD,03 THREE FAMILY HOMES,1,445000,445000,445000,445000,2011
962,QUEENS,HOWARD BEACH,01 ONE FAMILY HOMES,76,150000,539546,555000,1100000,2011
963,QUEENS,HOWARD BEACH,02 TWO FAMILY HOMES,28,430000,583571,582500,720000,2011
964,QUEENS,HOWARD BEACH,03 THREE FAMILY HOMES,3,396000,528000,550000,638000,2011
965,QUEENS,JACKSON HEIGHTS,01 ONE FAMILY HOMES,68,150000,473002,478750,850000,2011
966,QUEENS,JACKSON HEIGHTS,02 TWO FAMILY HOMES,72,250000,573646,555000,925000,2011
967,QUEENS,JACKSON HEIGHTS,03 THREE FAMILY HOMES,21,200000,646048,665000,960000,2011
968,QUEENS,JAMAICA,01 ONE FAMILY HOMES,26,225000,350852,327500,596743,2011
969,QUEENS,JAMAICA,02 TWO FAMILY HOMES,39,150425,381585,340000,720000,2011
970,QUEENS,JAMAICA,03 THREE FAMILY HOMES,18,244000,571907,560000,946972,2011
971,QUEENS,JAMAICA BAY,01 ONE FAMILY HOMES,2,185000,210000,210000,235000,2011
972,QUEENS,JAMAICA BAY,02 TWO FAMILY HOMES,4,175000,310000,260000,545000,2011
973,QUEENS,JAMAICA ESTATES,01 ONE FAMILY HOMES,54,212000,725162,727000,1217900,2011
974,QUEENS,JAMAICA ESTATES,02 TWO FAMILY HOMES,3,250000,541000,608000,765000,2011
975,QUEENS,JAMAICA ESTATES,03 THREE FAMILY HOMES,1,677000,677000,677000,677000,2011
976,QUEENS,JAMAICA HILLS,01 ONE FAMILY HOMES,26,150000,436779,465000,715000,2011
977,QUEENS,JAMAICA HILLS,02 TWO FAMILY HOMES,20,183000,430418,421000,645000,2011
978,QUEENS,KEW GARDENS,01 ONE FAMILY HOMES,20,160000,664925,745000,1220000,2011
979,QUEENS,KEW GARDENS,02 TWO FAMILY HOMES,12,290000,460722,462500,600000,2011
980,QUEENS,KEW GARDENS,03 THREE FAMILY HOMES,3,161600,370533,200000,750000,2011
981,QUEENS,LAURELTON,01 ONE FAMILY HOMES,103,155000,308860,325000,620000,2011
982,QUEENS,LAURELTON,02 TWO FAMILY HOMES,44,150000,322025,299485,712775,2011
983,QUEENS,LITTLE NECK,01 ONE FAMILY HOMES,51,300000,719060,645000,2300000,2011
984,QUEENS,LITTLE NECK,02 TWO FAMILY HOMES,8,200000,698125,736000,887000,2011
985,QUEENS,LONG ISLAND CITY,01 ONE FAMILY HOMES,6,275000,454583,386250,800000,2011
986,QUEENS,LONG ISLAND CITY,02 TWO FAMILY HOMES,15,206021,624768,605000,1165000,2011
987,QUEENS,LONG ISLAND CITY,03 THREE FAMILY HOMES,7,233333,672000,605000,999000,2011
988,QUEENS,MASPETH,01 ONE FAMILY HOMES,66,175000,426832,436750,675000,2011
989,QUEENS,MASPETH,02 TWO FAMILY HOMES,83,150000,470344,479000,900000,2011
990,QUEENS,MASPETH,03 THREE FAMILY HOMES,18,400000,608778,595000,870000,2011
991,QUEENS,MIDDLE VILLAGE,01 ONE FAMILY HOMES,99,150000,473079,485000,780000,2011
992,QUEENS,MIDDLE VILLAGE,02 TWO FAMILY HOMES,65,162500,533612,520000,958668,2011
993,QUEENS,MIDDLE VILLAGE,03 THREE FAMILY HOMES,20,312000,653800,692750,910000,2011
994,QUEENS,NEPONSIT,01 ONE FAMILY HOMES,16,191967,998685,842500,2600000,2011
995,QUEENS,NEPONSIT,02 TWO FAMILY HOMES,1,706300,706300,706300,706300,2011
996,QUEENS,OAKLAND GARDENS,01 ONE FAMILY HOMES,55,200000,618818,637000,990000,2011
997,QUEENS,OAKLAND GARDENS,02 TWO FAMILY HOMES,16,722000,1046444,1069163,1532466,2011
998,QUEENS,OAKLAND GARDENS,03 THREE FAMILY HOMES,3,770000,808333,810000,845000,2011
999,QUEENS,OZONE PARK,01 ONE FAMILY HOMES,78,158000,332743,345000,500000,2011
