incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude
201875865,2019-09-02T00:00:00.000,2020-02-23 12:09:00,BRONX,47,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1022134,261091,40.883235548000066,-73.86299798899995
201875864,2019-09-02T00:00:00.000,2020-02-23 05:30:00,BRONX,48,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1017483,245763,40.841183585000074,-73.87989381599994
201858654,2019-09-02T00:00:00.000,2020-02-23 04:17:00,QUEENS,102,0.0,,False,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1034150,193486,40.69761867900007,-73.82004575599996
201858654,2019-09-02T00:00:00.000,2020-02-23 04:17:00,QUEENS,102,0.0,,True,,,,25-44,M,ASIAN / PACIFIC ISLANDER,1034150,193486,40.69761867900007,-73.82004575599996
201858654,2019-09-02T00:00:00.000,2020-02-23 04:17:00,QUEENS,102,0.0,,False,,,,25-44,M,WHITE HISPANIC,1034150,193486,40.69761867900007,-73.82004575599996
201858654,2019-09-02T00:00:00.000,2020-02-23 04:17:00,QUEENS,102,0.0,,True,,,,25-44,M,WHITE HISPANIC,1034150,193486,40.69761867900007,-73.82004575599996
201856914,2019-09-02T00:00:00.000,2020-02-23 03:42:00,BROOKLYN,83,0.0,,True,,,,18-24,M,WHITE HISPANIC,1010170,192777,40.69577536400004,-73.90652809699996
201858653,2019-09-02T00:00:00.000,2020-02-23 02:57:00,BROOKLYN,70,0.0,,False,,,,45-64,F,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,2019-09-02T00:00:00.000,2020-02-23 02:57:00,BROOKLYN,70,0.0,,True,,,,45-64,F,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,2019-09-02T00:00:00.000,2020-02-23 02:57:00,BROOKLYN,70,0.0,,False,,,,45-64,M,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201858653,2019-09-02T00:00:00.000,2020-02-23 02:57:00,BROOKLYN,70,0.0,,True,,,,45-64,M,WHITE HISPANIC,996636,172210,40.63935281700003,-73.95537251499997
201852800,2019-09-01T00:00:00.000,2020-02-23 00:05:00,QUEENS,101,0.0,,False,,,,25-44,M,BLACK,1043677,155192,40.592451366000034,-73.78602574499998
201852752,2019-08-31T00:00:00.000,2020-02-23 15:50:00,BROOKLYN,81,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1002397,189963,40.68807093600003,-73.93456684899996
201852654,2019-08-31T00:00:00.000,2020-02-23 07:42:00,BRONX,45,0.0,GAS STATION,False,18-24,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1025184,246300,40.84262515300003,-73.85205834399994
201851567,2019-08-31T00:00:00.000,2020-02-23 06:05:00,BROOKLYN,72,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,982402,174332,40.64518571800004,-74.00666069199998
201852779,2019-08-31T00:00:00.000,2020-02-23 02:45:00,QUEENS,105,0.0,,False,,,,25-44,M,BLACK,1058211,195849,40.703936154000075,-73.73324843399996
201851566,2019-08-30T00:00:00.000,2020-02-23 22:49:00,QUEENS,104,0.0,,True,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1010733,198666,40.711937611000046,-73.90447463599996
201851568,2019-08-30T00:00:00.000,2020-02-23 22:35:00,QUEENS,106,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,1038635,185105,40.674588380000046,-73.80393908099995
201851564,2019-08-30T00:00:00.000,2020-02-23 20:30:00,BRONX,44,0.0,,False,,,,25-44,M,WHITE HISPANIC,1009200,247095,40.84486682000005,-73.90982448999995
201851563,2019-08-30T00:00:00.000,2020-02-23 19:15:00,BROOKLYN,67,0.0,,False,,,,25-44,M,WHITE HISPANIC,1004519,171743,40.63805647100002,-73.92697009899997
201851562,2019-08-30T00:00:00.000,2020-02-23 17:44:00,BROOKLYN,75,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1019355,188601,40.68428154800005,-73.87342672099999
201851565,2019-08-30T00:00:00.000,2020-02-23 17:15:00,BROOKLYN,83,0.0,LIQUOR STORE,False,18-24,M,BLACK,25-44,M,BLACK,1009856,190833,40.69044044900005,-73.90766784
201765787,2019-08-30T00:00:00.000,2020-02-23 01:47:00,QUEENS,103,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1039614,192065,40.693685878000046,-73.80035253199996
201765788,2019-08-29T00:00:00.000,2020-02-23 20:45:00,QUEENS,103,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1040339,195947,40.70433647000005,-73.79770578099993
201765788,2019-08-29T00:00:00.000,2020-02-23 20:45:00,QUEENS,103,0.0,,False,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,1040339,195947,40.70433647000005,-73.79770578099993
201720171,2019-08-28T00:00:00.000,2020-02-23 15:20:00,MANHATTAN,28,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,997406,230838,40.80027140300007,-73.95248348799998
201720172,2019-08-28T00:00:00.000,2020-02-23 00:29:00,BRONX,52,0.0,,False,,,,45-64,F,UNKNOWN,1010676,253888,40.86350728100007,-73.90446299999998
201664631,2019-08-27T00:00:00.000,2020-02-23 21:50:00,BRONX,49,0.0,,False,,,,25-44,M,BLACK,1020762,245865,40.84145059700006,-73.86804261899994
201664628,2019-08-27T00:00:00.000,2020-02-23 21:33:00,BROOKLYN,71,0.0,,False,,,,45-64,M,BLACK,1000960,179894,40.660436625000045,-73.93977335499993
201664629,2019-08-27T00:00:00.000,2020-02-23 14:20:00,BRONX,44,0.0,,False,,,,25-44,M,BLACK,1008653,241755,40.83021160200008,-73.91182094199996
201664630,2019-08-27T00:00:00.000,2020-02-23 01:00:00,QUEENS,113,0.0,,False,<18,M,UNKNOWN,<18,F,UNKNOWN,1043252,187998,40.682499421000045,-73.78726915499993
201614529,2019-08-26T00:00:00.000,2020-02-23 21:25:00,QUEENS,105,0.0,,True,,,,18-24,M,BLACK,1057800,176535,40.65092724700002,-73.73494154499997
201613990,2019-08-26T00:00:00.000,2020-02-23 21:20:00,BRONX,40,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK,1007753,235353,40.81264236700008,-73.91509552299993
201613991,2019-08-26T00:00:00.000,2020-02-23 15:47:00,QUEENS,113,0.0,,True,,,,18-24,M,BLACK,1051798,184226,40.672085081000034,-73.75649442199995
201575315,2019-08-26T00:00:00.000,2020-02-23 03:23:00,MANHATTAN,5,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,WHITE HISPANIC,986929,202082,40.72135294100008,-73.99033666499997
201573941,2019-08-25T00:00:00.000,2020-02-23 20:20:00,BROOKLYN,62,0.0,MULTI DWELL - APT BUILD,False,65+,M,WHITE,45-64,F,WHITE,984603,160012,40.60588050000007,-73.99873015699995
201573935,2019-08-25T00:00:00.000,2020-02-23 17:00:00,QUEENS,110,0.0,,True,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER,1016382,206914,40.73455764800008,-73.88405877499997
201575313,2019-08-25T00:00:00.000,2020-02-23 04:29:00,BROOKLYN,60,0.0,,False,18-24,M,UNKNOWN,25-44,M,BLACK,987994,151818,40.583388831000036,-73.986522456
201573936,2019-08-25T00:00:00.000,2020-02-23 03:20:00,BRONX,52,0.0,,True,,,,45-64,M,WHITE HISPANIC,1017545,257530,40.87348021900005,-73.87961129699994
201573939,2019-08-25T00:00:00.000,2020-02-23 01:20:00,QUEENS,115,0.0,,False,18-24,M,WHITE HISPANIC,45-64,M,UNKNOWN,1021994,213268,40.75197560600003,-73.86377323599999
201573938,2019-08-25T00:00:00.000,2020-02-23 00:59:00,QUEENS,110,0.0,,False,,,,18-24,M,BLACK,1022839,208240,40.73817137200007,-73.86075225699994
201573944,2019-08-24T00:00:00.000,2020-02-23 20:15:00,QUEENS,103,0.0,,False,,,,25-44,M,BLACK,1040325,191194,40.69129071300006,-73.79779584499995
201573940,2019-08-24T00:00:00.000,2020-02-23 02:10:00,MANHATTAN,5,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,WHITE HISPANIC,987297,202425,40.72229427400004,-73.98900890899995
201573942,2019-08-24T00:00:00.000,2020-02-23 00:50:00,BRONX,47,0.0,,False,18-24,U,UNKNOWN,25-44,M,BLACK,1022270,260274,40.880992555000034,-73.86251079699997
201575314,2019-08-23T00:00:00.000,2020-02-23 22:10:00,QUEENS,103,0.0,,False,,,,25-44,M,BLACK,1037451,193561,40.697805308000056,-73.80814071699997
201573943,2019-08-23T00:00:00.000,2020-02-23 19:18:00,BROOKLYN,63,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,1006048,171108,40.63630990100006,-73.92146300499998
201573937,2019-08-23T00:00:00.000,2020-02-23 17:58:00,BRONX,40,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669,233631,40.80791877300004,-73.91901728199997
201573937,2019-08-23T00:00:00.000,2020-02-23 17:58:00,BRONX,40,0.0,,False,45-64,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1006669,233631,40.80791877300004,-73.91901728199997
201483470,2019-08-22T00:00:00.000,2020-02-23 23:47:00,MANHATTAN,9,0.0,,False,,,,25-44,M,BLACK,988940,205476,40.730667809000074,-73.98307939999995
201483469,2019-08-22T00:00:00.000,2020-02-23 19:40:00,QUEENS,113,0.0,PVT HOUSE,False,45-64,M,BLACK,25-44,M,BLACK,1049842,182564,40.66753798700007,-73.76356183699994
201483468,2019-08-22T00:00:00.000,2020-02-23 18:03:00,BRONX,46,0.0,,False,25-44,M,BLACK HISPANIC,18-24,M,BLACK,1008224,250621,40.85454734900002,-73.91333944399997
201483468,2019-08-22T00:00:00.000,2020-02-23 18:03:00,BRONX,46,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1008224,250621,40.85454734900002,-73.91333944399997
201436772,2019-08-21T00:00:00.000,2020-02-23 23:34:00,STATEN ISLAND,120,0.0,GROCERY/BODEGA,False,<18,M,WHITE HISPANIC,<18,M,WHITE HISPANIC,951232,170429,40.634411467000064,-74.11896229899996
201436770,2019-08-21T00:00:00.000,2020-02-23 03:42:00,BROOKLYN,73,0.0,,False,,,,25-44,M,BLACK,1006548,180674,40.662565245000046,-73.91962987899994
201436771,2019-08-21T00:00:00.000,2020-02-23 01:30:00,BRONX,49,0.0,,False,25-44,M,BLACK,25-44,M,BLACK HISPANIC,1021136,251009,40.85556779000007,-73.86666264199994
201384510,2019-08-20T00:00:00.000,2020-02-23 22:11:00,BROOKLYN,60,0.0,,True,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,988124,149736,40.577674096000074,-73.98605562899996
201384969,2019-08-20T00:00:00.000,2020-02-23 21:25:00,BROOKLYN,73,0.0,,True,,,,25-44,M,BLACK,1006120,181463,40.66473194200007,-73.92117001499997
201384509,2019-08-20T00:00:00.000,2020-02-23 20:08:00,QUEENS,103,0.0,,True,,,,25-44,M,BLACK,1039546,192115,40.69382354100002,-73.800597338
201339051,2019-08-20T00:00:00.000,2020-02-23 00:29:00,QUEENS,105,0.0,,True,,,,18-24,M,BLACK,1047537,181372,40.66428299800003,-73.77188182599998
201291298,2019-08-19T00:00:00.000,2020-02-23 01:26:00,BRONX,42,0.0,,False,,,,18-24,M,WHITE HISPANIC,1013401,241249,40.82880838400007,-73.89466620499996
201291297,2019-08-18T00:00:00.000,2020-02-23 03:52:00,BRONX,43,0.0,MULTI DWELL - APT BUILD,True,25-44,M,BLACK,25-44,M,WHITE HISPANIC,1021756,236492,40.81572025100007,-73.86450258499997
201291292,2019-08-18T00:00:00.000,2020-02-23 02:30:00,BROOKLYN,73,0.0,,False,,,,18-24,M,BLACK,1006376,181512,40.66486580000004,-73.92024708999998
201291292,2019-08-18T00:00:00.000,2020-02-23 02:30:00,BROOKLYN,73,0.0,,False,,,,25-44,M,BLACK,1006376,181512,40.66486580000004,-73.92024708999998
201291295,2019-08-17T00:00:00.000,2020-02-23 22:19:00,BROOKLYN,83,0.0,,True,,,,25-44,M,BLACK,1009333,191223,40.69151240700006,-73.90955229099995
201291296,2019-08-17T00:00:00.000,2020-02-23 04:47:00,BRONX,40,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,1006918,238567,40.82146607400006,-73.91810115099996
201291290,2019-08-16T00:00:00.000,2020-02-23 22:25:00,BRONX,52,0.0,,True,UNKNOWN,M,BLACK,25-44,M,WHITE HISPANIC,1014313,254676,40.86565846400004,-73.89131055799999
201291290,2019-08-16T00:00:00.000,2020-02-23 22:25:00,BRONX,52,0.0,,True,UNKNOWN,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1014313,254676,40.86565846400004,-73.89131055799999
201291293,2019-08-16T00:00:00.000,2020-02-23 22:19:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK,1007628,183445,40.670168236000045,-73.91572748899993
201291291,2019-08-16T00:00:00.000,2020-02-23 16:45:00,MANHATTAN,24,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,18-24,M,BLACK,993964,229442,40.796444217000044,-73.96491761499993
201291294,2019-08-16T00:00:00.000,2020-02-23 03:06:00,BROOKLYN,75,0.0,,False,18-24,M,BLACK,18-24,F,BLACK,1017165,183047,40.66904549700007,-73.88135010699995
201195511,2019-08-15T00:00:00.000,2020-02-23 22:59:00,MANHATTAN,30,0.0,,False,,,,25-44,M,BLACK,999472,239857,40.82502272800008,-73.945000882
201147236,2019-08-15T00:00:00.000,2020-02-23 00:26:00,BRONX,41,0.0,,True,,,,25-44,M,BLACK,1012474,239561,40.824178317000076,-73.89802295699997
201141629,2019-08-14T00:00:00.000,2020-02-23 23:14:00,BROOKLYN,83,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1003183,192859,40.696018140000035,-73.93172454799998
201141630,2019-08-14T00:00:00.000,2020-02-23 17:10:00,BROOKLYN,75,0.0,,True,18-24,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,1015966,188407,40.683761854000075,-73.88564701099993
201089982,2019-08-13T00:00:00.000,2020-02-23 23:49:00,BROOKLYN,62,0.0,,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC,988770,161130,40.60894803700006,-73.98372250599994
201089982,2019-08-13T00:00:00.000,2020-02-23 23:49:00,BROOKLYN,62,0.0,,False,25-44,M,BLACK,25-44,M,WHITE HISPANIC,988770,161130,40.60894803700006,-73.98372250599994
201089981,2019-08-13T00:00:00.000,2020-02-23 23:40:00,MANHATTAN,30,0.0,,False,,,,25-44,M,WHITE HISPANIC,999924,241388,40.82922409500002,-73.94336412599996
201089979,2019-08-13T00:00:00.000,2020-02-23 15:55:00,QUEENS,105,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1055614,186261,40.67764073700005,-73.74271647099994
201089980,2019-08-13T00:00:00.000,2020-02-23 03:45:00,BRONX,46,0.0,GROCERY/BODEGA,False,18-24,M,BLACK,18-24,M,WHITE HISPANIC,1009120,247786,40.84676363700004,-73.91011107099996
201034737,2019-08-12T00:00:00.000,2020-02-23 19:38:00,MANHATTAN,25,0.0,,False,<18,M,BLACK,<18,M,BLACK,1001806,230243,40.79863064400007,-73.93659275299996
201034738,2019-08-12T00:00:00.000,2020-02-23 16:21:00,BROOKLYN,75,0.0,GROCERY/BODEGA,False,45-64,M,BLACK,25-44,M,BLACK,1012523,180392,40.661774156000035,-73.89809461399994
201034738,2019-08-12T00:00:00.000,2020-02-23 16:21:00,BROOKLYN,75,0.0,GROCERY/BODEGA,False,45-64,M,BLACK,45-64,M,BLACK,1012523,180392,40.661774156000035,-73.89809461399994
201034736,2019-08-12T00:00:00.000,2020-02-23 03:10:00,MANHATTAN,20,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,18-24,M,BLACK,987818,221369,40.77429060000002,-73.98711927099998
200994115,2019-08-11T00:00:00.000,2020-02-23 23:42:00,BRONX,49,2.0,MULTI DWELL - PUBLIC HOUS,True,45-64,M,WHITE HISPANIC,18-24,M,BLACK,1020965,255753,40.86858934000002,-73.86725479999996
200994115,2019-08-11T00:00:00.000,2020-02-23 23:42:00,BRONX,49,2.0,MULTI DWELL - PUBLIC HOUS,True,45-64,M,WHITE HISPANIC,<18,M,BLACK,1020965,255753,40.86858934000002,-73.86725479999996
200994116,2019-08-11T00:00:00.000,2020-02-23 23:30:00,BROOKLYN,63,0.0,,False,,,,25-44,M,BLACK,1007947,158836,40.60262094700005,-73.914663965
200994114,2019-08-11T00:00:00.000,2020-02-23 04:20:00,BROOKLYN,75,0.0,,False,,,,25-44,F,WHITE HISPANIC,1019671,180297,40.661487692000044,-73.87233098799999
200994114,2019-08-11T00:00:00.000,2020-02-23 04:20:00,BROOKLYN,75,0.0,,False,,,,18-24,M,BLACK,1019671,180297,40.661487692000044,-73.87233098799999
200995687,2019-08-11T00:00:00.000,2020-02-23 04:00:00,QUEENS,113,0.0,,False,18-24,M,BLACK,<18,M,BLACK,1040791,190159,40.68844691900005,-73.79612414799993
200994120,2019-08-11T00:00:00.000,2020-02-23 03:40:00,BROOKLYN,75,0.0,,False,,,,18-24,F,BLACK,1011772,185617,40.67611797400008,-73.90078017499997
200994120,2019-08-11T00:00:00.000,2020-02-23 03:40:00,BROOKLYN,75,0.0,,False,,,,25-44,M,BLACK,1011772,185617,40.67611797400008,-73.90078017499997
200995689,2019-08-11T00:00:00.000,2020-02-23 02:47:00,BROOKLYN,75,0.0,MULTI DWELL - PUBLIC HOUS,False,,,,45-64,M,BLACK,1020214,183053,40.669050105000046,-73.87035911599996
200994119,2019-08-11T00:00:00.000,2020-02-23 02:17:00,MANHATTAN,13,0.0,BAR/NIGHT CLUB,False,,,,18-24,M,BLACK,986432,209222,40.74095063100003,-73.99212733199995
200994118,2019-08-10T00:00:00.000,2020-02-23 23:37:00,BRONX,48,0.0,,False,,,,18-24,M,WHITE HISPANIC,1014831,245134,40.83946674600002,-73.88948128799996
200995688,2019-08-10T00:00:00.000,2020-02-23 22:51:00,BROOKLYN,67,0.0,,False,45-64,M,UNKNOWN,25-44,M,UNKNOWN,1001101,174027,40.64433272300005,-73.93927980499996
200994112,2019-08-10T00:00:00.000,2020-02-23 22:00:00,QUEENS,114,2.0,MULTI DWELL - PUBLIC HOUS,False,45-64,M,BLACK,25-44,M,WHITE HISPANIC,1001896,221756,40.77533592200007,-73.93628998399998
200994113,2019-08-10T00:00:00.000,2020-02-23 16:50:00,BRONX,40,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,1006075,236932,40.81698058400008,-73.92115225499998
200891279,2019-08-08T00:00:00.000,2020-02-23 22:28:00,BROOKLYN,67,0.0,,False,,,,25-44,M,BLACK,1000504,176531,40.65120677600004,-73.941425027
200856233,2019-08-08T00:00:00.000,2020-02-23 00:13:00,STATEN ISLAND,121,0.0,,False,,,,18-24,M,BLACK,937223,171002,40.635920928000075,-74.16943934199998
200839848,2019-08-06T00:00:00.000,2020-02-23 18:30:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,<18,M,BLACK,1010869,183398,40.67003008100005,-73.90404439699995
200781634,2019-08-06T00:00:00.000,2020-02-23 14:45:00,BRONX,44,0.0,MULTI DWELL - APT BUILD,True,18-24,M,BLACK,18-24,M,BLACK,1006954,242413,40.83202215400007,-73.91795806799998
200899516,2019-08-06T00:00:00.000,2020-02-23 00:27:00,STATEN ISLAND,120,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,960021,172286,40.63953693600007,-74.08730302399994
200725653,2019-08-05T00:00:00.000,2020-02-23 20:46:00,QUEENS,114,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,M,BLACK,999530,214433,40.75524058600007,-73.94484914899994
200725655,2019-08-05T00:00:00.000,2020-02-23 16:45:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,<18,M,BLACK,1009905,180751,40.662767503000055,-73.90752952599996
200725654,2019-08-05T00:00:00.000,2020-02-23 01:52:00,BROOKLYN,77,0.0,,False,,,,25-44,F,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,2019-08-05T00:00:00.000,2020-02-23 01:52:00,BROOKLYN,77,0.0,,False,,,,45-64,F,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,2019-08-05T00:00:00.000,2020-02-23 01:52:00,BROOKLYN,77,0.0,,False,,,,18-24,M,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725654,2019-08-05T00:00:00.000,2020-02-23 01:52:00,BROOKLYN,77,0.0,,False,,,,25-44,M,BLACK,1004964,183810,40.67117671300008,-73.92532965699996
200725652,2019-08-05T00:00:00.000,2020-02-23 01:45:00,BRONX,48,0.0,,False,,,,25-44,M,BLACK,1017239,246250,40.84252117200003,-73.88077326199993
200680424,2019-08-04T00:00:00.000,2020-02-23 06:44:00,BROOKLYN,73,2.0,MULTI DWELL - PUBLIC HOUS,False,,,,25-44,F,BLACK,1007915,183324,40.66983535600008,-73.91469332599996
200680426,2019-08-04T00:00:00.000,2020-02-23 04:00:00,BROOKLYN,79,0.0,,False,,,,25-44,M,BLACK,998225,186768,40.679308959000025,-73.94961690299994
200668267,2019-08-04T00:00:00.000,2020-02-23 03:47:00,MANHATTAN,26,0.0,,False,25-44,M,BLACK,25-44,M,BLACK,997306,234542,40.81043801200008,-73.952837473
200668267,2019-08-04T00:00:00.000,2020-02-23 03:47:00,MANHATTAN,26,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,997306,234542,40.81043801200008,-73.952837473
200680425,2019-08-03T00:00:00.000,2020-02-23 23:23:00,BROOKLYN,75,0.0,,False,18-24,M,BLACK,25-44,F,BLACK,1020209,184499,40.67301906900008,-73.87036942699996
200680423,2019-08-03T00:00:00.000,2020-02-23 22:05:00,MANHATTAN,23,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK,999584,230371,40.79898610500004,-73.94461786899996
200656488,2019-08-03T00:00:00.000,2020-02-23 18:01:00,BRONX,42,0.0,,True,<18,M,BLACK,18-24,M,BLACK,1012541,242362,40.83186604400004,-73.897769064
200656489,2019-08-03T00:00:00.000,2020-02-23 02:45:00,BRONX,46,0.0,,True,25-44,M,BLACK,25-44,M,BLACK,1005912,249926,40.852645755000026,-73.92169917899997
200521041,2019-07-31T00:00:00.000,2020-02-23 15:35:00,QUEENS,115,0.0,,False,25-44,M,WHITE,18-24,M,WHITE HISPANIC,1021302,213563,40.75278823200006,-73.86626921999994
200465330,2019-07-30T00:00:00.000,2020-02-23 21:44:00,MANHATTAN,23,0.0,,False,,,,<18,M,BLACK,999321,229329,40.796126551000036,-73.94557011499995
200465329,2019-07-30T00:00:00.000,2020-02-23 03:22:00,QUEENS,113,0.0,,False,25-44,M,BLACK,45-64,M,BLACK,1044898,186376,40.67803628700005,-73.78134910699998
200408149,2019-07-29T00:00:00.000,2020-02-23 22:37:00,BRONX,42,0.0,,False,,,,25-44,F,WHITE HISPANIC,1015667,243850,40.83593960600007,-73.88646598899999
200408147,2019-07-29T00:00:00.000,2020-02-23 22:05:00,BRONX,41,0.0,,False,,,,18-24,M,BLACK HISPANIC,1011949,239415,40.82377925000004,-73.89992047999993
200408148,2019-07-29T00:00:00.000,2020-02-23 14:15:00,BRONX,48,0.0,,False,,,,18-24,M,BLACK,1016042,249486,40.85140742400005,-73.88508408799999
200408150,2019-07-29T00:00:00.000,2020-02-23 02:18:00,BROOKLYN,81,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1003080,186817,40.67943445800007,-73.93211287499997
200365032,2019-07-28T00:00:00.000,2020-02-23 22:40:00,BRONX,44,0.0,,False,18-24,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,1007847,245236,40.83976812900005,-73.91472118499998
200365035,2019-07-28T00:00:00.000,2020-02-23 21:49:00,BRONX,45,0.0,,True,25-44,M,BLACK HISPANIC,25-44,M,WHITE HISPANIC,1027073,246270,40.84253385300008,-73.84523135199998
200365038,2019-07-28T00:00:00.000,2020-02-23 20:14:00,BRONX,46,0.0,MULTI DWELL - APT BUILD,False,,,,25-44,M,BLACK,1006991,249487,40.85143811800003,-73.91780037699993
200365038,2019-07-28T00:00:00.000,2020-02-23 20:14:00,BRONX,46,0.0,MULTI DWELL - APT BUILD,False,,,,18-24,M,WHITE HISPANIC,1006991,249487,40.85143811800003,-73.91780037699993
200365034,2019-07-28T00:00:00.000,2020-02-23 14:35:00,MANHATTAN,30,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK,997408,237516,40.81860066000007,-73.95246317599998
200365037,2019-07-28T00:00:00.000,2020-02-23 04:00:00,BRONX,50,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994
200331332,2019-07-28T00:00:00.000,2020-02-23 01:54:00,BROOKLYN,69,0.0,,True,,,,18-24,M,BLACK,1010249,170398,40.63434976900004,-73.90632950099996
200365031,2019-07-28T00:00:00.000,2020-02-23 01:40:00,QUEENS,106,0.0,,False,,,,25-44,M,WHITE HISPANIC,1023841,184945,40.67422773900006,-73.85727348699999
200365030,2019-07-28T00:00:00.000,2020-02-23 00:35:00,BRONX,41,0.0,,False,,,,25-44,M,BLACK,1015656,236156,40.814821817000045,-73.88654175399995
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,18-24,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,25-44,F,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,25-44,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,45-64,M,BLACK,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,False,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997
200331333,2019-07-27T00:00:00.000,2020-02-23 22:53:00,BROOKLYN,73,0.0,,True,18-24,M,BLACK,25-44,M,BLACK HISPANIC,1011786,178738,40.657236613000066,-73.90075779799997
200365033,2019-07-27T00:00:00.000,2020-02-23 09:08:00,BROOKLYN,75,0.0,GROCERY/BODEGA,False,18-24,M,BLACK,25-44,M,BLACK,1021056,181470,40.664701666000035,-73.86733253799997
