cmplnt_num,cmplnt_fr_dt,cmplnt_fr_tm,addr_pct_cd,rpt_dt,ky_cd,ofns_desc,pd_cd,pd_desc,crm_atpt_cptd_cd,law_cat_cd,boro_nm,prem_typ_desc,juris_desc,jurisdiction_code,parks_nm,housing_psa,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,patrol_boro,vic_age_group,vic_race,vic_sex,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,susp_race,susp_sex,susp_age_group,transit_district,station_name,hadevelopt
619820756,2010-05-16T00:00:00.000,18:40:00,44.0,2010-05-16T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1011165.0,246976.0,40.844534429,-73.902722859,"{'latitude': '40.844534429', 'longitude': '-73.902722859'}",PATROL BORO BRONX,18-24,BLACK HISPANIC,F,10935.0,50.0,5.0,22.0,27.0,,,,,,,,,
159051250,2006-04-21T00:00:00.000,03:00:00,9.0,2006-04-21T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,BANK,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN SOUTH,25-44,WHITE HISPANIC,F,,,,,,2006-04-21T00:00:00.000,03:15:00,INSIDE,WHITE HISPANIC,M,,,,
305949610,2006-06-24T00:00:00.000,02:05:00,,2006-06-24T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1019132.0,179664.0,40.659752388,-73.874277016,"{'latitude': '40.659752388', 'longitude': '-73.874277016'}",,UNKNOWN,BLACK,M,17215.0,45.0,2.0,25.0,47.0,,,OUTSIDE,UNKNOWN,U,UNKNOWN,,,
665881301,2009-03-09T00:00:00.000,22:50:00,7.0,2009-03-09T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,989431.0,201851.0,40.72071779,-73.981310607,"{'latitude': '40.72071779', 'longitude': '-73.981310607'}",PATROL BORO MAN SOUTH,,UNKNOWN,E,11729.0,70.0,4.0,50.0,5.0,,,,,,,,,
416073738,2006-08-17T00:00:00.000,18:12:00,43.0,2006-08-17T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1021461.0,243619.0,40.835283067,-73.865528813,"{'latitude': '40.835283067', 'longitude': '-73.865528813'}",PATROL BORO BRONX,,UNKNOWN,E,11269.0,58.0,5.0,31.0,26.0,,,OPPOSITE OF,,,,,,
499920206,2007-02-27T00:00:00.000,08:50:00,70.0,2007-02-27T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,DRUG STORE,N.Y. POLICE DEPT,0.0,NA,NA,993949.0,166679.0,40.62417474,-73.965062194,"{'latitude': '40.62417474', 'longitude': '-73.965062194'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,13513.0,2.0,2.0,18.0,39.0,,,INSIDE,,,,,,
414075015,2006-04-16T00:00:00.000,22:00:00,75.0,2006-04-28T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,45-64,BLACK,M,,,,,,,,,,,,,,
641311503,2006-04-21T00:00:00.000,16:00:00,108.0,2006-04-21T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,25-44,UNKNOWN,F,,,,,,2006-04-21T00:00:00.000,19:00:00,,,,,,,
651052313,2008-04-24T00:00:00.000,19:20:00,44.0,2008-04-24T00:00:00.000,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,BRONX,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1003954.0,242258.0,40.831603926,-73.928799346,"{'latitude': '40.831603926', 'longitude': '-73.928799346'}",PATROL BORO BRONX,,UNKNOWN,E,10930.0,50.0,5.0,35.0,27.0,,,INSIDE,,,,,,
579287165,2006-04-28T00:00:00.000,02:00:00,67.0,2006-04-28T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,45-64,BLACK,F,,,,,,,,FRONT OF,,,,,,
231477129,2006-05-04T00:00:00.000,16:03:00,44.0,2006-05-04T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1007312.0,243183.0,40.834134653,-73.916661748,"{'latitude': '40.834134653', 'longitude': '-73.916661748'}",PATROL BORO BRONX,<18,BLACK HISPANIC,M,10934.0,50.0,5.0,42.0,27.0,,,,,,,,,
170889486,2009-11-05T00:00:00.000,00:01:00,44.0,2009-11-05T00:00:00.000,109,GRAND LARCENY,415.0,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1004749.0,240880.0,40.827819901,-73.925930756,"{'latitude': '40.827819901', 'longitude': '-73.925930756'}",PATROL BORO BRONX,45-64,WHITE,M,10929.0,50.0,5.0,42.0,27.0,,,,,,,,,
848796181,2011-10-22T00:00:00.000,02:45:00,103.0,2011-10-22T00:00:00.000,105,ROBBERY,380.0,"ROBBERY,CAR JACKING",ATTEMPTED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1043376.0,197253.0,40.707901351,-73.786740837,"{'latitude': '40.707901351', 'longitude': '-73.786740837'}",PATROL BORO QUEENS SOUTH,25-44,UNKNOWN,M,24340.0,41.0,3.0,6.0,61.0,2011-10-22T00:00:00.000,02:45:00,,,,,,,
547168538,2003-01-02T00:00:00.000,12:00:00,67.0,2006-04-23T00:00:00.000,112,THEFT-FRAUD,739.0,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,25-44,BLACK,M,,,,,,2006-04-20T00:00:00.000,09:00:00,INSIDE,UNKNOWN,M,,,,
177098867,2006-02-04T00:00:00.000,20:16:00,,2006-02-04T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1038785.0,192448.0,40.694742269,-73.803338891,"{'latitude': '40.694742269', 'longitude': '-73.803338891'}",,UNKNOWN,BLACK,M,24670.0,41.0,3.0,46.0,61.0,,,OUTSIDE,UNKNOWN,U,UNKNOWN,,,
596465460,2011-09-09T00:00:00.000,16:30:00,25.0,2011-09-12T00:00:00.000,107,BURGLARY,211.0,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,MANHATTAN,,N.Y. POLICE DEPT,0.0,NA,NA,1001006.0,233420.0,40.807352191,-73.939474261,"{'latitude': '40.807352191', 'longitude': '-73.939474261'}",PATROL BORO MAN NORTH,,UNKNOWN,D,13093.0,7.0,4.0,36.0,16.0,2011-09-12T00:00:00.000,10:00:00,INSIDE,,,,,,
136590150,2006-04-21T00:00:00.000,18:45:00,50.0,2006-04-21T00:00:00.000,109,GRAND LARCENY,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,,UNKNOWN,E,,,,,,2006-04-21T00:00:00.000,18:56:00,,,,,,,
106233598,2007-08-04T00:00:00.000,20:20:00,24.0,2007-08-04T00:00:00.000,109,GRAND LARCENY,415.0,"LARCENY,GRAND FROM PERSON,PICK",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,992325.0,229269.0,40.795971028,-73.970837362,"{'latitude': '40.795971028', 'longitude': '-73.970837362'}",PATROL BORO MAN NORTH,25-44,WHITE,F,12422.0,20.0,4.0,19.0,15.0,,,,,,,,,
841310521,2006-03-24T00:00:00.000,18:30:00,67.0,2006-03-26T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,HOSPITAL,N.Y. POLICE DEPT,0.0,NA,NA,1003232.0,179108.0,40.65827465,-73.931586569,"{'latitude': '40.65827465', 'longitude': '-73.931586569'}",PATROL BORO BKLYN SOUTH,65+,BLACK,M,16866.0,17.0,2.0,17.0,44.0,,,FRONT OF,BLACK,M,,,,
169657924,2008-07-18T00:00:00.000,20:10:00,90.0,2008-07-18T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,994982.0,199591.0,40.71450964,-73.96128857,"{'latitude': '40.71450964', 'longitude': '-73.96128857'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17613.0,36.0,2.0,30.0,56.0,,,,,,,,,
899438971,2010-10-17T00:00:00.000,10:35:00,46.0,2010-10-17T00:00:00.000,117,DANGEROUS DRUGS,512.0,"CONTROLLED SUBSTANCE,SALE 1",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1013624.0,252247.0,40.858993916,-73.893812237,"{'latitude': '40.858993916', 'longitude': '-73.893812237'}",PATROL BORO BRONX,,UNKNOWN,E,10936.0,6.0,5.0,22.0,29.0,,,,,,,,,
698306479,2008-10-01T00:00:00.000,11:30:00,42.0,2008-10-01T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1011511.0,241765.0,40.830230691,-73.901493496,"{'latitude': '40.830230691', 'longitude': '-73.901493496'}",PATROL BORO BRONX,25-44,WHITE HISPANIC,F,10934.0,34.0,5.0,42.0,25.0,,,INSIDE,UNKNOWN,M,25-44,,,
646641292,2009-09-22T00:00:00.000,16:00:00,43.0,2009-10-15T00:00:00.000,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1018394.0,238706.0,40.821810687,-73.876637287,"{'latitude': '40.821810687', 'longitude': '-73.876637287'}",PATROL BORO BRONX,<18,WHITE HISPANIC,M,11611.0,58.0,5.0,43.0,26.0,,,,BLACK,M,,,,
378650744,2006-04-28T00:00:00.000,21:35:00,110.0,2006-04-28T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,45-64,WHITE HISPANIC,F,,,,,,,,INSIDE,WHITE HISPANIC,M,45-64,,,
691720090,2011-05-13T00:00:00.000,12:15:00,48.0,2011-05-13T00:00:00.000,126,MISCELLANEOUS PENAL LAW,760.0,"BRIBERY,PUBLIC ADMINISTRATION",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1012008.0,248038.0,40.847446697,-73.89967162,"{'latitude': '40.847446697', 'longitude': '-73.89967162'}",PATROL BORO BRONX,,UNKNOWN,E,10935.0,35.0,5.0,22.0,31.0,,,,,,,,,
903143154,2006-04-27T00:00:00.000,16:35:00,102.0,2006-04-27T00:00:00.000,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS SOUTH,25-44,WHITE,M,,,,,,2006-04-27T00:00:00.000,16:36:00,,,,,,,
480957138,2006-09-16T00:00:00.000,21:30:00,19.0,2006-09-19T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,994690.0,223071.0,40.778956699,-73.962305438,"{'latitude': '40.778956699', 'longitude': '-73.962305438'}",PATROL BORO MAN NORTH,18-24,BLACK,F,,19.0,4.0,19.0,13.0,,,,BLACK,M,18-24,,,
866087065,2007-10-28T00:00:00.000,20:55:00,,2007-10-28T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,,,,,,,18-24,BLACK,F,,,,,,,,INSIDE,,,,,,
241773485,2006-04-26T00:00:00.000,16:00:00,77.0,2006-04-26T00:00:00.000,105,ROBBERY,398.0,"ROBBERY,PUBLIC PLACE INSIDE",COMPLETED,FELONY,BROOKLYN,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1.0,NA,NA,,,,,,PATROL BORO BKLYN NORTH,18-24,BLACK,F,,,,,,2006-04-26T00:00:00.000,16:46:00,,,,,32.0,UTICA AVE.-CROWN HEIGHTS,
462219230,2009-03-21T00:00:00.000,20:00:00,45.0,2009-03-22T00:00:00.000,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BRONX,FAST FOOD,N.Y. POLICE DEPT,0.0,NA,NA,1026878.0,246357.0,40.842773586,-73.845935562,"{'latitude': '40.842773586', 'longitude': '-73.845935562'}",PATROL BORO BRONX,45-64,WHITE,M,11270.0,43.0,5.0,12.0,28.0,,,,,,,,,
138369633,2009-10-11T00:00:00.000,21:00:00,14.0,2009-10-11T00:00:00.000,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,987088.0,214245.0,40.75473732,-73.989757926,"{'latitude': '40.75473732', 'longitude': '-73.989757926'}",PATROL BORO MAN SOUTH,25-44,BLACK,M,12080.0,11.0,4.0,10.0,8.0,,,FRONT OF,,,,,,
441021331,2009-11-17T00:00:00.000,15:15:00,62.0,2009-11-19T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,987270.0,164610.0,40.618500558,-73.989123252,"{'latitude': '40.618500558', 'longitude': '-73.989123252'}",PATROL BORO BKLYN SOUTH,65+,WHITE,M,16867.0,1.0,2.0,45.0,37.0,,,FRONT OF,BLACK,M,,,,
216748351,2010-03-20T00:00:00.000,18:38:00,46.0,2010-03-20T00:00:00.000,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1012007.0,250172.0,40.853303895,-73.8996664,"{'latitude': '40.853303895', 'longitude': '-73.8996664'}",PATROL BORO BRONX,25-44,BLACK,F,10935.0,6.0,5.0,22.0,29.0,,,FRONT OF,,,,,,
475524609,2009-06-27T00:00:00.000,18:35:00,42.0,2009-06-27T00:00:00.000,118,DANGEROUS WEAPONS,792.0,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1011117.0,243843.0,40.835935407,-73.902908895,"{'latitude': '40.835935407', 'longitude': '-73.902908895'}",PATROL BORO BRONX,,UNKNOWN,E,10934.0,34.0,5.0,42.0,25.0,,,,,,,,,
507169902,2007-04-13T00:00:00.000,20:40:00,52.0,2007-04-13T00:00:00.000,118,DANGEROUS WEAPONS,793.0,WEAPONS POSSESSION 3,COMPLETED,FELONY,BRONX,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,1010257.0,252709.0,40.860272526,-73.905982392,"{'latitude': '40.860272526', 'longitude': '-73.905982392'}",PATROL BORO BRONX,,UNKNOWN,E,11606.0,24.0,5.0,29.0,34.0,,,INSIDE,,,,,,
261182359,2007-07-06T00:00:00.000,22:00:00,61.0,2007-07-06T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,CHAIN STORE,N.Y. POLICE DEPT,0.0,NA,NA,994968.0,160613.0,40.60752365,-73.961401022,"{'latitude': '40.60752365', 'longitude': '-73.961401022'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,D,13512.0,32.0,2.0,15.0,36.0,,,INSIDE,,,,,,
958793862,2008-04-22T00:00:00.000,21:30:00,45.0,2008-04-22T00:00:00.000,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1025184.0,246300.0,40.842625153,-73.852058344,"{'latitude': '40.842625153', 'longitude': '-73.852058344'}",PATROL BORO BRONX,,UNKNOWN,E,11270.0,59.0,5.0,12.0,32.0,2008-04-22T00:00:00.000,21:35:00,FRONT OF,,,,,,
811348015,2006-04-28T00:00:00.000,14:00:00,104.0,2006-04-29T00:00:00.000,341,PETIT LARCENY,357.0,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,QUEENS,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS NORTH,45-64,WHITE,M,,,,,,2006-04-28T00:00:00.000,17:00:00,,,,,,,
422401881,2007-10-09T00:00:00.000,20:23:00,79.0,2007-10-09T00:00:00.000,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,998822.0,189420.0,40.686587133,-73.947458784,"{'latitude': '40.686587133', 'longitude': '-73.947458784'}",PATROL BORO BKLYN NORTH,,UNKNOWN,E,17618.0,69.0,2.0,49.0,51.0,,,,,,,,,
493252489,2006-12-12T00:00:00.000,13:40:00,45.0,2006-12-12T00:00:00.000,340,FRAUDS,707.0,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1032047.0,242037.0,40.830889993,-73.82728462,"{'latitude': '40.830889993', 'longitude': '-73.82728462'}",PATROL BORO BRONX,,UNKNOWN,E,11274.0,43.0,5.0,12.0,28.0,2006-12-12T00:00:00.000,13:45:00,,,,,,,
624893433,2008-09-22T00:00:00.000,04:50:00,62.0,2008-09-22T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,989607.0,162756.0,40.613410607,-73.980706733,"{'latitude': '40.613410607', 'longitude': '-73.980706733'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,16867.0,1.0,2.0,18.0,37.0,,,,,,,,,
315282281,2006-04-24T00:00:00.000,23:30:00,105.0,2006-04-25T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,QUEENS,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO QUEENS SOUTH,18-24,WHITE,F,,,,,,,,INSIDE,WHITE,M,,,,
720108268,2008-03-28T00:00:00.000,23:29:00,43.0,2008-03-29T00:00:00.000,347,INTOXICATED & IMPAIRED DRIVING,905.0,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1018455.0,241320.0,40.828985132,-73.876403564,"{'latitude': '40.828985132', 'longitude': '-73.876403564'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,,,,,,,
474360189,2006-04-27T00:00:00.000,21:05:00,67.0,2006-04-27T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,,UNKNOWN,E,,,,,,,,FRONT OF,,,,,,
174551731,2006-04-24T00:00:00.000,22:00:00,28.0,2006-04-24T00:00:00.000,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,45-64,BLACK,F,,,,,,,,FRONT OF,BLACK,M,25-44,,,
284847513,2007-06-28T00:00:00.000,23:28:00,102.0,2007-07-09T00:00:00.000,114,ARSON,264.0,"ARSON, MOTOR VEHICLE 1 2 3 & 4",COMPLETED,FELONY,QUEENS,STREET,OTHER,97.0,NA,NA,1023547.0,187676.0,40.681725018,-73.858317448,"{'latitude': '40.681725018', 'longitude': '-73.858317448'}",PATROL BORO QUEENS SOUTH,,UNKNOWN,E,24012.0,46.0,3.0,41.0,60.0,,,REAR OF,,,,,,
932021159,2006-07-01T00:00:00.000,00:22:00,30.0,2006-07-01T00:00:00.000,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,MANHATTAN,RESIDENCE - APT. HOUSE,OTHER,97.0,NA,NA,996648.0,237924.0,40.819721604,-73.95520821,"{'latitude': '40.819721604', 'longitude': '-73.95520821'}",PATROL BORO MAN NORTH,,UNKNOWN,D,12428.0,37.0,4.0,23.0,19.0,,,INSIDE,,,,,,
788934616,2006-02-02T00:00:00.000,12:30:00,75.0,2006-02-02T00:00:00.000,107,BURGLARY,231.0,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1011698.0,181975.0,40.666121733,-73.901061786,"{'latitude': '40.666121733', 'longitude': '-73.901061786'}",PATROL BORO BKLYN NORTH,,UNKNOWN,D,17614.0,55.0,2.0,25.0,46.0,,,FRONT OF,,,,,,
753001956,2006-04-21T00:00:00.000,16:00:00,46.0,2006-04-21T00:00:00.000,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,OTHER,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BRONX,25-44,WHITE HISPANIC,F,,,,,,2006-04-21T00:00:00.000,17:10:00,FRONT OF,,,,,,
826256019,2006-04-03T00:00:00.000,15:48:00,72.0,2006-04-03T00:00:00.000,360,,731.0,SALE OF UNAUTHORIZED RECORDING,COMPLETED,MISDEMEANOR,BROOKLYN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,982501.0,175084.0,40.647249816,-74.006304142,"{'latitude': '40.647249816', 'longitude': '-74.006304142'}",PATROL BORO BKLYN SOUTH,,UNKNOWN,E,18180.0,9.0,2.0,7.0,45.0,,,FRONT OF,,,,,,
434463463,2006-11-08T00:00:00.000,01:50:00,24.0,2006-11-08T00:00:00.000,111,POSSESSION OF STOLEN PROPERTY,494.0,"STOLEN PROPERTY 2,1,POSSESSION",COMPLETED,FELONY,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,994194.0,231714.0,40.802679982,-73.964083565,"{'latitude': '40.802679982', 'longitude': '-73.964083565'}",PATROL BORO MAN NORTH,,UNKNOWN,E,12422.0,20.0,4.0,23.0,15.0,2006-11-08T00:00:00.000,01:50:00,FRONT OF,,,,,,
790901076,2007-08-05T00:00:00.000,02:00:00,47.0,2007-08-05T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1028489.0,257888.0,40.874414751,-73.840037004,"{'latitude': '40.874414751', 'longitude': '-73.840037004'}",PATROL BORO BRONX,25-44,BLACK,F,11607.0,29.0,5.0,2.0,30.0,,,,,,,,,
326741826,2011-06-15T00:00:00.000,20:29:00,43.0,2011-06-15T00:00:00.000,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1019941.0,240621.0,40.827060699,-73.871037711,"{'latitude': '40.827060699', 'longitude': '-73.871037711'}",PATROL BORO BRONX,,UNKNOWN,E,11610.0,58.0,5.0,31.0,26.0,,,,,,,,,
141841942,2006-04-19T00:00:00.000,15:00:00,23.0,2006-04-19T00:00:00.000,109,GRAND LARCENY,403.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,MANHATTAN,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,45-64,WHITE HISPANIC,F,,,,,,,,INSIDE,,,,,,
434381727,2006-04-25T00:00:00.000,18:15:00,34.0,2006-04-25T00:00:00.000,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,STREET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO MAN NORTH,18-24,WHITE,M,,,,,,2006-04-25T00:00:00.000,23:00:00,FRONT OF,,,,,,
639869401,2011-05-21T00:00:00.000,04:15:00,115.0,2011-05-21T00:00:00.000,101,MURDER & NON-NEGL. MANSLAUGHTER,,,COMPLETED,FELONY,,,N.Y. POLICE DEPT,,NA,NA,1020881.0,217097.0,40.762489904,-73.867769484,"{'latitude': '40.762489904', 'longitude': '-73.867769484'}",,25-44,BLACK,M,14511.0,65.0,3.0,21.0,73.0,,,INSIDE,,,,,,
662704144,2006-04-23T00:00:00.000,16:20:00,67.0,2006-04-23T00:00:00.000,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,FOOD SUPERMARKET,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,PATROL BORO BKLYN SOUTH,,UNKNOWN,D,,,,,,,,INSIDE,,,,,,
554622370,2006-02-05T00:00:00.000,21:00:00,,2006-02-05T00:00:00.000,105,ROBBERY,399.0,"ROBBERY,COMMERCIAL UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,,N.Y. POLICE DEPT,0.0,NA,NA,,,,,,,,UNKNOWN,D,,,,,,,,,,,,,,
478752818,2008-04-11T00:00:00.000,19:50:00,48.0,2008-04-11T00:00:00.000,360,,652.0,RIOT 2/INCITING,COMPLETED,MISDEMEANOR,BRONX,STREET,N.Y. POLICE DEPT,0.0,NA,NA,1017626.0,245682.0,40.840960725,-73.879377404,"{'latitude': '40.840960725', 'longitude': '-73.879377404'}",PATROL BORO BRONX,,UNKNOWN,E,11269.0,35.0,5.0,22.0,31.0,,,,,,,,,
