,nyc_cooling_tower,bin,address,borough,zip,intended_use,make,model,serial_number,cooling_capacity,cooling_capacity_1,date_registered,latitude,longitude,deleted,location_1,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,date_commissioned,community_board,council_district,census_tract,bbl,nta
72,1000000509,2003976,900 EAST 132ND STREET,BRONX,10454,NULL,BALTIMORE AIRCOIL COMPANY (BAC),1-334558-1,99410591,7500000.0,BTU/HR,2015-08-20T00:00:00.000,40.798045,-73.912819,No,"{'latitude': '40.798045', 'longitude': '-73.912819'}",10932.0,49,5,43,23,,1.0,17.0,19.0,2025830030.0,Mott Haven-Port Morris                                                     
73,1000000508,1081220,205 EAST 67TH STREET,MANHATTAN,10065,CONDENSATE WATER,BALTIMORE AIRCOIL COMPANY (BAC),VT1-340-QMX,U037835701 / U037835702,3780000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.766402,-73.961965,No,"{'latitude': '40.766402', 'longitude': '-73.961965'}",10090.0,23,4,51,11,2003-07-01T00:00:00.000,8.0,4.0,118.0,1014220005.0,Lenox Hill-Roosevelt Island                                                
74,1000000074,4207071,88-11 SUTPHIN BLVD,QUEENS,11435,NULL,MARLEY,NC80305JL3ES,NC-210918-A1,800.0,REFRIGERATION TONS,2015-08-12T00:00:00.000,40.704501,-73.808416,No,"{'latitude': '40.704501', 'longitude': '-73.808416'}",24670.0,41,3,24,61,,12.0,24.0,238.0,4096910001.0,Jamaica                                                                    
75,1000000672,4099377,143-10 20TH AVENUE,QUEENS,11357,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT 55CM,93100827,960000.0,BTU/HR,2015-08-20T00:00:00.000,40.78134,-73.824119,No,"{'latitude': '40.78134', 'longitude': '-73.824119'}",14192.0,22,3,20,67,,7.0,19.0,88901.0,4041910094.0,Flushing                                                                   
76,1000000694,1082908,4 PENN PLAZA,MANHATTAN,10001,BASE BUILDING HVAC,MARLEY,NC8409S,10028583-B1,9715800.0,BTU/HR,2015-08-20T00:00:00.000,40.750495,-73.993395,No,"{'latitude': '40.750495', 'longitude': '-73.993395'}",10098.0,11,4,10,8,2012-11-16T00:00:00.000,5.0,3.0,101.0,1007810001.0,Midtown-Midtown South                                                      
77,1000000176,3397447,2 NORTHSIDE PIERS,BROOKLYN,11249,NULL,BALTIMORE AIRCOIL COMPANY (BAC),22AKCABBFA,U084548901 and 02,272.0,,2015-08-17T00:00:00.000,40.719696,-73.964228,No,"{'latitude': '40.719696', 'longitude': '-73.964228'}",17613.0,36,2,38,57,,1.0,33.0,555.0,3023407503.0,North Side-South Side                                                      
78,1000000633,1087284,425 EAST 67TH STREET,MANHATTAN,10065,,MARLEY,NC9152CN,105053-002-96,18000000.0,BTU/HR,2015-08-20T00:00:00.000,40.764375,-73.9568,No,"{'latitude': '40.764375', 'longitude': '-73.9568'}",10090.0,23,4,1,11,,8.0,5.0,116.0,1014620005.0,Lenox Hill-Roosevelt Island                                                
79,1000001005,4462481,8000 UTOPIA PKWY,QUEENS,11432,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),15340,96400114,4928000.0,,2015-08-24T00:00:00.000,40.725601,-73.791694,No,"{'latitude': '40.725601', 'longitude': '-73.791694'}",24340.0,25,3,24,65,1990-03-07T00:00:00.000,8.0,24.0,1267.0,4070210001.0,Pomonok-Flushing Heights-Hillcrest                                         
80,1000000895,1016045,11 WEST 39 STREET,MANHATTAN,10018,NULL,MARLEY,NULL,NC807123-A2 NC8311J4BG,1000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.752157,-73.983069,No,"{'latitude': '40.752157', 'longitude': '-73.983069'}",12080.0,11,4,51,8,2008-08-01T00:00:00.000,5.0,4.0,84.0,1008410031.0,Midtown-Midtown South                                                      
81,1000000599,2116700,2300 SOUTHERN BLVD,BRONX,10460,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXBT42,u071143901,300.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.849995,-73.878301,No,"{'latitude': '40.849995', 'longitude': '-73.878301'}",11269.0,28,5,22,34,2008-05-01T00:00:00.000,6.0,15.0,334.0,2031200020.0,park-cemetery-etc-Bronx                                                    
82,1000001023,1045942,416 E 76TH ST,MANHATTAN,10021,NULL,BALTIMORE AIRCOIL COMPANY (BAC),B085,64487401,30.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.76983,-73.953388,No,"{'latitude': '40.76983', 'longitude': '-73.953388'}",12083.0,23,4,1,11,,8.0,5.0,132.0,1014700041.0,Lenox Hill-Roosevelt Island                                                
83,1000000874,1038669,777 UNITED NATIONS PLAZA,MANHATTAN,10017,NULL,MARLEY,WB254TTP8832AA,NC132124790,8100000.0,BTU/HR,2015-08-21T00:00:00.000,40.75012,-73.96929,No,"{'latitude': '40.75012', 'longitude': '-73.96929'}",12079.0,71,4,51,9,,6.0,4.0,88.0,1013360030.0,Turtle Bay-East Midtown                                                    
84,1000000928,1087535,125 WEST 31ST STREET,MANHATTAN,10001,NULL,EVAPCO,LSWA-232D,5-126479,6500000.0,BTU/HR,2015-08-21T00:00:00.000,40.748724,-73.99014,No,"{'latitude': '40.748724', 'longitude': '-73.99014'}",11722.0,11,4,10,8,,5.0,3.0,101.0,1008077501.0,Midtown-Midtown South                                                      
85,1000001133,4050415,96-05 QUEENS BLVD.,QUEENS,11374,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3269-2,R95425808,,,2015-08-24T00:00:00.000,40.731369,-73.862129,No,"{'latitude': '40.731369', 'longitude': '-73.862129'}",14785.0,40,3,28,70,,6.0,29.0,71701.0,4020840101.0,Rego Park                                                                  
86,1000001175,1036207,750 THIRD AVE,MANHATTAN,10017,NULL,MARLEY,NC 00-1302,nc8312K2BM 204697-B1 and B2,3324.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.753813,-73.972796,No,"{'latitude': '40.753813', 'longitude': '-73.972796'}",12079.0,71,4,51,9,,6.0,4.0,92.0,1013010033.0,Turtle Bay-East Midtown                                                    
87,1000000456,1015241,1356 BROADWAY,MANHATTAN,10018,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,37-5224,150.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.751455,-73.987151,No,"{'latitude': '40.751455', 'longitude': '-73.987151'}",12080.0,11,4,51,8,,5.0,4.0,109.0,1008120029.0,Midtown-Midtown South                                                      
88,1000000679,1002934,75 VARICK ST,MANHATTAN,10013,NULL,BALTIMORE AIRCOIL COMPANY (BAC),B1200W,UO12843701,1200.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.723439,-74.006819,No,"{'latitude': '40.723439', 'longitude': '-74.006819'}",12076.0,57,4,32,1,2000-06-01T00:00:00.000,2.0,1.0,37.0,1002260001.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
89,1000000188,1024811,1650 BROADWAY,MANHATTAN,10019,NULL,COOL WATER TECHNOLOGIES,NULL,RT150-1-1650-10 & RT150-2-1650-10,2250000.0,BTU/HR,2015-08-17T00:00:00.000,40.761766,-73.983294,No,"{'latitude': '40.761766', 'longitude': '-73.983294'}",12081.0,11,4,51,10,,5.0,4.0,131.0,1010220035.0,Midtown-Midtown South                                                      
90,1000001151,1018472,1 PARK AVE,MANHATTAN,10016,CONDENSATE WATER,BALTIMORE AIRCOIL COMPANY (BAC),VXT-1200,86-9132,23990400.0,BTU/HR,2015-08-24T00:00:00.000,40.745871,-73.981493,No,"{'latitude': '40.745871', 'longitude': '-73.981493'}",12078.0,11,4,50,8,1986-01-01T00:00:00.000,5.0,2.0,72.0,1008880001.0,Murray Hill-Kips Bay                                                       
91,1000000843,2097550,1400 PELHAM PARKWAY SOUTH,BRONX,10461,NULL,EVAPCO,AT8-824B,952297,1500.0,,2015-08-21T00:00:00.000,40.856351,-73.846592,No,"{'latitude': '40.856351', 'longitude': '-73.846592'}",11270.0,59,5,12,32,2016-06-28T00:00:00.000,11.0,13.0,296.0,2042050001.0,Pelham Parkway                                                             
92,1000001040,4530758,80-28 COOPER AVENUE,QUEENS,11385,NULL,EVAPCO,NULL,5-125273,2391229.0,BTU/HR,2015-08-24T00:00:00.000,40.709089,-73.869752,No,"{'latitude': '40.709089', 'longitude': '-73.869752'}",15310.0,54,3,34,62,,5.0,30.0,637.0,4038100350.0,Glendale                                                                   
93,1000000222,1000802,29 BROADWAY,MANHATTAN,10006,NULL,BALTIMORE AIRCOIL COMPANY (BAC),15162-1,U064934401,240000.0,,2015-08-17T00:00:00.000,40.706147,-74.013598,No,"{'latitude': '40.706147', 'longitude': '-74.013598'}",11727.0,56,4,32,1,,1.0,1.0,13.0,1000200001.0,Battery Park City-Lower Manhattan                                          
94,1000000528,2007859,1650 GRAND CONCOURSE,BRONX,10457,NULL,MARLEY,222-722,222-722 1-548-88,16800000.0,BTU/HR,2015-08-20T00:00:00.000,40.84349,-73.91101,No,"{'latitude': '40.84349', 'longitude': '-73.91101'}",10935.0,50,5,42,27,1989-05-30T00:00:00.000,4.0,16.0,22703.0,2028230001.0,Mount Hope                                                                 
95,1000001117,1008952,770 BROADWAY,MANHATTAN,10003,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTL-227-OCR,96101263,,,2015-08-24T00:00:00.000,40.730598,-73.991514,No,"{'latitude': '40.730598', 'longitude': '-73.991514'}",11724.0,57,4,50,5,,2.0,2.0,57.0,1005540001.0,West Village                                                               
96,1000000234,1085694,540 FIRST AVENUE,MANHATTAN,10016,NULL,MARLEY,NULL,NC-812298-A1,3600.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.74214,-73.974082,No,"{'latitude': '40.74214', 'longitude': '-73.974082'}",12078.0,71,4,51,9,,6.0,4.0,62.0,1009620108.0,Murray Hill-Kips Bay                                                       
97,1000001235,1001281,156 WILLIAM STREET,MANHATTAN,10038,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3373-2,97400572,375.0,REFRIGERATION TONS,2015-08-25T00:00:00.000,40.709771,-74.005576,No,"{'latitude': '40.709771', 'longitude': '-74.005576'}",13096.0,56,4,32,1,,1.0,1.0,1501.0,1000937501.0,Battery Park City-Lower Manhattan                                          
98,1000000059,3001881,45 MONROE PLACE,BROOKLYN,11201,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT85CMW,89100502,250.0,,2015-08-12T00:00:00.000,40.695662,-73.993264,No,"{'latitude': '40.695662', 'longitude': '-73.993264'}",16865.0,68,2,38,54,2012-05-07T00:00:00.000,2.0,33.0,502.0,3002370001.0,Brooklyn Heights-Cobble Hill                                               
99,1000000989,1009758,225 VARICK STREET,MANHATTAN,10014,,MARLEY,MARLEY AV,809860-A2 AV610125,140.0,,2015-08-21T00:00:00.000,40.729003,-74.005657,No,"{'latitude': '40.729003', 'longitude': '-74.005657'}",12077.0,57,4,10,3,2006-02-01T00:00:00.000,2.0,3.0,67.0,1005810063.0,West Village                                                               
100,1000000888,1036152,122 E 42ND STREET,MANHATTAN,10017,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VX-7850,90101625,1056000.0,,2015-08-21T00:00:00.000,40.75122,-73.976677,No,"{'latitude': '40.75122', 'longitude': '-73.976677'}",12079.0,11,4,51,8,,5.0,4.0,80.0,1012960014.0,Murray Hill-Kips Bay                                                       
101,1000001052,1018159,381 PARK AVENUE SOUTH,MANHATTAN,10016,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),VTO 052,40652601,720000.0,BTU/HR,2015-08-24T00:00:00.000,40.742355,-73.984208,No,"{'latitude': '40.742355', 'longitude': '-73.984208'}",12078.0,11,4,50,7,2005-05-01T00:00:00.000,5.0,2.0,68.0,1008820085.0,Gramercy                                                                   
102,1000000541,1087632,222 E 41ST ST,MANHATTAN,10017,NULL,EVAPCO,LSTA 10-366,T002751,18000000.0,BTU/HR,2015-08-20T00:00:00.000,40.749325,-73.974083,No,"{'latitude': '40.749325', 'longitude': '-73.974083'}",12079.0,71,4,51,9,,6.0,4.0,88.0,0.0,Turtle Bay-East Midtown                                                    
103,1000000041,1001289,100 GOLD STREET,MANHATTAN,10038,NULL,MARLEY,NULL,NC - 240607 - A 1,,,2015-08-12T00:00:00.000,40.710103,-74.003243,No,"{'latitude': '40.710103', 'longitude': '-74.003243'}",13096.0,56,4,32,1,,1.0,1.0,1501.0,1000940025.0,Battery Park City-Lower Manhattan                                          
104,1000001205,1002734,50 VARICK ST,MANHATTAN,10013,NULL,MARLEY,NC132SM,105442-002-06,3714.0,,2015-08-25T00:00:00.000,40.721079,-74.006147,No,"{'latitude': '40.721079', 'longitude': '-74.006147'}",12076.0,56,4,32,1,,1.0,1.0,33.0,1002127504.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
105,1000001105,1042771,110 E 71ST ST,MANHATTAN,10021,AIR CONDITIONING,MARLEY,MHF703D082G-1SS,252193,160.0,,2015-08-24T00:00:00.000,40.76999,-73.963894,No,"{'latitude': '40.76999', 'longitude': '-73.963894'}",12083.0,23,4,51,11,2006-01-01T00:00:00.000,8.0,4.0,128.0,1014057501.0,Upper East Side-Carnegie Hill                                              
106,1000000383,1015862,350 5TH AVE,MANHATTAN,10118,REFRIGERATION,MARLEY,2-NC-9065,***,72000000.0,,2015-08-19T00:00:00.000,40.748452,-73.985712,No,"{'latitude': '40.748452', 'longitude': '-73.985712'}",11722.0,11,4,51,8,1995-05-15T00:00:00.000,5.0,4.0,76.0,1008350041.0,Midtown-Midtown South                                                      
107,1000000396,1015000,275 SEVENTH AVENUE,MANHATTAN,10001,NULL,EVAPCO,LSTA8P-124,TLP81212ERA-28,60100.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.745546,-73.994161,No,"{'latitude': '40.745546', 'longitude': '-73.994161'}",11722.0,12,4,10,7,,4.0,3.0,91.0,1008010001.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
108,1000000431,1036446,800 THIRD AVENUE,MANHATTAN,10022,NULL,MARLEY,Apr-14,8614-1-2201-70,125000.0,BTU/HR,2015-08-19T00:00:00.000,40.755596,-73.97137,No,"{'latitude': '40.755596', 'longitude': '-73.97137'}",12079.0,71,4,51,9,1971-08-01T00:00:00.000,6.0,4.0,100.0,1013040033.0,Turtle Bay-East Midtown                                                    
109,1000000710,1020092,251 E 32ND ST,MANHATTAN,10016,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),3269-2FWS,97400334,500.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.74395,-73.976968,No,"{'latitude': '40.74395', 'longitude': '-73.976968'}",12078.0,71,4,50,9,1997-06-01T00:00:00.000,6.0,2.0,70.0,1009130028.0,Murray Hill-Kips Bay                                                       
110,1000000561,1022667,114 WEST 47TH,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),T2642MCS,88-101492,317.0,,2015-08-20T00:00:00.000,40.75814,-73.983038,No,"{'latitude': '40.75814', 'longitude': '-73.983038'}",13094.0,11,4,51,10,,,,,,
111,1000000054,1001672,2 LAFAYETTE STREET,MANHATTAN,10007,NULL,MARLEY,222-512,222-512-1-1523-89,,,2015-08-12T00:00:00.000,40.714025,-74.003766,No,"{'latitude': '40.714025', 'longitude': '-74.003766'}",11728.0,56,4,32,2,,1.0,1.0,31.0,1001550001.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
112,1000000042,1001289,100 GOLD STREET,MANHATTAN,10038,NULL,MARLEY,NULL,NC - 240607 - B 1,,,2015-08-12T00:00:00.000,40.710103,-74.003243,No,"{'latitude': '40.710103', 'longitude': '-74.003243'}",13096.0,56,4,32,1,,1.0,1.0,1501.0,1000940025.0,Battery Park City-Lower Manhattan                                          
113,1000000810,1087778,300 EAST 79TH ST,MANHATTAN,10075,NULL,EVAPCO,LPT-879F,6-305792,700.0,,2015-08-21T00:00:00.000,40.773012,-73.954935,No,"{'latitude': '40.773012', 'longitude': '-73.954935'}",10092.0,23,4,1,11,,8.0,5.0,134.0,1014537501.0,Lenox Hill-Roosevelt Island                                                
114,1000000335,1088112,517 EAST 117TH STREET,MANHATTAN,10035,NULL,RECOLD,JW130C,JW-10011899-A1,3953000.0,BTU/HR,2015-08-18T00:00:00.000,40.795446,-73.930837,No,"{'latitude': '40.795446', 'longitude': '-73.930837'}",13093.0,7,4,35,16,2009-11-12T00:00:00.000,11.0,8.0,178.0,1017160008.0,East Harlem North                                                          
115,1000000513,5106523,355 BARD AVE,STATEN ISLAND,10310,NULL,MARLEY,NC5102GS,073352001-95,800.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.635877,-74.10556,No,"{'latitude': '40.635877', 'longitude': '-74.10556'}",10697.0,4,1,13,74,,1.0,49.0,67.0,5001020001.0,New Brighton-Silver Lake                                                   
116,1000000070,4052812,120-55 QUEENS BOULEVARD,QUEENS,11415,NULL,MARLEY,NULL,209843-B1,,,2015-08-12T00:00:00.000,40.714006,-73.827997,No,"{'latitude': '40.714006', 'longitude': '-73.827997'}",24333.0,46,3,28,60,,9.0,29.0,216.0,4022740002.0,Kew Gardens                                                                
117,1000000904,1053899,506 LENOX AVE,MANHATTAN,10037,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),3369-FW,95400498,6000000.0,CFM,2015-08-21T00:00:00.000,40.814124,-73.939767,No,"{'latitude': '40.814124', 'longitude': '-73.939767'}",13095.0,18,4,36,20,2016-08-04T00:00:00.000,10.0,9.0,212.0,1017330001.0,Central Harlem North-Polo Grounds                                          
118,1000000026,1008117,180 VARICK ST,MANHATTAN,10014,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,NA,48240.0,CFM,2015-08-11T00:00:00.000,40.727483,-74.005138,No,"{'latitude': '40.727483', 'longitude': '-74.005138'}",12077.0,57,4,10,1,,2.0,3.0,37.0,1005190070.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
119,1000000715,1009211,132 4TH AVENUE,MANHATTAN,10003,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXV-642-0M,U111795502-01,175.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.733414,-73.990225,No,"{'latitude': '40.733414', 'longitude': '-73.990225'}",11724.0,57,4,50,5,2013-04-01T00:00:00.000,2.0,2.0,61.0,1005640045.0,West Village                                                               
120,1000000233,1089443,51 ASTOR PLACE,MANHATTAN,10003,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3583C-2,U122459701-01,1400.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.730068,-73.990168,No,"{'latitude': '40.730068', 'longitude': '-73.990168'}",11724.0,70,4,50,5,2013-08-13T00:00:00.000,3.0,2.0,42.0,1005540035.0,East Village                                                               
121,1000000899,2094217,4422 3RD AVENUE,BRONX,10457,NULL,MARLEY,NC8307K2GG,NC249970,88.0,,2015-08-21T00:00:00.000,40.853378,-73.890375,No,"{'latitude': '40.853378', 'longitude': '-73.890375'}",10935.0,35,5,22,31,2004-11-30T00:00:00.000,6.0,15.0,37504.0,2030640001.0,East Tremont                                                               
122,1000000992,2097112,3339 PARK AVE,BRONX,10456,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,BNGP14060,54000.0,BTU/HR,2015-08-23T00:00:00.000,40.82769,-73.912874,No,"{'latitude': '40.82769', 'longitude': '-73.912874'}",10934.0,50,5,43,27,2011-01-01T00:00:00.000,4.0,17.0,143.0,2024240053.0,East Concourse-Concourse Village                                           
123,1000000492,1010356,570 WASHINGTON ST,MANHATTAN,10014,AIR CONDITIONING,MARLEY,NC8231SS,166681-002-00,14400000.0,,2015-08-19T00:00:00.000,40.728575,-74.009983,No,"{'latitude': '40.728575', 'longitude': '-74.009983'}",12077.0,57,4,10,1,2000-04-01T00:00:00.000,2.0,3.0,69.0,1005960001.0,West Village                                                               
124,1000000638,2002160,1160 TELLER AVENUE,BRONX,10456,NULL,BALTIMORE AIRCOIL COMPANY (BAC),BLT1500A,717122,12000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.831612,-73.911597,No,"{'latitude': '40.831612', 'longitude': '-73.911597'}",10934.0,50,5,42,27,,4.0,16.0,17701.0,2024300045.0,East Concourse-Concourse Village                                           
125,1000000131,1036441,539 LEXINGTON AVE,MANHATTAN,10022,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3269-2FW,97401368,5520000.0,,2015-08-14T00:00:00.000,40.756049,-73.972286,No,"{'latitude': '40.756049', 'longitude': '-73.972286'}",12079.0,71,4,51,9,,6.0,4.0,100.0,1013040020.0,Turtle Bay-East Midtown                                                    
126,1000000732,2097050,234 EAST 149TH STREET,BRONX,10451,REFRIGERATION,BALTIMORE AIRCOIL COMPANY (BAC),UTL051GMCS,94100402,55.0,,2015-08-20T00:00:00.000,40.816758,-73.924478,No,"{'latitude': '40.816758', 'longitude': '-73.924478'}",10929.0,49,5,43,23,2016-08-10T00:00:00.000,1.0,17.0,65.0,2023350016.0,Melrose South-Mott Haven North                                             
127,1000000766,1009100,55 EAST 9TH STREET,MANHATTAN,10003,NULL,BALTIMORE AIRCOIL COMPANY (BAC),PT20709A3K2,VA2292901-01,273.0,,2015-08-21T00:00:00.000,40.731764,-73.992787,No,"{'latitude': '40.731764', 'longitude': '-73.992787'}",11724.0,57,4,50,3,,2.0,2.0,59.0,1005610037.0,West Village                                                               
128,1000001049,4003522,31-11 THOMSON AVE.,QUEENS,11101,NULL,MARLEY,NULL,10002704-A2-NC8303CG-09,9000000.0,BTU/HR,2015-08-24T00:00:00.000,40.745377,-73.935018,No,"{'latitude': '40.745377', 'longitude': '-73.935018'}",16858.0,53,3,33,66,,2.0,26.0,179.0,4002757501.0,Hunters Point-Sunnyside-West Maspeth                                       
129,1000001137,1081162,900 THIRD AVENUE,MANHATTAN,10022,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT-700CR,82-1168,1400.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.758703,-73.969094,No,"{'latitude': '40.758703', 'longitude': '-73.969094'}",12419.0,71,4,51,9,1983-04-01T00:00:00.000,6.0,4.0,100.0,1013090032.0,Turtle Bay-East Midtown                                                    
