,tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council_district,census_tract,bin,bbl
566,155829,226324,2015-08-18,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,398 PARK PLACE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020700,New York,40.67580693,-73.96480788,994011.6416,185493.0579,35.0,207.0,3029174.0,3011660033.0
567,155836,226324,2015-08-18,11,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,Unsure,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,350 PARK PLACE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020700,New York,40.67605266,-73.96598813,993684.2265,185582.4553,35.0,207.0,3029156.0,3011660014.0
568,179259,349303,2015-08-27,16,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,99-055 63 ROAD,11374,Rego Park,406,4,Queens,29,27,16,QN17,Forest Hills,4071900,New York,40.73285768,-73.85493494,1024453.917,206309.6859,29.0,719.0,4050643.0,4021100037.0
569,189841,311123,2015-08-30,8,0,OnCurb,Alive,Fair,Acer ginnala,Amur maple,1or2,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,138-016 56 AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4079900,New York,40.74828904,-73.82639561,1032352.271,211946.1936,20.0,799.0,4115654.0,4051330037.0
570,208857,219320,2015-09-08,16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,297 CLASSON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69072505,-73.96045172,995217.504,190928.6766,33.0,193.0,3055117.0,3019240001.0
571,179209,348557,2015-08-27,7,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,72-010 112 STREET,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4075702,New York,40.72154116,-73.83878859,1028936.365,202194.5553,29.0,75702.0,4052581.0,4022360033.0
572,163901,208236,2015-08-21,7,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,3235 EMMONS AVENUE,11235,Brooklyn,315,3,Brooklyn,48,41,23,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3062200,New York,40.58438465,-73.93170769,1003218.984,152190.9073,48.0,622.0,3247956.0,3088080059.0
573,176869,224330,2015-08-26,14,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,478 HENRY STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004900,New York,40.68509717,-73.99900595,984525.692,188875.8004,39.0,49.0,3003819.0,3003220059.0
574,178482,410588,2015-08-26,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,66 MAYBERRY PROMENADE,10312,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5015603,New York,40.53002283,-74.15949734,939911.712,132418.5528,51.0,15603.0,5070069.0,5054200070.0
575,180547,229773,2015-08-27,19,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,1290 EAST 19 STREET,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053800,New York,40.61894727,-73.95640821,996351.8633,164778.575,44.0,538.0,3180706.0,3067380037.0
576,183664,310248,2015-08-29,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,131-011 KEW GARDENS ROAD,11418,Richmond Hill,409,4,Queens,29,27,14,QN60,Kew Gardens,4021600,New York,40.70476184,-73.82141586,1033764.388,196090.6922,29.0,216.0,4206429.0,4096290001.0
577,169383,301572,2015-08-23,22,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,21-027 71 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76908787,-73.8981877,1012451.336,219492.6129,22.0,317.0,4021255.0,4009670042.0
578,155477,309474,2015-08-18,13,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,86-010 85 ROAD,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001200,New York,40.69535849,-73.85850254,1023487.247,192645.9911,32.0,12.0,4181724.0,4088610003.0
579,198127,310807,2015-09-02,20,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,57-002 159 STREET,11365,Fresh Meadows,407,4,Queens,20,25,16,QN62,Queensboro Hill,4121500,New York,40.74210637,-73.80939869,1037066.667,209703.4471,20.0,1215.0,4534678.0,4067250006.0
580,167418,406305,2015-08-22,3,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,57 GREELEY AVENUE,10306,Staten Island,502,5,Staten Island,50,62,24,SI45,New Dorp-Midland Beach,5012200,New York,40.5794322,-74.11194146,953154.6531,150399.0788,50.0,122.0,5051838.0,5035950061.0
581,176008,230536,2015-08-26,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2301 FOSTER AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051601,New York,40.63777618,-73.95579397,996518.9246,171638.5321,40.0,51601.0,3253131.0,3052240158.0
582,206344,224360,2015-09-06,9,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,253 KANE STREET,11201,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3004500,New York,40.68558461,-73.9946808,985725.23,189053.432,39.0,45.0,3003542.0,3003120036.0
583,180699,348714,2015-08-27,21,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,69-067 108 STREET,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073900,New York,40.7231189,-73.84446066,1027363.098,202766.5299,29.0,739.0,4052307.0,4022210001.0
584,200183,306428,2015-09-03,8,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,69-066 180 STREET,11365,Fresh Meadows,408,4,Queens,24,25,11,QN41,Fresh Meadows-Utopia,4134100,New York,40.73151608,-73.79034473,1042355.85,205857.1415,24.0,1341.0,4153488.0,4071320037.0
585,195303,342158,2015-09-01,25,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,25-050 HUMPHREYS STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4036700,New York,40.7635974,-73.86800833,1020813.831,217503.4095,21.0,367.0,4041060.0,4016510033.0
586,209052,415850,2015-09-08,10,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,301 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55892863,-74.10615445,954753.1302,142927.1296,50.0,12806.0,5128184.0,5040740037.0
587,203268,105286,2015-09-04,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,235 2 AVENUE,10003,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1004800,New York,40.7327581,-73.9847638,988472.6313,206240.4809,2.0,48.0,1019515.0,1008960024.0
588,205672,506076,2015-09-06,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,160 WEST KINGSBRIDGE ROAD,10463,Bronx,207,2,Bronx,14,78,33,BX30,Kingsbridge Heights,2026900,New York,40.87016683,-73.90441916,1010685.08,256317.366,14.0,269.0,2015138.0,2032370097.0
589,189789,223278,2015-08-30,15,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,17 PROSPECT PARK WEST,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.6713558,-73.9713605,992194.5956,183870.7235,39.0,165.0,3024825.0,3010680044.0
590,179748,348463,2015-08-27,20,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,113-014 72 ROAD,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,New York,40.72151375,-73.83630676,1029624.325,202185.846,29.0,75701.0,4052719.0,4022510027.0
591,208339,106403,2015-09-07,17,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,424 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78280478,-73.97468132,991261.6644,224474.768,6.0,165.0,1031976.0,1012110031.0
592,208350,106403,2015-09-07,24,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,412 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016500,New York,40.78240423,-73.97497302,991180.9254,224328.8112,6.0,165.0,1031764.0,1012107504.0
593,198220,311533,2015-09-02,14,0,OnCurb,Alive,Good,Quercus phellos,willow oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,42-097 CROMMELIN STREET,11355,Flushing,407,4,Queens,20,25,16,QN22,Flushing,4079702,New York,40.75165373,-73.82942852,1031509.526,213170.408,20.0,79702.0,4115246.0,4051090130.0
594,203336,340820,2015-09-04,11,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35-021 79 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028500,New York,40.7511412,-73.88734613,1015462.788,212957.7346,25.0,285.0,4029672.0,4012790058.0
595,160843,230700,2015-08-20,38,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,235 EAST 19 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051400,New York,40.64390376,-73.96098443,995077.3724,173870.2917,40.0,514.0,3118540.0,3051500045.0
596,180858,344089,2015-08-27,9,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,96-029 CORONA AVENUE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,New York,40.74255628,-73.866793,1021162.155,209837.9659,21.0,411.0,4040560.0,4016210027.0
597,178975,348447,2015-08-26,17,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,73-002 112 STREET,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4075701,New York,40.71923851,-73.83747603,1029301.75,201356.3034,29.0,75701.0,4307915.0,4022397501.0
598,178005,410633,2015-08-26,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,12 BENNETT PLACE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52989284,-74.16544644,938257.8502,132374.2619,51.0,176.0,5093315.0,5063570033.0
599,170796,314915,2015-08-24,41,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,14-001 113 STREET,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4092900,New York,40.7855742,-73.85411981,1024647.839,225516.3863,19.0,929.0,4097922.0,4040480004.0
600,170419,227455,2015-08-24,22,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1550 EAST 8 STREET,11230,Brooklyn,312,3,Brooklyn,44,45,22,BK46,Ocean Parkway South,3044200,New York,40.61094838,-73.96552793,993821.2115,161863.2396,44.0,442.0,3175040.0,3066140029.0
601,159700,302384,2015-08-19,12,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,21-009 19 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78294953,-73.91597681,1007519.027,224537.652,22.0,103.0,4020251.0,4008920027.0
602,131288,226944,2015-08-09,23,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,Helpful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,30 STERLING STREET,11225,Brooklyn,309,3,Brooklyn,40,43,20,BK60,Prospect Lefferts Gardens-Wingate,3032700,New York,40.6625075,-73.95982735,995395.3688,180648.292,40.0,327.0,3034876.0,3013180023.0
603,166852,319650,2015-08-22,13,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,80-020 215 STREET,11427,Queens Village,411,4,Queens,23,24,11,QN42,Oakland Gardens,4129102,New York,40.73348329,-73.75595235,1051885.661,206598.5412,23.0,129102.0,4164735.0,4077880051.0
604,156324,511766,2015-08-18,14,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1754 TOMLINSON AVENUE,10461,Bronx,211,2,Bronx,13,82,34,BX37,Van Nest-Morris Park-Westchester Square,2025400,New York,40.84933525,-73.85172194,1025272.547,248747.9146,13.0,254.0,2045052.0,2041100035.0
605,193583,301470,2015-09-01,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,43-020 23 AVENUE,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4013700,New York,40.76910085,-73.9055467,1010412.937,219495.0575,22.0,137.0,4014863.0,4007800030.0
606,174597,409167,2015-08-25,31,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,380 DELAWARE AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5007000,New York,40.58823855,-74.08850458,959668.2414,153600.0029,50.0,70.0,5049901.0,5033730046.0
607,173727,102134,2015-08-25,20,0,OnCurb,Alive,Good,Aesculus glabra,Ohio buckeye,1or2,Harmful,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,301 WEST 4 STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73689499,-74.00358611,983256.191,207747.3332,3.0,77.0,1010993.0,1006150001.0
608,170551,339194,2015-08-24,7,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,12-011 FRISCO AVENUE,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4101001,New York,40.60046522,-73.74663781,1054607.265,158143.8225,31.0,101001.0,4299003.0,4156140005.0
609,165611,216089,2015-08-22,10,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,57 JEWEL STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72636133,-73.94635859,999117.8518,203914.1227,33.0,571.0,3066316.0,3026520012.0
610,179248,409827,2015-08-27,9,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2222 RICHMOND AVENUE,10314,Staten Island,502,5,Staten Island,51,63,24,SI05,New Springville-Bloomfield-Travis,5022800,New York,40.59284161,-74.16353728,938831.3874,155306.9929,51.0,29103.0,5037444.0,5023600002.0
611,171141,349991,2015-08-24,15,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,197 BEACH 24 STREET,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4099802,New York,40.59542651,-73.7582516,1051387.257,156298.9844,31.0,99802.0,4301647.0,4158150053.0
612,195309,102083,2015-09-01,14,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,473 AVENUE OF THE AMERICAS,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007100,New York,40.7357081,-73.99817893,984754.6765,207314.8968,3.0,71.0,1010578.0,1006070043.0
613,189962,107175,2015-08-30,9,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,212 EAST 63 STREET,10065,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76362307,-73.96388853,994253.4623,217487.276,4.0,110.0,1043849.0,1014170041.0
614,194356,303511,2015-09-01,10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,45-051 37 STREET,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,New York,40.74243039,-73.92826539,1004127.969,209772.1737,26.0,179.0,4003171.0,4002240001.0
615,185063,505656,2015-08-29,2,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,4691 PARK AVENUE,10458,Bronx,206,2,Bronx,15,78,33,BX40,Fordham South,2038302,New York,40.85909696,-73.89254967,1013972.808,252287.9879,15.0,38302.0,2011227.0,2030320052.0
616,158174,230591,2015-08-19,30,0,OnCurb,Alive,Good,Liriodendron tulipifera,tulip-poplar,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,473 EAST 19 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051800,New York,40.63904098,-73.9600716,995331.5037,172098.7644,40.0,518.0,3119486.0,3051830055.0
617,165576,348315,2015-08-22,6,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,112-001 77 AVENUE,11375,Forest Hills,406,4,Queens,29,27,14,QN17,Forest Hills,4075701,New York,40.71650512,-73.83319329,1030490.824,200362.6797,29.0,75701.0,4052782.0,4022660079.0
618,179430,305826,2015-08-27,18,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,176-084 80 ROAD,11432,Jamaica,408,4,Queens,24,24,11,QN06,Jamaica Estates-Holliswood,4127700,New York,40.72572233,-73.78817631,1042961.93,203747.751,24.0,1277.0,4155465.0,4072280048.0
619,169605,312175,2015-08-23,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,40-034 PARSONS BOULEVARD,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4085500,New York,40.76089849,-73.82182411,1033609.595,216542.7586,20.0,855.0,4113659.0,4050230035.0
620,164689,505190,2015-08-21,5,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,1or2,None,NoDamage,Volunteer,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,2029 LA FONTAINE AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.84797529,-73.8935215,1013708.906,248235.6118,15.0,37504.0,2011845.0,2030610059.0
621,186050,301625,2015-08-29,20,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,21-032 79 STREET,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76966936,-73.89083846,1014486.764,219706.9186,22.0,317.0,4449214.0,4009747501.0
622,195966,108021,2015-09-01,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,10 EAST 85 STREET,10028,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1015001,New York,40.78041662,-73.96007527,995307.0081,223606.1874,4.0,15001.0,1046825.0,1014960065.0
623,180679,348711,2015-08-27,3,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,108-021 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073900,New York,40.72322904,-73.8437543,1027558.819,202807.0075,29.0,739.0,4052322.0,4022210056.0
624,208530,103974,2015-09-07,18,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,410 WEST 51 STREET,10019,New York,104,1,Manhattan,3,75,27,MN15,Clinton,1013300,New York,40.76437966,-73.9892713,987221.9904,217761.0485,3.0,133.0,1026693.0,1010600040.0
625,192177,203625,2015-08-31,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,9101 COLONIAL ROAD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005201,New York,40.62117761,-74.03768117,973789.3821,165590.3854,43.0,5201.0,3154614.0,3060840010.0
626,183689,410525,2015-08-29,10,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,"Stones,TrunkOther,BranchLights",Yes,No,No,No,No,Yes,Yes,No,No,4816 HYLAN BOULEVARD,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52700726,-74.16670128,937907.0182,131323.6383,51.0,176.0,5125707.0,5063540006.0
627,205683,106362,2015-09-06,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,300 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,New York,40.78061277,-73.98415749,988637.5135,223675.5255,6.0,159.0,1030988.0,1011840019.0
628,192713,102154,2015-08-31,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,107 GREENWICH AVENUE,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73791181,-74.00199676,983696.6523,208117.7813,3.0,77.0,1011047.0,1006150079.0
629,200503,210289,2015-09-03,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2014 GERRITSEN AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3056800,New York,40.604731,-73.93853749,1001316.727,159602.192,46.0,568.0,3197830.0,3073130005.0
630,185604,505750,2015-08-29,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,566 EAST 191 STREET,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2039700,New York,40.85945752,-73.88558278,1015899.81,252421.7954,15.0,397.0,2016287.0,2032730325.0
631,201478,338001,2015-09-04,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,None,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,131-005 NEWPORT AVENUE,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4092800,New York,40.57708625,-73.85070039,1025724.222,149559.8666,32.0,928.0,4305828.0,4162650006.0
632,178575,105639,2015-08-26,10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,305 LEXINGTON AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008000,New York,40.74865418,-73.97795891,990357.1124,212032.3289,4.0,80.0,1019108.0,1008930066.0
633,178582,308594,2015-08-26,23,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,88-005 74 PLACE,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.6883251,-73.8665587,1021257.181,190080.0149,30.0,4.0,4182762.0,4088950021.0
634,190241,106490,2015-08-30,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,519 COLUMBUS AVENUE,10024,New York,107,1,Manhattan,6,69,29,MN12,Upper West Side,1016900,New York,40.7859023,-73.97246071,991876.278,225603.4862,6.0,169.0,1031349.0,1011990001.0
635,179547,103388,2015-08-27,4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,127 ALLEN STREET,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1001800,New York,40.71991019,-73.99005439,987006.9026,201559.3801,1.0,18.0,1005492.0,1004150032.0
636,208409,345647,2015-09-07,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,315 ONDERDONK AVENUE,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4053900,New York,40.70866955,-73.91485148,1007856.978,197475.3895,34.0,539.0,4081123.0,4033990001.0
